"Geneid" "Tissue" "Value" "k_value"
"52" "Ntsc3925" "sex" -0.269184445850612 -3.82733555835464
"53" "Ntsc3933" "veg" -0.201199285385432 -0.369900619956258
"54" "Ntsc3933" "sex" 0.145167044451713 1.00356779113233
"55" "Ntsc7886" "veg" -0.0165735534377827 -0.00020338519121909
"56" "Ntsc7886" "sex" -0.0136597802003572 -0.000198687685056264
"57" "Ntsc3924" "veg" -0.163241887681747 -3.36623026492411
"58" "Ntsc3924" "sex" -0.0379782388018158 -1.09658908797114
"59" "Ntsc1447" "veg" -0.108440565189586 -0.000887915988340087
"60" "Ntsc1447" "sex" -0.579987577517928 -1.12210645201838
"61" "Ntsc1439" "veg" 0.661090286439318 6.56841999276616
"62" "Ntsc1439" "sex" -0.108141813493229 -1.48696501307912
"63" "Ntsc3923" "veg" 0.582668366616767 3.36440985776974
"64" "Ntsc3923" "sex" -0.640518293296514 -2.20773864017521
"65" "Ntsc3907" "veg" -0.331426069840261 -6.52808861235406
"66" "Ntsc3907" "sex" 0.104220315271258 1.15827308466397
"67" "Ntsc3915" "veg" -0.102959443239982 -0.530519159876299
"68" "Ntsc3915" "sex" -0.578484602816596 -6.54063288605699
"69" "Ntsc3914" "veg" -0.0530375980307161 -0.402226624943555
"70" "Ntsc3914" "sex" 0.0200253119080363 0.158966111816046
"71" "Ntsc3906" "veg" 0.645230668516119 31.7525514242508
"72" "Ntsc3906" "sex" 0.443399415225149 9.16567648994454
"73" "Ntsc7885" "veg" -0.0193666093854443 -0.126670093395291
"74" "Ntsc7885" "sex" 0.398403850462603 5.10837008316936
"75" "Ntsc1435" "veg" NA NA
"76" "Ntsc1435" "sex" NA NA
"77" "Ntsc7884" "veg" -0.632101409751278 -0.00806691463726861
"78" "Ntsc7884" "sex" 0.376726836839372 0.0139556474567372
"79" "Ntsc7889" "veg" NA NA
"80" "Ntsc7889" "sex" NA NA
"81" "Ntsc3905" "veg" -0.736028076306295 -5.05403075120304
"82" "Ntsc3905" "sex" 0.553029721246441 4.12565117173171
"83" "Ntsc3913" "veg" 0.435008294127029 5.22505740732284
"84" "Ntsc3913" "sex" 0.239796413876862 1.39432657686752
"85" "Ntsc3912" "veg" -0.282719254602475 -2.1862566223061
"86" "Ntsc3912" "sex" -0.0705972295055604 -1.03833418044304
"87" "Ntsc3932" "veg" 0.0684093757696497 0.215685516361228
"88" "Ntsc3932" "sex" -0.354020414919359 -5.42702665242472
"89" "Ntsc3904" "veg" -0.667483411722029 -14.22512909434
"90" "Ntsc3904" "sex" -0.128173484288394 -2.61646529594986
"91" "Ntsc1446" "veg" -0.353346689674496 -4.59883672014115
"92" "Ntsc1446" "sex" -0.446070645110402 -2.21609055577519
"93" "Ntsc1445" "veg" -0.15434012005793 -0.000980029193733984
"94" "Ntsc1445" "sex" 0.426745394837326 0.00571863194814927
"95" "Ntsc3903" "veg" -0.566814656634623 -12.0596135590617
"96" "Ntsc3903" "sex" 0.728623605502833 11.03728877677
"97" "Ntsc3902" "veg" 0.349370614369615 3.38655004886745
"98" "Ntsc3902" "sex" 0.649528033288198 5.88880756433234
"99" "Ntsc7888" "veg" -0.367368285720954 -4.33117591564237
"100" "Ntsc7888" "sex" -0.0589020682043158 -0.602596055286157
"101" "Ntsc3901" "veg" 0.03527771032588 0.449187533374047
"102" "Ntsc3901" "sex" -0.369326623577252 -5.37561203359881
"103" "Ntsc1444" "veg" 0.282669900764907 1.48628499240542
"104" "Ntsc1444" "sex" -0.467540800052904 -2.37108915380016
"105" "Ntsc3911" "veg" 0.0678652894109419 0.873563219329172
"106" "Ntsc3911" "sex" -0.159505090172001 -1.09563518330813
"107" "Ntsc3910" "veg" -0.212917831789341 -3.12164369459837
"108" "Ntsc3910" "sex" 0.424304663131222 4.88077572970554
"109" "Ntsc3900" "veg" 0.0762509026658453 0.324813101659197
"110" "Ntsc3900" "sex" 0.580614695203738 3.26949806430754
"111" "Ntsc3899" "veg" -0.551475486021419 -1.9330254268127
"112" "Ntsc3899" "sex" -0.451211805032758 -2.25495227774374
"113" "Ntsc3898" "veg" -0.512523403513405 -7.30985541885742
"114" "Ntsc3898" "sex" -0.375349696151087 -3.36171781575448
"115" "Ntsc1434" "veg" 0.00951081217847769 0.0394439062529081
"116" "Ntsc1434" "sex" -0.405478634759306 -2.56971351884701
"117" "Ntsc1433" "veg" -0.670831222566378 -4.90195897094239
"118" "Ntsc1433" "sex" -0.337640214713764 -4.26816838020847
"119" "Ntsc3897" "veg" -0.564977777726152 -3.39491696515871
"120" "Ntsc3897" "sex" -0.00552660862600597 -0.0488523144429027
"121" "Ntsc1432" "veg" -0.0434647278094746 -1.15789595759517
"122" "Ntsc1432" "sex" -0.0473628206062066 -0.802874808651797
"123" "Ntsc3896" "veg" 0.219560586976849 1.5009918386672
"124" "Ntsc3896" "sex" 0.400720647853853 4.79510924482996
"125" "Ntsc1428" "veg" -0.130445409070378 -0.297991737433535
"126" "Ntsc1428" "sex" 0.108274839289347 0.338766303974752
"127" "Ntsc1431" "veg" 0.395672406930242 2.16621164807525
"128" "Ntsc1431" "sex" 0.126782265808051 0.894461409457584
"129" "Ntsc1430" "veg" 0.403328081490635 3.0401741079132
"130" "Ntsc1430" "sex" 0.812399171649853 5.84671992198765
"131" "Ntsc1429" "veg" -0.411154657083331 -6.77510354767436
"132" "Ntsc1429" "sex" 0.357649221667761 8.85062075963977
"133" "Ntsc3895" "veg" -0.515442363091284 -3.2197220921254
"134" "Ntsc3895" "sex" -0.421234756781181 -5.85992769447537
"135" "Ntsc1426" "veg" -0.0337998510517704 -0.164683307849061
"136" "Ntsc1426" "sex" -0.111266306946193 -0.345859338832195
"137" "Ntsc1427" "veg" 0.0312123119890325 0.541826984477587
"138" "Ntsc1427" "sex" -0.555561744067445 -10.105481063719
"139" "Ntsc3894" "veg" -0.225567331332401 -0.595992557022371
"140" "Ntsc3894" "sex" -0.213992204299149 -1.12653963930686
"141" "Ntsc3893" "veg" 0.492145509495172 1.90622857501224
"142" "Ntsc3893" "sex" 0.551167316322968 4.58614731412253
"143" "Ntsc3892" "veg" -0.32466080261827 -8.13902626493326
"144" "Ntsc3892" "sex" -0.335963567281279 -3.28896307694736
"145" "Ntsc1425" "veg" 0.709837394728024 5.41211224345067
"146" "Ntsc1425" "sex" 0.0321314806830643 0.343062374180301
"147" "Ntsc3891" "veg" 0.707398358292786 11.2357696946612
"148" "Ntsc3891" "sex" 0.291763558234982 7.15614149445572
"149" "Ntsc1424" "veg" -0.397007971060432 -9.10875370043746
"150" "Ntsc1424" "sex" -0.134786198184043 -5.85908183495457
"151" "Ntsc3890" "veg" -0.0628409349872469 -0.0884554890305999
"152" "Ntsc3890" "sex" -0.481450188439756 -0.185311236140141
"153" "Ntsc3888" "veg" 0.388492186328583 28.2720533206268
"154" "Ntsc3888" "sex" 0.238769180035213 11.3973226329522
"155" "Ntsc3887" "veg" 0.391275101696918 3.0663851602364
"156" "Ntsc3887" "sex" -0.135117423348221 -0.60791836719738
"157" "Ntsc3889" "veg" 0.257189291633516 3.97107986298674
"158" "Ntsc3889" "sex" -0.258061653273704 -2.04758773515523
"159" "Ntsc3877" "veg" 0.311736135761619 3.20783770846236
"160" "Ntsc3877" "sex" 0.766186777060483 8.15585853510908
"161" "Ntsc3874" "veg" 0.186674949127342 2.33368911889432
"162" "Ntsc3874" "sex" -0.0281765502568097 -0.130980593859319
"163" "Ntsc3883" "veg" 0.0422638381485749 0.15054850347659
"164" "Ntsc3883" "sex" -0.159234728960011 -4.2622032750567
"165" "Ntsc1423" "veg" -0.491099129501474 -4.25779199836193
"166" "Ntsc1423" "sex" 0.118525270755369 1.26387571598961
"167" "Ntsc3881" "veg" -0.15062661689652 -0.48811519164761
"168" "Ntsc3881" "sex" 0.207419435270972 1.72601842411832
"169" "Ntsc3880" "veg" -0.118681843341644 -0.658706848704139
"170" "Ntsc3880" "sex" 0.268144788908658 3.04673200176048
"171" "Ntsc3882" "veg" -0.40673721705805 -3.3016084757815
"172" "Ntsc3882" "sex" 0.00946525986514958 0.144150282295365
"173" "Ntsc1421" "veg" 0.318770085679376 4.49231562293661
"174" "Ntsc1421" "sex" -0.559939758849616 -3.0347090816957
"175" "Ntsc1422" "veg" 0.147531486200159 1.43527336651764
"176" "Ntsc1422" "sex" 0.815308717315469 4.77977448118885
"177" "Ntsc3879" "veg" -0.403772850105387 -4.06828470438515
"178" "Ntsc3879" "sex" 0.11080926935199 0.671780000474199
"179" "Ntsc3873" "veg" -0.775977527311422 -13.0505686910133
"180" "Ntsc3873" "sex" 0.352805754283837 4.52183393903607
"181" "Ntsc3876" "veg" -0.2828440410964 -2.7801026526245
"182" "Ntsc3876" "sex" -0.21184984261676 -1.70219082888565
"183" "Ntsc1420" "veg" 0.0173635754721395 0.416732846868252
"184" "Ntsc1420" "sex" -0.722947192132502 -10.9342493345833
"185" "Ntsc3872" "veg" 0.203018583419547 1.92425059958778
"186" "Ntsc3872" "sex" 0.560289756561064 2.77925638973458
"187" "Ntsc3875" "veg" -0.584896687130627 -8.87949091332289
"188" "Ntsc3875" "sex" -0.274908516687028 -4.38644642868943
"189" "Ntsc3878" "veg" 0.719547285575131 11.8707993250918
"190" "Ntsc3878" "sex" 0.67781425206817 11.6927869086349
"191" "Ntsc7883" "veg" NA NA
"192" "Ntsc7883" "sex" NA NA
"193" "Ntsc3862" "veg" 0.082696636360732 0.279007124014282
"194" "Ntsc3862" "sex" 0.162361452377783 1.11275431921068
"195" "Ntsc3868" "veg" 0.363517104258829 3.75426758503796
"196" "Ntsc3868" "sex" -0.0108065762759539 -0.0847839707986355
"197" "Ntsc3869" "veg" -0.363565367036204 -2.21931728611972
"198" "Ntsc3869" "sex" -0.448030742278083 -3.11679860389539
"199" "Ntsc3867" "veg" 0.737198944469148 3.91539000096303
"200" "Ntsc3867" "sex" -0.319225322888152 -1.55470707788579
"201" "Ntsc1419" "veg" -0.375369420459725 -4.665352620943
"202" "Ntsc1419" "sex" 0.559425085495065 10.406773590119
"203" "Ntsc3861" "veg" -0.734433818838621 -6.53259794368547
"204" "Ntsc3861" "sex" -0.0702262406815024 -0.560576797041897
"205" "Ntsc3866" "veg" -0.107586003922771 -0.884763805493534
"206" "Ntsc3866" "sex" -0.0401527962738398 -0.38075719381445
"207" "Ntsc3865" "veg" -0.0515521705445833 -0.353506644633595
"208" "Ntsc3865" "sex" 0.635962556670747 5.94564685817271
"209" "Ntsc3860" "veg" -0.542280967383227 -17.5291251175799
"210" "Ntsc3860" "sex" -0.499477654316187 -5.00769443276018
"211" "Ntsc3871" "veg" -0.116451629135918 -2.41768836802278
"212" "Ntsc3871" "sex" -0.112781255931142 -0.907813635977983
"213" "Ntsc3864" "veg" 0.77337612074918 2.90992120740952
"214" "Ntsc3864" "sex" -0.0456197768053324 -0.34515751785698
"215" "Ntsc3870" "veg" -0.825004015581444 -16.6924193104612
"216" "Ntsc3870" "sex" 0.238853628293176 5.0720624660084
"217" "Ntsc1418" "veg" 0.125271001149892 0.782989695736832
"218" "Ntsc1418" "sex" -0.00699375864740683 -0.0456547774209775
"219" "Ntsc3859" "veg" 0.0557062862292178 0.800597628933982
"220" "Ntsc3859" "sex" 0.440307826371172 6.11696360341247
"221" "Ntsc3863" "veg" -0.185508453058301 -2.52757857996608
"222" "Ntsc3863" "sex" -0.312616684534959 -4.13381334515081
"223" "Ntsc3858" "veg" 0.420350176346376 3.03813362494166
"224" "Ntsc3858" "sex" -0.183180424455103 -0.545805848121495
"225" "Ntsc3852" "veg" -0.0482130036938001 -0.510376064451413
"226" "Ntsc3852" "sex" 0.309637732404041 1.17219849474239
"227" "Ntsc7881" "veg" 0.103695321365457 1.59998540416581
"228" "Ntsc7881" "sex" -0.391636051271109 -9.57449892645982
"229" "Ntsc3851" "veg" 0.751022483572261 11.8377508109646
"230" "Ntsc3851" "sex" 0.688082748731602 7.83176108113175
"231" "Ntsc3857" "veg" 0.173898865512628 2.75213804071535
"232" "Ntsc3857" "sex" 0.475457074558261 11.9163100382444
"233" "Ntsc3849" "veg" -0.266251611352886 -3.85873809968771
"234" "Ntsc3849" "sex" 0.106978424306713 0.835931701847028
"235" "Ntsc3848" "veg" 0.241242667922738 2.55717026612743
"236" "Ntsc3848" "sex" 0.327355450619732 4.11289137056459
"237" "Ntsc3850" "veg" -0.139909504116271 -0.46840798410057
"238" "Ntsc3850" "sex" -0.0512763694871675 -0.307344685282056
"239" "Ntsc3847" "veg" 0.0147757314556787 0.0615157281263493
"240" "Ntsc3847" "sex" 0.803667206028805 7.17420439879575
"241" "Ntsc3853" "veg" 0.543473399854889 5.35845018472074
"242" "Ntsc3853" "sex" -0.471317796879511 -17.4673024200482
"243" "Ntsc1417" "veg" -0.339001859516382 -2.95842743806167
"244" "Ntsc1417" "sex" -0.32049951214867 -4.04389132050241
"245" "Ntsc7880" "veg" 0.381031171610676 0.291326356361971
"246" "Ntsc7880" "sex" -0.432842398296906 -1.04782538245293
"247" "Ntsc3856" "veg" -0.493327158214642 -1.78304033587428
"248" "Ntsc3856" "sex" 0.229008993390623 0.734595584056394
"249" "Ntsc3855" "veg" 0.374980201122816 2.23920480685552
"250" "Ntsc3855" "sex" -0.353904128787137 -1.85039071111167
"251" "Ntsc1416" "veg" 0.193766992116372 1.48115182361599
"252" "Ntsc1416" "sex" -0.429227700747453 -1.73450674765368
"253" "Ntsc3854" "veg" 0.154295449520172 1.24231115269433
"254" "Ntsc3854" "sex" 0.165198478307259 0.940934199958465
"255" "Ntsc7882" "veg" -0.250148886350013 -0.0169903098159815
"256" "Ntsc7882" "sex" 0.537672531213745 0.0868529865728933
"257" "Ntsc3846" "veg" -0.525574610371334 -9.58433827865553
"258" "Ntsc3846" "sex" -0.0745945348892458 -0.684890251761754
"259" "Ntsc1415" "veg" -0.329293416099715 -6.71658476029281
"260" "Ntsc1415" "sex" 0.540245146242384 3.58344774720642
"261" "Ntsc1414" "veg" 0.526509609483296 4.62374079908571
"262" "Ntsc1414" "sex" 0.284978810711132 2.08945503406202
"263" "Ntsc3843" "veg" 0.204376928538435 2.34695828074054
"264" "Ntsc3843" "sex" -0.00776709944448463 -0.0572880992167973
"265" "Ntsc3845" "veg" -0.498785133132249 -12.8959265639812
"266" "Ntsc3845" "sex" -0.0825421042244949 -0.61438072022848
"267" "Ntsc3842" "veg" 0.791993247151182 8.52289965585178
"268" "Ntsc3842" "sex" -0.250602495094433 -3.0138718427679
"269" "Ntsc3844" "veg" -0.251875801860076 -3.25961242998913
"270" "Ntsc3844" "sex" 0.568848774233554 2.07644823631715
"271" "Ntsc3823" "veg" -0.285252630168992 -2.50339521576826
"272" "Ntsc3823" "sex" -0.340742041773832 -4.83679459990785
"273" "Ntsc3832" "veg" -0.113580664535329 -1.10236772781807
"274" "Ntsc3832" "sex" -0.0260126733399844 -0.287100566027471
"275" "Ntsc3831" "veg" -0.227789917927503 -3.67596889852919
"276" "Ntsc3831" "sex" -0.415584749818423 -1.04669574926256
"277" "Ntsc3822" "veg" -0.282393869545521 -1.55151044825223
"278" "Ntsc3822" "sex" 0.182114527486193 1.66624191381084
"279" "Ntsc1401" "veg" -0.200768421578109 -2.51575584235687
"280" "Ntsc1401" "sex" -0.66734288774888 -10.4598642355131
"281" "Ntsc3830" "veg" 0.190118994783401 3.65031153202103
"282" "Ntsc3830" "sex" 0.473913442932613 9.91159319033956
"283" "Ntsc3804" "veg" -0.661536262925047 -13.5343217073628
"284" "Ntsc3804" "sex" 0.674580746501233 6.63151002273557
"285" "Ntsc1408" "veg" -0.172585907480037 -2.06266278774932
"286" "Ntsc1408" "sex" -0.358560978009154 -5.79684899208603
"287" "Ntsc1400" "veg" 0.248928019188799 1.92965119563929
"288" "Ntsc1400" "sex" -0.384709540606885 -1.93558589539606
"289" "Ntsc3841" "veg" 0.0616543591087942 0.766383329347949
"290" "Ntsc3841" "sex" -0.813741674737444 -5.49123745065876
"291" "Ntsc3821" "veg" -0.60014230529373 -22.5094125363942
"292" "Ntsc3821" "sex" -0.705489193066267 -24.6510573561292
"293" "Ntsc3803" "veg" 0.0806548131855076 1.57342653816279
"294" "Ntsc3803" "sex" -0.365901894218526 -4.97135952425595
"295" "Ntsc1407" "veg" 0.233932403523851 2.00720539591374
"296" "Ntsc1407" "sex" -0.309730945404269 -2.80178700761194
"297" "Ntsc3820" "veg" 0.766007321623637 3.63883680051783
"298" "Ntsc3820" "sex" 0.299872596906042 1.6637891141816
"299" "Ntsc3840" "veg" 0.503541865531862 13.8483748627459
"300" "Ntsc3840" "sex" 0.172331165965628 3.18896722598728
"301" "Ntsc3819" "veg" -0.325434661270922 -4.54184124734319
"302" "Ntsc3819" "sex" 0.324917191056824 0.954453014764668
"303" "Ntsc3802" "veg" -0.689474119264458 -7.90637525658968
"304" "Ntsc3802" "sex" 0.393813835964319 3.12527435951292
"305" "Ntsc1406" "veg" -0.216590426451291 -2.04521993713145
"306" "Ntsc1406" "sex" -0.320362459865137 -2.8919436226392
"307" "Ntsc3839" "veg" 0.48215662397864 5.06584532778079
"308" "Ntsc3839" "sex" -0.0366067064283855 -0.284185101770715
"309" "Ntsc3801" "veg" 0.18576246810558 3.15152926728082
"310" "Ntsc3801" "sex" -0.239585761160565 -3.25907287325178
"311" "Ntsc3838" "veg" -0.246801665944309 -5.18956137257473
"312" "Ntsc3838" "sex" -0.668039772533082 -14.2956492577685
"313" "Ntsc3818" "veg" -0.215997488563441 -1.73694869518908
"314" "Ntsc3818" "sex" -0.455591552893597 -3.40883138818176
"315" "Ntsc3829" "veg" -0.0860001772289347 -0.596841566000351
"316" "Ntsc3829" "sex" -0.453329345901527 -3.04321182993094
"317" "Ntsc3817" "veg" 0.498412849699466 3.55198382828541
"318" "Ntsc3817" "sex" 0.32659226899279 1.89663052607606
"319" "Ntsc1405" "veg" 0.0135974630433926 0.0216142896048701
"320" "Ntsc1405" "sex" -0.0323815623841836 -0.0430618527312497
"321" "Ntsc3816" "veg" 0.044838725267307 0.503555841030753
"322" "Ntsc3816" "sex" 0.157113212428318 1.27212091620581
"323" "Ntsc1404" "veg" 0.493372628969145 4.79332808287978
"324" "Ntsc1404" "sex" -0.646967701085382 -7.74762219653058
"325" "Ntsc3815" "veg" 0.415324530987807 3.19030725047239
"326" "Ntsc3815" "sex" 0.117369737997761 0.555988977900366
"327" "Ntsc3800" "veg" 0.122033710230753 0.316161793252737
"328" "Ntsc3800" "sex" 0.128565103829819 0.62480683815515
"329" "Ntsc3828" "veg" -0.0733187473513989 -1.03772177592073
"330" "Ntsc3828" "sex" -0.487046481167894 -3.83757723365717
"331" "Ntsc3837" "veg" -0.660747991338771 -16.0873692119885
"332" "Ntsc3837" "sex" -0.767312767358457 -12.009689600128
"333" "Ntsc3799" "veg" 0.43553475986979 3.19903409494077
"334" "Ntsc3799" "sex" 0.108233165011158 0.283832483879103
"335" "Ntsc3798" "veg" -0.133175880070826 -0.689678810084795
"336" "Ntsc3798" "sex" 0.526288512417195 2.94439883732196
"337" "Ntsc3797" "veg" 0.0445476477074255 0.578409993960987
"338" "Ntsc3797" "sex" -0.112219846033589 -0.735287172368841
"339" "Ntsc7879" "veg" -0.212264061210071 -1.95277441514071
"340" "Ntsc7879" "sex" -0.225951689006713 -2.80745883734394
"341" "Ntsc3827" "veg" -0.130705329221685 -1.6104355352889
"342" "Ntsc3827" "sex" -0.324276645480248 -0.996622213708662
"343" "Ntsc1398" "veg" -0.561973397756686 -4.62572031160926
"344" "Ntsc1398" "sex" -0.187445034092425 -0.56345372616189
"345" "Ntsc7878" "veg" 0.023434874111413 0.16021495820498
"346" "Ntsc7878" "sex" -0.598966529454985 -2.61061647989145
"347" "Ntsc1397" "veg" 0.0156560039264926 0.450528758106778
"348" "Ntsc1397" "sex" -0.0543896052710636 -2.15254333534716
"349" "Ntsc3836" "veg" 0.155239079741886 0.0023193525688604
"350" "Ntsc3836" "sex" 0.445966060982856 0.0153973100181379
"351" "Ntsc3814" "veg" 0.305957648350546 7.46921331566392
"352" "Ntsc3814" "sex" -0.065382283093606 -1.87572594205489
"353" "Ntsc3796" "veg" -0.174753954129078 -0.642138124752657
"354" "Ntsc3796" "sex" -0.369310132663642 -2.11693050567474
"355" "Ntsc3795" "veg" 0.310985522523312 16.6287987319173
"356" "Ntsc3795" "sex" 0.463967528631437 10.1813807396209
"357" "Ntsc3835" "veg" 0.733381990074823 3.11280851085197
"358" "Ntsc3835" "sex" 0.625986617309231 1.7721226869791
"359" "Ntsc3794" "veg" -0.394793528443196 -4.34190258012521
"360" "Ntsc3794" "sex" 0.28038440220459 0.740507882405174
"361" "Ntsc3793" "veg" -0.0785325228652611 -0.47556108178322
"362" "Ntsc3793" "sex" 0.618083600246787 8.98203784804543
"363" "Ntsc3826" "veg" 0.438963872489001 2.45521743859035
"364" "Ntsc3826" "sex" 0.207107828549308 5.85223532929245
"365" "Ntsc7877" "veg" 0.319236221875641 6.07494457771713
"366" "Ntsc7877" "sex" 0.646847102567654 12.9818223633806
"367" "Ntsc1402" "veg" 0.482421895616615 4.24833179399356
"368" "Ntsc1402" "sex" -0.283909306032543 -1.16844879024473
"369" "Ntsc1396" "veg" 0.320226945607152 2.58424015595611
"370" "Ntsc1396" "sex" 0.190095186932735 2.17912196374484
"371" "Ntsc1395" "veg" 0.167976235867704 3.62710816542498
"372" "Ntsc1395" "sex" -0.0168794528585088 -0.644063923389958
"373" "Ntsc1399" "veg" 0.214329040288013 0.810877245224267
"374" "Ntsc1399" "sex" -0.712656424646834 -4.74138573859006
"375" "Ntsc3813" "veg" -0.529841307453539 -5.33266999224811
"376" "Ntsc3813" "sex" -0.405970382848469 -4.85733867513593
"377" "Ntsc3812" "veg" 0.324742908581877 2.19961730109605
"378" "Ntsc3812" "sex" 0.0707941679131995 0.5401746323073
"379" "Ntsc3834" "veg" -0.171274786179233 -2.44641276122781
"380" "Ntsc3834" "sex" 0.652332309304463 7.30225389641311
"381" "Ntsc3792" "veg" -0.358223490280176 -5.17883408023354
"382" "Ntsc3792" "sex" -0.402090505625157 -5.36788039452268
"383" "Ntsc1394" "veg" -0.0823585684391389 -0.40943345322944
"384" "Ntsc1394" "sex" -0.0706406640517719 -1.67720948633756
"385" "Ntsc3811" "veg" -0.24541824396458 -0.896980320918828
"386" "Ntsc3811" "sex" 0.0232459158524351 0.0743787545405244
"387" "Ntsc3791" "veg" 0.558505895825714 6.91278129308077
"388" "Ntsc3791" "sex" 0.111540984597881 0.690041761195253
"389" "Ntsc1393" "veg" 0.346910909522229 3.04181774437701
"390" "Ntsc1393" "sex" 0.631728960770903 3.85845762509201
"391" "Ntsc3810" "veg" -0.40906005836231 -2.83187469592225
"392" "Ntsc3810" "sex" 0.583383707080333 7.00199637072581
"393" "Ntsc3825" "veg" 0.148077293280671 1.60086006575453
"394" "Ntsc3825" "sex" 0.0807241319977448 0.856606381217015
"395" "Ntsc1392" "veg" -0.556363401257108 -8.67329788052137
"396" "Ntsc1392" "sex" -0.143562543343177 -0.513118708101227
"397" "Ntsc3824" "veg" 0.260096919682256 2.09585833751138
"398" "Ntsc3824" "sex" 0.857831675378971 4.79538731739716
"399" "Ntsc3809" "veg" 0.0683558299431775 0.835953901390995
"400" "Ntsc3809" "sex" 0.359815547856527 3.86860334097975
"401" "Ntsc3808" "veg" -0.633383416287679 -11.1778068938259
"402" "Ntsc3808" "sex" -0.353455407556398 -2.10779504509747
"403" "Ntsc1410" "veg" -0.0306795341911425 -0.200684311481777
"404" "Ntsc1410" "sex" 0.329290045890242 1.10704249063272
"405" "Ntsc3807" "veg" 0.434636816400645 7.5264369041748
"406" "Ntsc3807" "sex" -0.0132600542440553 -0.227980728675074
"407" "Ntsc1391" "veg" 0.734755987899964 2.54601539051791
"408" "Ntsc1391" "sex" -0.0992656393041615 -0.589657761994851
"409" "Ntsc3806" "veg" -0.453526694770281 -1.52196333657386
"410" "Ntsc3806" "sex" -0.261857873764474 -1.69281137349658
"411" "Ntsc1409" "veg" 0.411601215125763 4.18560670226482
"412" "Ntsc1409" "sex" 0.641340227031623 6.74472447123805
"413" "Ntsc1413" "veg" -0.0285149671394489 -0.268339193104899
"414" "Ntsc1413" "sex" 0.218199746510951 2.93764611580934
"415" "Ntsc3790" "veg" -0.171564272519616 -1.5111108819247
"416" "Ntsc3790" "sex" -0.347160301398084 -4.01052194498723
