"Geneid" "Allel" "Tissue" "Value" "k_value"
"2100" "Ntsc3587" "sa" "sex" -0.7 -5.09913711322806
"2101" "Ntsc3569" "BA" "veg" 0.2 7.1851572343974
"2102" "Ntsc3569" "BA" "sex" -0.1 5.59897647010914
"2103" "Ntsc3569" "sa" "veg" 0.8 20.079908408137
"2104" "Ntsc3569" "sa" "sex" 0.3 4.91190457652057
"2105" "Ntsc7858" "BA" "veg" 0 8.43328428163312
"2106" "Ntsc7858" "BA" "sex" 0.205195670417031 9.80465526052776
"2107" "Ntsc7858" "sa" "veg" 0.2 0.255269395498349
"2108" "Ntsc7858" "sa" "sex" 0.2 7.98583894405334
"2109" "Ntsc7856" "BA" "veg" 0.105409255338946 -2.05880983033371
"2110" "Ntsc7856" "BA" "sex" 0.9 2.27771290810075
"2111" "Ntsc7856" "sa" "veg" -0.205195670417031 -1.66568969149346
"2112" "Ntsc7856" "sa" "sex" -0.359092423229804 -0.708691956028202
"2113" "Ntsc3556" "BA" "veg" 0.410391340834062 9.11169944966669
"2114" "Ntsc3556" "BA" "sex" 0.8 5.15049238075315
"2115" "Ntsc3556" "sa" "veg" 0.9 3.9358815616432
"2116" "Ntsc3556" "sa" "sex" 1 11.2893642877971
"2117" "Ntsc3548" "BA" "veg" -0.5 -2.98139464483517
"2118" "Ntsc3548" "BA" "sex" 0 -0.766878396400967
"2119" "Ntsc3548" "sa" "veg" -0.5 -2.93463408363562
"2120" "Ntsc3548" "sa" "sex" 0.6 3.82707413955669
"2121" "Ntsc3559" "BA" "veg" 0.6 4.02778324653796
"2122" "Ntsc3559" "BA" "sex" 0.5 3.84650523179419
"2123" "Ntsc3559" "sa" "veg" 0.7 2.61765035050448
"2124" "Ntsc3559" "sa" "sex" 0.9 2.45361275354063
"2125" "Ntsc1307" "BA" "veg" 0.718184846459608 5.26471843730457
"2126" "Ntsc1307" "BA" "sex" 0.1 1.59807744826334
"2127" "Ntsc1307" "sa" "veg" 0.7 1.91463338904201
"2128" "Ntsc1307" "sa" "sex" 0.410391340834062 0.114829492998288
"2129" "Ntsc3547" "BA" "veg" -0.359092423229804 -2.28565109982919
"2130" "Ntsc3547" "BA" "sex" 0.9 7.67096674253882
"2131" "Ntsc3547" "sa" "veg" 0.2 4.35611256554293
"2132" "Ntsc3547" "sa" "sex" -0.1 -2.00822446461732
"2133" "Ntsc1306" "BA" "veg" 0.3 4.45916645711835
"2134" "Ntsc1306" "BA" "sex" 0.4 0.937707527341637
"2135" "Ntsc1306" "sa" "veg" 0.5 2.7118530928668
"2136" "Ntsc1306" "sa" "sex" 0.3 -0.279029637854775
"2137" "Ntsc1302" "BA" "veg" 0.4 1.85335615624577
"2138" "Ntsc1302" "BA" "sex" -0.2 -3.40614935195265
"2139" "Ntsc1302" "sa" "veg" -0.153896752812773 0.949813356821849
"2140" "Ntsc1302" "sa" "sex" 0.3 5.43065343771183
"2141" "Ntsc3553" "BA" "veg" 0.1 0.464302217205109
"2142" "Ntsc3553" "BA" "sex" 0.7 14.399024094826
"2143" "Ntsc3553" "sa" "veg" -0.7 -3.29369689185424
"2144" "Ntsc3553" "sa" "sex" 0.2 8.38605818109972
"2145" "Ntsc3546" "BA" "veg" 0.4 0.860532283103951
"2146" "Ntsc3546" "BA" "sex" 0.3 4.21381153631661
"2147" "Ntsc3546" "sa" "veg" 0.153896752812773 6.92327360526135
"2148" "Ntsc3546" "sa" "sex" 0.6 4.89278468469522
"2149" "Ntsc1301" "BA" "veg" -0.1 -6.30764287278299
"2150" "Ntsc1301" "BA" "sex" 0.1 0.817325462798758
"2151" "Ntsc1301" "sa" "veg" 0.1 -18.7647942731823
"2152" "Ntsc1301" "sa" "sex" -0.3 -3.57201405077476
"2153" "Ntsc3555" "BA" "veg" -0.2 -5.01416398130494
"2154" "Ntsc3555" "BA" "sex" -0.564288093646835 -7.17580077516482
"2155" "Ntsc3555" "sa" "veg" 0.7 14.7177598705883
"2156" "Ntsc3555" "sa" "sex" 0.6 4.81905848095883
"2157" "Ntsc3558" "BA" "veg" 0.6 4.29253355439646
"2158" "Ntsc3558" "BA" "sex" 1 29.1261024407518
"2159" "Ntsc3558" "sa" "veg" -0.5 -4.51934759940717
"2160" "Ntsc3558" "sa" "sex" -0.718184846459608 -4.60043780483259
"2161" "Ntsc3545" "BA" "veg" -0.4 -8.37322417330053
"2162" "Ntsc3545" "BA" "sex" -0.66688592885535 -11.0313240910307
"2163" "Ntsc3545" "sa" "veg" 0.359092423229804 7.91227947127743
"2164" "Ntsc3545" "sa" "sex" -0.359092423229804 -3.43518981177275
"2165" "Ntsc1305" "BA" "veg" 0.3 3.02166970294301
"2166" "Ntsc1305" "BA" "sex" -0.6 -5.62553518720094
"2167" "Ntsc1305" "sa" "veg" -0.3 1.01127192173886
"2168" "Ntsc1305" "sa" "sex" 0.2 1.43140470199812
"2169" "Ntsc3552" "BA" "veg" -0.6 -5.10822367732842
"2170" "Ntsc3552" "BA" "sex" 0.2 -7.43775846355415
"2171" "Ntsc3552" "sa" "veg" -0.410391340834062 -10.1090290209016
"2172" "Ntsc3552" "sa" "sex" -0.4 2.43394270714569
"2173" "Ntsc7857" "BA" "veg" 0.9 11.6335152194972
"2174" "Ntsc7857" "BA" "sex" 0.6 2.88518585573489
"2175" "Ntsc7857" "sa" "veg" 0.6 2.21751206183723
"2176" "Ntsc7857" "sa" "sex" 0.66688592885535 3.97802589308561
"2177" "Ntsc3544" "BA" "veg" 0.0512989176042577 -5.68461859915662
"2178" "Ntsc3544" "BA" "sex" 0.1 -0.447074122823342
"2179" "Ntsc3544" "sa" "veg" 0.0512989176042577 0.444600592836585
"2180" "Ntsc3544" "sa" "sex" 0.7 7.23689792286591
"2181" "Ntsc7859" "BA" "veg" -0.8 -8.15253200921498
"2182" "Ntsc7859" "BA" "sex" 0.66688592885535 1.21941221602758
"2183" "Ntsc7859" "sa" "veg" -0.9 -4.50945456010779
"2184" "Ntsc7859" "sa" "sex" 0.2 0.683751214415205
"2185" "Ntsc3551" "BA" "veg" -0.359092423229804 -11.8730567994361
"2186" "Ntsc3551" "BA" "sex" -0.9 -3.30001096516528
"2187" "Ntsc3551" "sa" "veg" -0.5 -0.14013375108882
"2188" "Ntsc3551" "sa" "sex" -0.820782681668123 -5.51428863920413
"2189" "Ntsc3557" "BA" "veg" 0.2 4.68466633566787
"2190" "Ntsc3557" "BA" "sex" 0.2 6.4500866714501
"2191" "Ntsc3557" "sa" "veg" 0.66688592885535 5.40044540420216
"2192" "Ntsc3557" "sa" "sex" 0.1 -0.672484266185918
"2193" "Ntsc3543" "BA" "veg" -0.4 -17.769454696681
"2194" "Ntsc3543" "BA" "sex" -0.3 -8.34597573376828
"2195" "Ntsc3543" "sa" "veg" 0.102597835208515 2.36954447651873
"2196" "Ntsc3543" "sa" "sex" 0.6 9.22886591517046
"2197" "Ntsc3542" "BA" "veg" -0.102597835208515 -15.8457595682053
"2198" "Ntsc3542" "BA" "sex" 0.052704627669473 -6.37429762082901
"2199" "Ntsc3542" "sa" "veg" -0.359092423229804 1.24868428863338
"2200" "Ntsc3542" "sa" "sex" -0.66688592885535 -9.1292634948606
"2201" "Ntsc3550" "BA" "veg" -0.718184846459608 -2.48044906956017
"2202" "Ntsc3550" "BA" "sex" 0.359092423229804 22.2935757175349
"2203" "Ntsc3550" "sa" "veg" -0.718184846459608 -1.5134277737523
"2204" "Ntsc3550" "sa" "sex" 0.461690258438319 2.43218417114764
"2205" "Ntsc3549" "BA" "veg" 0.7 5.29657534861364
"2206" "Ntsc3549" "BA" "sex" -0.8 -3.09855017233654
"2207" "Ntsc3549" "sa" "veg" 0.5 4.23640526364122
"2208" "Ntsc3549" "sa" "sex" -0.564288093646835 -5.55812333620722
"2209" "Ntsc1303" "BA" "veg" 0.872081599272381 24.1004368260219
"2210" "Ntsc1303" "BA" "sex" -0.872081599272381 -34.3813741808304
"2211" "Ntsc1303" "sa" "veg" 0.872081599272381 5.8942369138375
"2212" "Ntsc1303" "sa" "sex" -1 -19.7474676349534
"2213" "Ntsc3541" "BA" "veg" 0.9 31.6150632990508
"2214" "Ntsc3541" "BA" "sex" 0.8 17.2174758914671
"2215" "Ntsc3541" "sa" "veg" -0.6 -11.3417289369072
"2216" "Ntsc3541" "sa" "sex" -0.7 -16.8829097184896
"2217" "Ntsc1304" "BA" "veg" -0.7 -24.8204979793949
"2218" "Ntsc1304" "BA" "sex" 0.5 14.802083785209
"2219" "Ntsc1304" "sa" "veg" 0.6 6.70122949169221
"2220" "Ntsc1304" "sa" "sex" -0.6 -19.7508586126294
"2221" "Ntsc3554" "BA" "veg" -1 -18.0307595233674
"2222" "Ntsc3554" "BA" "sex" -0.615587011251092 -14.3542586353183
"2223" "Ntsc3554" "sa" "veg" -0.1 -1.81408477458311
"2224" "Ntsc3554" "sa" "sex" -0.223606797749979 -21.6224048857331
"2225" "Ntsc3540" "BA" "veg" -0.7 -5.56733301825185
"2226" "Ntsc3540" "BA" "sex" -0.3 -3.37463981398984
"2227" "Ntsc3540" "sa" "veg" 0.2 -2.17567308350184
"2228" "Ntsc3540" "sa" "sex" -0.564288093646835 -2.10479305362464
"2229" "Ntsc3538" "BA" "veg" 0.4 4.71512549514466
"2230" "Ntsc3538" "BA" "sex" 0.1 -0.239251297972793
"2231" "Ntsc3538" "sa" "veg" 0.3 2.12079028726102
"2232" "Ntsc3538" "sa" "sex" 0.3 0.945726720450064
"2233" "Ntsc3536" "BA" "veg" 0.102597835208515 1.76543049089231
"2234" "Ntsc3536" "BA" "sex" 0.205195670417031 1.68340894549402
"2235" "Ntsc3536" "sa" "veg" 0.6 10.3487609148138
"2236" "Ntsc3536" "sa" "sex" 0.1 0.46882596702637
"2237" "Ntsc3535" "BA" "veg" 0.359092423229804 2.51620657302947
"2238" "Ntsc3535" "BA" "sex" 0.0512989176042577 3.45356743574862
"2239" "Ntsc3535" "sa" "veg" -0.6 -1.56591688506708
"2240" "Ntsc3535" "sa" "sex" 0.052704627669473 4.88757057034198
"2241" "Ntsc3537" "BA" "veg" 0.4 12.6816957503715
"2242" "Ntsc3537" "BA" "sex" -0.66688592885535 -5.79351145335709
"2243" "Ntsc3537" "sa" "veg" -0.5 -4.37512017712174
"2244" "Ntsc3537" "sa" "sex" -0.102597835208515 -3.58299449537778
"2245" "Ntsc3539" "BA" "veg" -0.2 -11.6564136185345
"2246" "Ntsc3539" "BA" "sex" -0.6 -30.8952050764862
"2247" "Ntsc3539" "sa" "veg" 0.5 45.1705702718014
"2248" "Ntsc3539" "sa" "sex" -0.1 -13.4404252775708
"2249" "Ntsc1300" "BA" "veg" 0 -6.44556208663395
"2250" "Ntsc1300" "BA" "sex" -0.3 -3.24472543944481
"2251" "Ntsc1300" "sa" "veg" -1 -7.8063428997989
"2252" "Ntsc1300" "sa" "sex" 0.8 4.01886562759213
"2253" "Ntsc1299" "BA" "veg" -0.1 -0.703044323892714
"2254" "Ntsc1299" "BA" "sex" 0.7 1.79483826877582
"2255" "Ntsc1299" "sa" "veg" 0.6 3.33351253887592
"2256" "Ntsc1299" "sa" "sex" 1 2.82838370917635
"2257" "Ntsc3529" "BA" "veg" -0.7 -2.11814021793706
"2258" "Ntsc3529" "BA" "sex" 0.3 -1.0167442499208
"2259" "Ntsc3529" "sa" "veg" -0.359092423229804 -3.54779366269444
"2260" "Ntsc3529" "sa" "sex" 0 0.873525339287969
"2261" "Ntsc3534" "BA" "veg" -0.3 -0.0699236724520832
"2262" "Ntsc3534" "BA" "sex" 0.6 5.15174340829141
"2263" "Ntsc3534" "sa" "veg" -0.3 -3.46754554026173
"2264" "Ntsc3534" "sa" "sex" 1 4.35188938239551
"2265" "Ntsc1298" "BA" "veg" -0.0512989176042577 -1.75405243446778
"2266" "Ntsc1298" "BA" "sex" -0.4 -2.19210151842918
"2267" "Ntsc1298" "sa" "veg" -0.1 -4.10133875253713
"2268" "Ntsc1298" "sa" "sex" -0.461690258438319 -3.44479194925553
"2269" "Ntsc3532" "BA" "veg" -0.9 -11.1888096746535
"2270" "Ntsc3532" "BA" "sex" -0.1 -2.964716063276
"2271" "Ntsc3532" "sa" "veg" -0.5 -8.22203345098228
"2272" "Ntsc3532" "sa" "sex" 0.564288093646835 4.85291681055342
"2273" "Ntsc3531" "BA" "veg" 0.1 1.46875917667009
"2274" "Ntsc3531" "BA" "sex" -0.5 -5.37206287564074
"2275" "Ntsc3531" "sa" "veg" 0.1 4.59943839591864
"2276" "Ntsc3531" "sa" "sex" -0.4 -4.41365551673497
"2277" "Ntsc1296" "BA" "veg" -0.5 -1.957773976784
"2278" "Ntsc1296" "BA" "sex" 0 -6.26501879973665
"2279" "Ntsc1296" "sa" "veg" 0.7 4.78899576807524
"2280" "Ntsc1296" "sa" "sex" -0.4 -2.41921727288173
"2281" "Ntsc3530" "BA" "veg" -0.1 -2.34799766795621
"2282" "Ntsc3530" "BA" "sex" -0.1 -0.389479306108027
"2283" "Ntsc3530" "sa" "veg" 0.359092423229804 2.96563509050398
"2284" "Ntsc3530" "sa" "sex" -0.7 -2.24928270264651
"2285" "Ntsc1297" "BA" "veg" 0 2.82968634356581
"2286" "Ntsc1297" "BA" "sex" -0.2 0.313455785511264
"2287" "Ntsc1297" "sa" "veg" 0.410391340834062 0.751836647941905
"2288" "Ntsc1297" "sa" "sex" -0.5 -2.34543747315546
"2289" "Ntsc3533" "BA" "veg" -0.1 -1.17880834494001
"2290" "Ntsc3533" "BA" "sex" 0.820782681668123 9.7101289311978
"2291" "Ntsc3533" "sa" "veg" 0 2.29700311106899
"2292" "Ntsc3533" "sa" "sex" -0.0512989176042577 -1.14796189465202
"2293" "Ntsc3528" "BA" "veg" 0.2 0.756124376473827
"2294" "Ntsc3528" "BA" "sex" -0.6 -2.89509122943861
"2295" "Ntsc3528" "sa" "veg" -0.5 -0.794652810222607
"2296" "Ntsc3528" "sa" "sex" 0.158113883008419 3.94751398026052
"2297" "Ntsc3527" "BA" "veg" 0.3 -0.0553885385787399
"2298" "Ntsc3527" "BA" "sex" 0.410391340834062 19.4625550066331
"2299" "Ntsc3527" "sa" "veg" 0.6 3.56862887343549
"2300" "Ntsc3527" "sa" "sex" 0.3 0.203474289872992
"2301" "Ntsc3522" "BA" "veg" -0.3 -4.35663505256968
"2302" "Ntsc3522" "BA" "sex" 0.5 4.34123584416697
"2303" "Ntsc3522" "sa" "veg" 0.102597835208515 6.3630653139982
"2304" "Ntsc3522" "sa" "sex" 0.718184846459608 7.51684220888737
"2305" "Ntsc1294" "BA" "veg" -0.974679434480896 -4.74973818693192
"2306" "Ntsc1294" "BA" "sex" -0.461690258438319 -5.31580819782029
"2307" "Ntsc1294" "sa" "veg" -0.820782681668123 -4.41736626017152
"2308" "Ntsc1294" "sa" "sex" -0.5 -3.78705761649353
"2309" "Ntsc3521" "BA" "veg" 0.3 0.39028273082728
"2310" "Ntsc3521" "BA" "sex" -0.7 -4.26738384209089
"2311" "Ntsc3521" "sa" "veg" 0.153896752812773 -0.984647087319513
"2312" "Ntsc3521" "sa" "sex" -0.6 -3.27061495830916
"2313" "Ntsc1295" "BA" "veg" -0.8 -8.31668736182717
"2314" "Ntsc1295" "BA" "sex" 0.1 4.31227147408208
"2315" "Ntsc1295" "sa" "veg" 0.0512989176042577 -3.46123639838723
"2316" "Ntsc1295" "sa" "sex" -0.3 0.24282408919068
"2317" "Ntsc3525" "BA" "veg" 0 6.10955733107486
"2318" "Ntsc3525" "BA" "sex" 0.6 10.5139389272993
"2319" "Ntsc3525" "sa" "veg" -0.3 -4.50054864895256
"2320" "Ntsc3525" "sa" "sex" -0.1 -6.2638577598662
"2321" "Ntsc1293" "BA" "veg" -0.6 -3.37635310808595
"2322" "Ntsc1293" "BA" "sex" 0.102597835208515 1.37448428455424
"2323" "Ntsc1293" "sa" "veg" 0.2 0.861881586027201
"2324" "Ntsc1293" "sa" "sex" -0.359092423229804 -1.77408747227467
"2325" "Ntsc3520" "BA" "veg" 0.9 5.10562937852607
"2326" "Ntsc3520" "BA" "sex" -0.7 -2.83260620821349
"2327" "Ntsc3520" "sa" "veg" -0.7 -3.38051968070104
"2328" "Ntsc3520" "sa" "sex" 0.66688592885535 2.30071840451488
"2329" "Ntsc7855" "BA" "veg" 0.1 4.11750615995059
"2330" "Ntsc7855" "BA" "sex" 0.3 -0.762640995913259
"2331" "Ntsc7855" "sa" "veg" 0.3 0.171044313401267
"2332" "Ntsc7855" "sa" "sex" 0.718184846459608 5.72906135621279
"2333" "Ntsc3519" "BA" "veg" -0.5 -0.904574878755629
"2334" "Ntsc3519" "BA" "sex" -0.8 -2.65775276339126
"2335" "Ntsc3519" "sa" "veg" -0.6 -4.12631176088108
"2336" "Ntsc3519" "sa" "sex" -0.7 -1.33726031856961
"2337" "Ntsc3524" "BA" "veg" -0.1 -1.58407123619783
"2338" "Ntsc3524" "BA" "sex" 0.9 2.46983785417402
"2339" "Ntsc3524" "sa" "veg" 0.0512989176042577 -0.42382988269175
"2340" "Ntsc3524" "sa" "sex" 0.3 0.387816382529774
"2341" "Ntsc3526" "BA" "veg" -0.2 -5.62470450084484
"2342" "Ntsc3526" "BA" "sex" 0 -4.20475113880391
"2343" "Ntsc3526" "sa" "veg" 0.5 0.840142275009633
"2344" "Ntsc3526" "sa" "sex" 0.2 -2.68241445036746
"2345" "Ntsc1292" "BA" "veg" 0.1 28.7234708050563
"2346" "Ntsc1292" "BA" "sex" -0.2 -1.36614197980706
"2347" "Ntsc1292" "sa" "veg" 0.359092423229804 15.5418573323161
"2348" "Ntsc1292" "sa" "sex" -0.8 -2.13018929605186
"2349" "Ntsc3518" "BA" "veg" 0.6 28.7394036631169
"2350" "Ntsc3518" "BA" "sex" 1 26.0026633520364
"2351" "Ntsc3518" "sa" "veg" 0.6 1.42905816653629
"2352" "Ntsc3518" "sa" "sex" 0.9 7.96756155558183
"2353" "Ntsc3523" "BA" "veg" -0.2 -6.75539078223497
"2354" "Ntsc3523" "BA" "sex" -0.316227766016838 -8.5178371153647
"2355" "Ntsc3523" "sa" "veg" 0.782623792124926 23.6794116696074
"2356" "Ntsc3523" "sa" "sex" 0.2 5.92451244740586
"2357" "Ntsc3514" "BA" "veg" 0.1 -5.17531158302881
"2358" "Ntsc3514" "BA" "sex" -0.307793505625546 0.0832195194697354
"2359" "Ntsc3514" "sa" "veg" 0.6 11.3269104833473
"2360" "Ntsc3514" "sa" "sex" -0.1 1.25221925358562
"2361" "Ntsc7854" "BA" "veg" 0.6 5.80261566264812
"2362" "Ntsc7854" "BA" "sex" -0.1 0.524976192918634
"2363" "Ntsc7854" "sa" "veg" 0.3 1.09266553697131
"2364" "Ntsc7854" "sa" "sex" 0.0512989176042577 -0.20740244967854
"2365" "Ntsc3513" "BA" "veg" 0.410391340834062 3.3157496267848
"2366" "Ntsc3513" "BA" "sex" -0.9 -3.5646881478941
"2367" "Ntsc3513" "sa" "veg" -0.3 1.90575120132301
"2368" "Ntsc3513" "sa" "sex" -0.974679434480896 -4.11815481477093
"2369" "Ntsc3512" "BA" "veg" 0.820782681668123 5.87374765294047
"2370" "Ntsc3512" "BA" "sex" -0.7 -5.20879799706643
"2371" "Ntsc3512" "sa" "veg" -0.6 -2.04895212224852
"2372" "Ntsc3512" "sa" "sex" -0.9 -6.28654716564602
"2373" "Ntsc3516" "BA" "veg" -0.102597835208515 -1.38999051958936
"2374" "Ntsc3516" "BA" "sex" -0.6 -3.81215518573061
"2375" "Ntsc3516" "sa" "veg" -0.66688592885535 -7.47486463053122
"2376" "Ntsc3516" "sa" "sex" -0.7 -6.28057892494634
"2377" "Ntsc3515" "BA" "veg" -0.4 -6.49266819808819
"2378" "Ntsc3515" "BA" "sex" 0.2 1.22759629863793
"2379" "Ntsc3515" "sa" "veg" -0.2 -3.72883073808811
"2380" "Ntsc3515" "sa" "sex" 0.66688592885535 6.13666587904034
"2381" "Ntsc3517" "BA" "veg" -0.7 -5.7988005529859
"2382" "Ntsc3517" "BA" "sex" -0.6 -22.1109239703948
"2383" "Ntsc3517" "sa" "veg" -0.7 -10.1331036171389
"2384" "Ntsc3517" "sa" "sex" -0.8 -14.6442182500733
"2385" "Ntsc3481" "BA" "veg" -0.5 -5.254779853479
"2386" "Ntsc3481" "BA" "sex" -0.2 -8.88531168332495
"2387" "Ntsc3481" "sa" "veg" -0.3 -2.77989797285008
"2388" "Ntsc3481" "sa" "sex" 0.4 3.33170737895656
"2389" "Ntsc3485" "BA" "veg" -0.6 -8.09801006178012
"2390" "Ntsc3485" "BA" "sex" 0 -8.33668189064552
"2391" "Ntsc3485" "sa" "veg" -0.6 -8.71828667362311
"2392" "Ntsc3485" "sa" "sex" -0.8 -2.84890624070248
"2393" "Ntsc1287" "BA" "veg" -0.223606797749979 -21.2107513323111
"2394" "Ntsc1287" "BA" "sex" -0.0512989176042577 0.0410132339662906
"2395" "Ntsc1287" "sa" "veg" -0.153896752812773 -2.01846666666989
"2396" "Ntsc1287" "sa" "sex" -0.6 -5.27487566001345
"2397" "Ntsc1286" "BA" "veg" -0.5 -0.041852019058793
"2398" "Ntsc1286" "BA" "sex" -0.461690258438319 -2.23681128530588
"2399" "Ntsc1286" "sa" "veg" -0.8 -1.63755012039818
"2400" "Ntsc1286" "sa" "sex" -0.3 0.678700652754897
"2401" "Ntsc3484" "BA" "veg" 0.153896752812773 4.71353191882083
"2402" "Ntsc3484" "BA" "sex" 0.6 1.37946411401453
"2403" "Ntsc3484" "sa" "veg" 0.6 2.24627364331848
"2404" "Ntsc3484" "sa" "sex" -0.66688592885535 -1.61390625555794
"2405" "Ntsc3488" "BA" "veg" 0.5 2.90490409680911
"2406" "Ntsc3488" "BA" "sex" -0.307793505625546 -0.214474417871835
"2407" "Ntsc3488" "sa" "veg" -0.410391340834062 -0.20255997819005
"2408" "Ntsc3488" "sa" "sex" 0.737864787372622 8.89601590432922
"2409" "Ntsc3480" "BA" "veg" 0 -10.2047324238654
"2410" "Ntsc3480" "BA" "sex" 0.6 10.7815545539771
"2411" "Ntsc3480" "sa" "veg" -0.2 2.713993317042
"2412" "Ntsc3480" "sa" "sex" 0.5 2.07617398398152
"2413" "Ntsc3487" "BA" "veg" -0.718184846459608 -0.115068465471539
"2414" "Ntsc3487" "BA" "sex" 0.307793505625546 0.135442107637525
"2415" "Ntsc3487" "sa" "veg" 0.4 0.0380259820159538
"2416" "Ntsc3487" "sa" "sex" 0.461690258438319 0.225528388050267
"2417" "Ntsc1285" "BA" "veg" 0.1 5.07189786477096
"2418" "Ntsc1285" "BA" "sex" 0.359092423229804 13.9838896880116
"2419" "Ntsc1285" "sa" "veg" -0.3 -9.02313676525307
"2420" "Ntsc1285" "sa" "sex" 0.9 6.8500076861965
"2421" "Ntsc3486" "BA" "veg" -0.564288093646835 -6.44077266864404
"2422" "Ntsc3486" "BA" "sex" -0.7 -16.4472596474026
"2423" "Ntsc3486" "sa" "veg" 0.3 2.33832000145724
"2424" "Ntsc3486" "sa" "sex" 0.3 -0.355636027508993
"2425" "Ntsc3479" "BA" "veg" 0.5 10.1120576330263
"2426" "Ntsc3479" "BA" "sex" 0.7 6.5376124218078
"2427" "Ntsc3479" "sa" "veg" -0.316227766016838 -7.79485035640689
"2428" "Ntsc3479" "sa" "sex" 0 1.23786926936537
"2429" "Ntsc1284" "BA" "veg" 0.2 0.330817200638945
"2430" "Ntsc1284" "BA" "sex" 0 0.853713808752389
"2431" "Ntsc1284" "sa" "veg" 0.7 1.16886123164187
"2432" "Ntsc1284" "sa" "sex" 0.9 3.95205291447485
"2433" "Ntsc1282" "BA" "veg" -0.205195670417031 -0.954255105197182
"2434" "Ntsc1282" "BA" "sex" -0.579750904364203 -0.964716946361688
"2435" "Ntsc1282" "sa" "veg" 0.872081599272381 1.40980155094847
"2436" "Ntsc1282" "sa" "sex" 0.6 0.761073867442134
"2437" "Ntsc3483" "BA" "veg" -0.66688592885535 -6.76556882421911
"2438" "Ntsc3483" "BA" "sex" 0.1 -1.32898782087052
"2439" "Ntsc3483" "sa" "veg" -0.4 -4.01999047556148
"2440" "Ntsc3483" "sa" "sex" -0.7 -3.41659860297685
"2441" "Ntsc1283" "BA" "veg" -0.6 -10.3559994775234
"2442" "Ntsc1283" "BA" "sex" -0.1 6.29710202579455
"2443" "Ntsc1283" "sa" "veg" 0.5 6.93399522018896
"2444" "Ntsc1283" "sa" "sex" 0.9 26.1025009313892
"2445" "Ntsc3482" "BA" "veg" 0.9 4.60359266919875
"2446" "Ntsc3482" "BA" "sex" 0.316227766016838 0.350508011815733
"2447" "Ntsc3482" "sa" "veg" 0.1 0.59803900574237
"2448" "Ntsc3482" "sa" "sex" -0.3 -1.91692906989074
"2449" "Ntsc3476" "BA" "veg" 0.1 5.18794334365907
"2450" "Ntsc3476" "BA" "sex" 0.0512989176042577 10.1627056095417
"2451" "Ntsc3476" "sa" "veg" 0.4 4.15749721460253
"2452" "Ntsc3476" "sa" "sex" 0.2 2.47850605094059
"2453" "Ntsc3478" "BA" "veg" 0.4 5.69765405120738
"2454" "Ntsc3478" "BA" "sex" -0.3 -0.804357315419316
"2455" "Ntsc3478" "sa" "veg" -0.0512989176042577 -2.89094076492041
"2456" "Ntsc3478" "sa" "sex" 0.410391340834062 0.760399257051676
"2457" "Ntsc3475" "BA" "veg" 0.5 13.9426219336111
"2458" "Ntsc3475" "BA" "sex" -0.7 -3.0968918245275
"2459" "Ntsc3475" "sa" "veg" 0.4 2.52902868718194
"2460" "Ntsc3475" "sa" "sex" -0.7 -3.19060975186635
"2461" "Ntsc3477" "BA" "veg" 0.2 5.29024618660783
"2462" "Ntsc3477" "BA" "sex" -0.0512989176042577 3.1132966752499
"2463" "Ntsc3477" "sa" "veg" -0.1 -0.530719847930064
"2464" "Ntsc3477" "sa" "sex" -0.8 -6.2816255319898
"2465" "Ntsc1281" "BA" "veg" 0.5 6.66414433603454
"2466" "Ntsc1281" "BA" "sex" 0.4 2.86165150884529
"2467" "Ntsc1281" "sa" "veg" -0.8 -2.18118154295434
"2468" "Ntsc1281" "sa" "sex" 0.8 4.01178951790561
"2469" "Ntsc3474" "BA" "veg" 0.66688592885535 4.61716118949271
"2470" "Ntsc3474" "BA" "sex" 0.153896752812773 1.28484558648521
"2471" "Ntsc3474" "sa" "veg" 0.3 4.16823730682816
"2472" "Ntsc3474" "sa" "sex" 0.461690258438319 1.20554308352412
"2473" "Ntsc3473" "BA" "veg" 0.205195670417031 -3.14059769187834
"2474" "Ntsc3473" "BA" "sex" 0.66688592885535 8.68250659907046
"2475" "Ntsc3473" "sa" "veg" 0.2 0.964500750924333
"2476" "Ntsc3473" "sa" "sex" 0.6 2.93092207961541
"2477" "Ntsc3472" "BA" "veg" -0.2 0.609667412391246
"2478" "Ntsc3472" "BA" "sex" -0.4 -17.305790983968
"2479" "Ntsc3472" "sa" "veg" 0.307793505625546 4.04935832217355
"2480" "Ntsc3472" "sa" "sex" -0.6 -7.07390204624396
"2481" "Ntsc3471" "BA" "veg" -0.1 -1.20523080087696
"2482" "Ntsc3471" "BA" "sex" 0.6 2.6207177682129
"2483" "Ntsc3471" "sa" "veg" 0.790569415042095 2.48478447137455
"2484" "Ntsc3471" "sa" "sex" 0.1 0.117014340241782
"2485" "Ntsc1275" "BA" "veg" 0.0512989176042577 2.23605221694928
"2486" "Ntsc1275" "BA" "sex" -0.1 -1.41495934967242
"2487" "Ntsc1275" "sa" "veg" 0.974679434480896 17.4140858055848
"2488" "Ntsc1275" "sa" "sex" -0.564288093646835 -0.763100893708796
"2489" "Ntsc3470" "BA" "veg" 0.6 9.37817735523464
"2490" "Ntsc3470" "BA" "sex" -0.6 -4.18827322128559
"2491" "Ntsc3470" "sa" "veg" 0.205195670417031 3.18095319310649
