"Geneid" "Tissue" "Value" "k_value"
"97" "Ntsc3902" "veg" 0.310031827276833 3.38655004886745
"98" "Ntsc3902" "sex" 0.684848484848485 5.88880756433234
"99" "Ntsc7888" "veg" -0.420739528990182 -4.33117591564237
"100" "Ntsc7888" "sex" 0.00607905543680065 -0.602596055286157
"101" "Ntsc3901" "veg" 0.109758137997439 0.449187533374047
"102" "Ntsc3901" "sex" -0.358664270771238 -5.37561203359881
"103" "Ntsc1444" "veg" 0.0304883716659552 1.48628499240542
"104" "Ntsc1444" "sex" -0.526016021115928 -2.37108915380016
"105" "Ntsc3911" "veg" 0.246182981958665 0.873563219329172
"106" "Ntsc3911" "sex" -0.163636363636364 -1.09563518330813
"107" "Ntsc3910" "veg" -0.313883301997299 -3.12164369459837
"108" "Ntsc3910" "sex" 0.523138836662164 4.88077572970554
"109" "Ntsc3900" "veg" 0.0972648869888103 0.324813101659197
"110" "Ntsc3900" "sex" 0.52439999265443 3.26949806430754
"111" "Ntsc3899" "veg" -0.498482545817653 -1.9330254268127
"112" "Ntsc3899" "sex" -0.442424242424242 -2.25495227774374
"113" "Ntsc3898" "veg" -0.401303384395678 -7.30985541885742
"114" "Ntsc3898" "sex" 0 -3.36171781575448
"115" "Ntsc1434" "veg" -0.0856305150653836 0.0394439062529081
"116" "Ntsc1434" "sex" -0.385337317794226 -2.56971351884701
"117" "Ntsc1433" "veg" -0.613984599116865 -4.90195897094239
"118" "Ntsc1433" "sex" -0.418181818181818 -4.26816838020847
"119" "Ntsc3897" "veg" -0.652375286752563 -3.39491696515871
"120" "Ntsc3897" "sex" 0.123477964429439 -0.0488523144429027
"121" "Ntsc1432" "veg" -0.0303030303030303 -1.15789595759517
"122" "Ntsc1432" "sex" 0.115502053299212 -0.802874808651797
"123" "Ntsc3896" "veg" 0.00609767433319104 1.5009918386672
"124" "Ntsc3896" "sex" 0.498482545817653 4.79510924482996
"125" "Ntsc1428" "veg" -0.104627767332433 -0.297991737433535
"126" "Ntsc1428" "sex" -0.0679128804361916 0.338766303974752
"127" "Ntsc1431" "veg" 0.477084298221423 2.16621164807525
"128" "Ntsc1431" "sex" 0.0552188807225864 0.894461409457584
"129" "Ntsc1430" "veg" 0.334348049024035 3.0401741079132
"130" "Ntsc1430" "sex" 0.717328541542476 5.84671992198765
"131" "Ntsc1429" "veg" -0.486324434944052 -6.77510354767436
"132" "Ntsc1429" "sex" 0.389059547955241 8.85062075963977
"133" "Ntsc3895" "veg" -0.547114989312058 -3.2197220921254
"134" "Ntsc3895" "sex" -0.381818181818182 -5.85992769447537
"135" "Ntsc1426" "veg" -0.174077655955698 -0.164683307849061
"136" "Ntsc1426" "sex" 0.0379868588198793 -0.345859338832195
"137" "Ntsc1427" "veg" 0.0303952771840032 0.541826984477587
"138" "Ntsc1427" "sex" -0.650458931737669 -10.105481063719
"139" "Ntsc3894" "veg" -0.413375769702444 -0.595992557022371
"140" "Ntsc3894" "sex" -0.110782341881399 -1.12653963930686
"141" "Ntsc3893" "veg" 0.539393939393939 1.90622857501224
"142" "Ntsc3893" "sex" 0.721742912693948 4.58614731412253
"143" "Ntsc3892" "veg" -0.0487813946655283 -8.13902626493326
"144" "Ntsc3892" "sex" -0.224242424242424 -3.28896307694736
"145" "Ntsc1425" "veg" 0.504561601254454 5.41211224345067
"146" "Ntsc1425" "sex" -0.243162217472026 0.343062374180301
"147" "Ntsc3891" "veg" 0.686933264358473 11.2357696946612
"148" "Ntsc3891" "sex" 0.212121212121212 7.15614149445572
"149" "Ntsc1424" "veg" -0.395138603392042 -9.10875370043746
"150" "Ntsc1424" "sex" 0.168832457859795 -5.85908183495457
"151" "Ntsc3890" "veg" 0.256891545196151 -0.0884554890305999
"152" "Ntsc3890" "sex" -0.619052345485915 -0.185311236140141
"153" "Ntsc3888" "veg" 0.203738641308575 28.2720533206268
"154" "Ntsc3888" "sex" 0.304883716659552 11.3973226329522
"155" "Ntsc3887" "veg" 0.35366511132508 3.0663851602364
"156" "Ntsc3887" "sex" 0.0487813946655283 -0.60791836719738
"157" "Ntsc3889" "veg" 0.085106776115209 3.97107986298674
"158" "Ntsc3889" "sex" -0.298786042326361 -2.04758773515523
"159" "Ntsc3877" "veg" 0.103030303030303 3.20783770846236
"160" "Ntsc3877" "sex" 0.75321558301958 8.15585853510908
"161" "Ntsc3874" "veg" 0.132169609608638 2.33368911889432
"162" "Ntsc3874" "sex" -0.0878265257344814 -0.130980593859319
"163" "Ntsc3883" "veg" 0.0313666163337434 0.15054850347659
"164" "Ntsc3883" "sex" -0.185802151725244 -4.2622032750567
"165" "Ntsc1423" "veg" -0.503030303030303 -4.25779199836193
"166" "Ntsc1423" "sex" 0.0243906973327642 1.26387571598961
"167" "Ntsc3881" "veg" 0.140678703321702 -0.48811519164761
"168" "Ntsc3881" "sex" 0.195125578662113 1.72601842411832
"169" "Ntsc3880" "veg" -0.164134496793617 -0.658706848704139
"170" "Ntsc3880" "sex" 0.326212809870931 3.04673200176048
"171" "Ntsc3882" "veg" -0.170213552230418 -3.3016084757815
"172" "Ntsc3882" "sex" -0.067700320038633 0.144150282295365
"173" "Ntsc1421" "veg" 0.35366511132508 4.49231562293661
"174" "Ntsc1421" "sex" -0.554888364320385 -3.0347090816957
"175" "Ntsc1422" "veg" 0.0492365963917331 1.43527336651764
"176" "Ntsc1422" "sex" 0.896358126979083 4.77977448118885
"177" "Ntsc3879" "veg" -0.45261843677417 -4.06828470438515
"178" "Ntsc3879" "sex" 0.00607905543680065 0.671780000474199
"179" "Ntsc3873" "veg" -0.763167244071863 -13.0505686910133
"180" "Ntsc3873" "sex" 0.121953486663821 4.52183393903607
"181" "Ntsc3876" "veg" -0.176804887098953 -2.7801026526245
"182" "Ntsc3876" "sex" -0.219516275994877 -1.70219082888565
"183" "Ntsc1420" "veg" 0.00607905543680065 0.416732846868252
"184" "Ntsc1420" "sex" -0.595747432806463 -10.9342493345833
"185" "Ntsc3872" "veg" 0.27963655009283 1.92425059958778
"186" "Ntsc3872" "sex" 0.642228862990377 2.77925638973458
"187" "Ntsc3875" "veg" -0.504561601254454 -8.87949091332289
"188" "Ntsc3875" "sex" -0.0729486652416077 -4.38644642868943
"189" "Ntsc3878" "veg" 0.707776073131163 11.8707993250918
"190" "Ntsc3878" "sex" 0.891888524940021 11.6927869086349
"191" "Ntsc7883" "veg" NA NA
"192" "Ntsc7883" "sex" NA NA
"193" "Ntsc3862" "veg" 0.195125578662113 0.279007124014282
"194" "Ntsc3862" "sex" 0.0184637236468999 1.11275431921068
"195" "Ntsc3868" "veg" 0.296969696969697 3.75426758503796
"196" "Ntsc3868" "sex" 0.0487813946655283 -0.0847839707986355
"197" "Ntsc3869" "veg" -0.415919644603292 -2.21931728611972
"198" "Ntsc3869" "sex" -0.538248951839554 -3.11679860389539
"199" "Ntsc3867" "veg" 0.607905543680065 3.91539000096303
"200" "Ntsc3867" "sex" -0.139393939393939 -1.55470707788579
"201" "Ntsc1419" "veg" -0.337448715526917 -4.665352620943
"202" "Ntsc1419" "sex" 0.679729420844425 10.406773590119
"203" "Ntsc3861" "veg" -0.76969696969697 -6.53259794368547
"204" "Ntsc3861" "sex" -0.0426837203323373 -0.560576797041897
"205" "Ntsc3866" "veg" -0.182371663104019 -0.884763805493534
"206" "Ntsc3866" "sex" -0.0432172875503038 -0.38075719381445
"207" "Ntsc3865" "veg" -0.0797606054881803 -0.353506644633595
"208" "Ntsc3865" "sex" 0.66261704261127 5.94564685817271
"209" "Ntsc3860" "veg" -0.634158130651868 -17.5291251175799
"210" "Ntsc3860" "sex" -0.437691991449646 -5.00769443276018
"211" "Ntsc3871" "veg" -0.0778498944161523 -2.41768836802278
"212" "Ntsc3871" "sex" 0.189027904328922 -0.907813635977983
"213" "Ntsc3864" "veg" 0.680854208921672 2.90992120740952
"214" "Ntsc3864" "sex" -0.0911858315520097 -0.34515751785698
"215" "Ntsc3870" "veg" -0.868538081377462 -16.6924193104612
"216" "Ntsc3870" "sex" 0.426837203323373 5.0720624660084
"217" "Ntsc1418" "veg" 0.273557494656029 0.782989695736832
"218" "Ntsc1418" "sex" 0.0731720919982925 -0.0456547774209775
"219" "Ntsc3859" "veg" 0.109758137997439 0.800597628933982
"220" "Ntsc3859" "sex" 0.570595100800059 6.11696360341247
"221" "Ntsc3863" "veg" -0.0790277206784084 -2.52757857996608
"222" "Ntsc3863" "sex" -0.177927504550556 -4.13381334515081
"223" "Ntsc3858" "veg" 0.480056814819398 3.03813362494166
"224" "Ntsc3858" "sex" -0.137125558534574 -0.545805848121495
"225" "Ntsc3852" "veg" -0.0244658614472525 -0.510376064451413
"226" "Ntsc3852" "sex" 0.291794660966431 1.17219849474239
"227" "Ntsc7881" "veg" -0.134148835330203 1.59998540416581
"228" "Ntsc7881" "sex" -0.573181387319958 -9.57449892645982
"229" "Ntsc3851" "veg" 0.837955754568397 11.8377508109646
"230" "Ntsc3851" "sex" 0.498482545817653 7.83176108113175
"231" "Ntsc3857" "veg" 0.370822381644839 2.75213804071535
"232" "Ntsc3857" "sex" 0.571431211059261 11.9163100382444
"233" "Ntsc3849" "veg" -0.492403490380852 -3.85873809968771
"234" "Ntsc3849" "sex" 0.200608829414421 0.835931701847028
"235" "Ntsc3848" "veg" 0.357575757575757 2.55717026612743
"236" "Ntsc3848" "sex" 0.127272727272727 4.11289137056459
"237" "Ntsc3850" "veg" -0.431612936012846 -0.46840798410057
"238" "Ntsc3850" "sex" -0.0609767433319104 -0.307344685282056
"239" "Ntsc3847" "veg" 0.364743326208039 0.0615157281263493
"240" "Ntsc3847" "sex" 0.806060606060606 7.17420439879575
"241" "Ntsc3853" "veg" 0.512204643988048 5.35845018472074
"242" "Ntsc3853" "sex" -0.35366511132508 -17.4673024200482
"243" "Ntsc1417" "veg" -0.455438516623531 -2.95842743806167
"244" "Ntsc1417" "sex" -0.437691991449646 -4.04389132050241
"245" "Ntsc7880" "veg" -0.0690065559342354 0.291326356361971
"246" "Ntsc7880" "sex" -0.291794660966431 -1.04782538245293
"247" "Ntsc3856" "veg" -0.60740768794845 -1.78304033587428
"248" "Ntsc3856" "sex" 0.18506612725935 0.734595584056394
"249" "Ntsc3855" "veg" 0.462008213196849 2.23920480685552
"250" "Ntsc3855" "sex" -0.347567436991889 -1.85039071111167
"251" "Ntsc1416" "veg" 0.164637206996158 1.48115182361599
"252" "Ntsc1416" "sex" -0.446501971412357 -1.73450674765368
"253" "Ntsc3854" "veg" 0.203240458225904 1.24231115269433
"254" "Ntsc3854" "sex" 0.279589408608241 0.940934199958465
"255" "Ntsc7882" "veg" -0.484699064120481 -0.0169903098159815
"256" "Ntsc7882" "sex" 0.756111617315689 0.0868529865728933
"257" "Ntsc3846" "veg" -0.466666666666667 -9.58433827865553
"258" "Ntsc3846" "sex" -0.151976385920016 -0.684890251761754
"259" "Ntsc1415" "veg" -0.158055441356817 -6.71658476029281
"260" "Ntsc1415" "sex" 0.381818181818182 3.58344774720642
"261" "Ntsc1414" "veg" 0.512204643988048 4.62374079908571
"262" "Ntsc1414" "sex" 0.426837203323373 2.08945503406202
"263" "Ntsc3843" "veg" 0.273557494656029 2.34695828074054
"264" "Ntsc3843" "sex" -0.115502053299212 -0.0572880992167973
"265" "Ntsc3845" "veg" -0.3731043870706 -12.8959265639812
"266" "Ntsc3845" "sex" -0.0729486652416077 -0.61438072022848
"267" "Ntsc3842" "veg" 0.389059547955241 8.52289965585178
"268" "Ntsc3842" "sex" -0.207320927328495 -3.0138718427679
"269" "Ntsc3844" "veg" -0.115502053299212 -3.25961242998913
"270" "Ntsc3844" "sex" 0.475618597988901 2.07644823631715
"271" "Ntsc3823" "veg" -0.23171162466126 -2.50339521576826
"272" "Ntsc3823" "sex" -0.176292607667219 -4.83679459990785
"273" "Ntsc3832" "veg" -0.182930229995731 -1.10236772781807
"274" "Ntsc3832" "sex" -0.194529773977621 -0.287100566027471
"275" "Ntsc3831" "veg" -0.281387429766325 -3.67596889852919
"276" "Ntsc3831" "sex" -0.190791811017966 -1.04669574926256
"277" "Ntsc3822" "veg" -0.301574152899365 -1.55151044825223
"278" "Ntsc3822" "sex" 0.28571560552963 1.66624191381084
"279" "Ntsc1401" "veg" -0.272727272727273 -2.51575584235687
"280" "Ntsc1401" "sex" -0.56535215562246 -10.4598642355131
"281" "Ntsc3830" "veg" 0.170213552230418 3.65031153202103
"282" "Ntsc3830" "sex" 0.522798767564856 9.91159319033956
"283" "Ntsc3804" "veg" -0.490909090909091 -13.5343217073628
"284" "Ntsc3804" "sex" 0.515151515151515 6.63151002273557
"285" "Ntsc1408" "veg" -0.503030303030303 -2.06266278774932
"286" "Ntsc1408" "sex" -0.224242424242424 -5.79684899208603
"287" "Ntsc1400" "veg" 0.262199996327215 1.92965119563929
"288" "Ntsc1400" "sex" -0.291794660966431 -1.93558589539606
"289" "Ntsc3841" "veg" -0.115502053299212 0.766383329347949
"290" "Ntsc3841" "sex" -0.835381383647173 -5.49123745065876
"291" "Ntsc3821" "veg" -0.527272727272727 -22.5094125363942
"292" "Ntsc3821" "sex" -0.626142709990467 -24.6510573561292
"293" "Ntsc3803" "veg" 0 1.57342653816279
"294" "Ntsc3803" "sex" 0.0250932930669947 -4.97135952425595
"295" "Ntsc1407" "veg" 0.0864345751006075 2.00720539591374
"296" "Ntsc1407" "sex" -0.246182981958665 -2.80178700761194
"297" "Ntsc3820" "veg" 0.456472941620927 3.63883680051783
"298" "Ntsc3820" "sex" 0.0570180110331763 1.6637891141816
"299" "Ntsc3840" "veg" 0.602239033607873 13.8483748627459
"300" "Ntsc3840" "sex" 0.190198366933353 3.18896722598728
"301" "Ntsc3819" "veg" -0.621962781985486 -4.54184124734319
"302" "Ntsc3819" "sex" 0.333333333333333 0.954453014764668
"303" "Ntsc3802" "veg" -0.705170430668875 -7.90637525658968
"304" "Ntsc3802" "sex" 0.522798767564856 3.12527435951292
"305" "Ntsc1406" "veg" -0.243906973327642 -2.04521993713145
"306" "Ntsc1406" "sex" -0.352585215334437 -2.8919436226392
"307" "Ntsc3839" "veg" 0.420739528990182 5.06584532778079
"308" "Ntsc3839" "sex" -0.268297670660406 -0.284185101770715
"309" "Ntsc3801" "veg" 0.27963655009283 3.15152926728082
"310" "Ntsc3801" "sex" -0.187878787878788 -3.25907287325178
"311" "Ntsc3838" "veg" 0.109422997862412 -5.18956137257473
"312" "Ntsc3838" "sex" -0.624242424242424 -14.2956492577685
"313" "Ntsc3818" "veg" -0.207320927328495 -1.73694869518908
"314" "Ntsc3818" "sex" -0.0313666163337434 -3.40883138818176
"315" "Ntsc3829" "veg" -0.0812897019324939 -0.596841566000351
"316" "Ntsc3829" "sex" -0.725623245649734 -3.04321182993094
"317" "Ntsc3817" "veg" 0.291794660966431 3.55198382828541
"318" "Ntsc3817" "sex" 0.170213552230418 1.89663052607606
"319" "Ntsc1405" "veg" 0.203405352372393 0.0216142896048701
"320" "Ntsc1405" "sex" -0.043353835402557 -0.0430618527312497
"321" "Ntsc3816" "veg" -0.00609767433319104 0.503555841030753
"322" "Ntsc3816" "sex" 0.128051160997012 1.27212091620581
"323" "Ntsc1404" "veg" 0.336405594899721 4.79332808287978
"324" "Ntsc1404" "sex" -0.592694229261309 -7.74762219653058
"325" "Ntsc3815" "veg" 0.551515151515151 3.19030725047239
"326" "Ntsc3815" "sex" 0.0184062935741955 0.555988977900366
"327" "Ntsc3800" "veg" 0.226309218387085 0.316161793252737
"328" "Ntsc3800" "sex" 0.123091490979333 0.62480683815515
"329" "Ntsc3828" "veg" 0.0856305150653836 -1.03772177592073
"330" "Ntsc3828" "sex" -0.418181818181818 -3.83757723365717
"331" "Ntsc3837" "veg" -0.680854208921672 -16.0873692119885
"332" "Ntsc3837" "sex" -0.597572084652722 -12.009689600128
"333" "Ntsc3799" "veg" 0.412356494780765 3.19903409494077
"334" "Ntsc3799" "sex" -0.0365860459991462 0.283832483879103
"335" "Ntsc3798" "veg" -0.0545454545454545 -0.689678810084795
"336" "Ntsc3798" "sex" 0.43030303030303 2.94439883732196
"337" "Ntsc3797" "veg" 0.0243162217472026 0.578409993960987
"338" "Ntsc3797" "sex" -0.0914651149978656 -0.735287172368841
"339" "Ntsc7879" "veg" -0.27963655009283 -1.95277441514071
"340" "Ntsc7879" "sex" -0.268297670660406 -2.80745883734394
"341" "Ntsc3827" "veg" -0.159521210976361 -1.6104355352889
"342" "Ntsc3827" "sex" -0.201223252995304 -0.996622213708662
"343" "Ntsc1398" "veg" -0.352585215334437 -4.62572031160926
"344" "Ntsc1398" "sex" -0.203100960115899 -0.56345372616189
"345" "Ntsc7878" "veg" -0.114415510709471 0.16021495820498
"346" "Ntsc7878" "sex" -0.492365963917331 -2.61061647989145
"347" "Ntsc1397" "veg" -0.224242424242424 0.450528758106778
"348" "Ntsc1397" "sex" 0.115502053299212 -2.15254333534716
"349" "Ntsc3836" "veg" 0.124659598667794 0.0023193525688604
"350" "Ntsc3836" "sex" 0.457325574989328 0.0153973100181379
"351" "Ntsc3814" "veg" 0.644220275096841 7.46921331566392
"352" "Ntsc3814" "sex" -0.0607905543680065 -1.87572594205489
"353" "Ntsc3796" "veg" -0.260606060606061 -0.642138124752657
"354" "Ntsc3796" "sex" -0.478787878787879 -2.11693050567474
"355" "Ntsc3795" "veg" 0.486324434944052 16.6287987319173
"356" "Ntsc3795" "sex" 0.806060606060606 10.1813807396209
"357" "Ntsc3835" "veg" 0.733333333333333 3.11280851085197
"358" "Ntsc3835" "sex" 0.393939393939394 1.7721226869791
"359" "Ntsc3794" "veg" -0.37690143708164 -4.34190258012521
"360" "Ntsc3794" "sex" 0.329274413992316 0.740507882405174
"361" "Ntsc3793" "veg" 0.0121581108736013 -0.47556108178322
"362" "Ntsc3793" "sex" 0.486211389368364 8.98203784804543
"363" "Ntsc3826" "veg" 0.291794660966431 2.45521743859035
"364" "Ntsc3826" "sex" 0.086707670805114 5.85223532929245
"365" "Ntsc7877" "veg" 0.20246922931615 6.07494457771713
"366" "Ntsc7877" "sex" 0.559273100185659 12.9818223633806
"367" "Ntsc1402" "veg" 0.389059547955241 4.24833179399356
"368" "Ntsc1402" "sex" -0.466666666666667 -1.16844879024473
"369" "Ntsc1396" "veg" 0.506106969654856 2.58424015595611
"370" "Ntsc1396" "sex" 0.347567436991889 2.17912196374484
"371" "Ntsc1395" "veg" 0.0738548945875996 3.62710816542498
"372" "Ntsc1395" "sex" 0.0366987921708787 -0.644063923389958
"373" "Ntsc1399" "veg" 0.141114917402165 0.810877245224267
"374" "Ntsc1399" "sex" -0.84498870571529 -4.74138573859006
"375" "Ntsc3813" "veg" -0.535447985760097 -5.33266999224811
"376" "Ntsc3813" "sex" -0.487813946655283 -4.85733867513593
"377" "Ntsc3812" "veg" 0.365860459991463 2.19961730109605
"378" "Ntsc3812" "sex" 0.0787878787878788 0.5401746323073
"379" "Ntsc3834" "veg" -0.0787878787878788 -2.44641276122781
"380" "Ntsc3834" "sex" 0.658548827984633 7.30225389641311
"381" "Ntsc3792" "veg" -0.455929157760048 -5.17883408023354
"382" "Ntsc3792" "sex" -0.0909090909090909 -5.36788039452268
"383" "Ntsc1394" "veg" -0.139393939393939 -0.40943345322944
"384" "Ntsc1394" "sex" -0.0790277206784084 -1.67720948633756
"385" "Ntsc3811" "veg" -0.184637236468999 -0.896980320918828
"386" "Ntsc3811" "sex" -0.146344183996585 0.0743787545405244
"387" "Ntsc3791" "veg" 0.237083162035225 6.91278129308077
"388" "Ntsc3791" "sex" 0.0182930229995731 0.690041761195253
"389" "Ntsc1393" "veg" 0.481716272322092 3.04181774437701
"390" "Ntsc1393" "sex" 0.583589321932862 3.85845762509201
"391" "Ntsc3810" "veg" -0.547114989312058 -2.83187469592225
"392" "Ntsc3810" "sex" 0.321212121212121 7.00199637072581
"393" "Ntsc3825" "veg" -0.160018938273133 1.60086006575453
"394" "Ntsc3825" "sex" -0.00609767433319104 0.856606381217015
"395" "Ntsc1392" "veg" -0.454545454545455 -8.67329788052137
"396" "Ntsc1392" "sex" -0.333333333333333 -0.513118708101227
"397" "Ntsc3824" "veg" 0.490909090909091 2.09585833751138
"398" "Ntsc3824" "sex" 0.863225872025692 4.79538731739716
"399" "Ntsc3809" "veg" 0.18845071854082 0.835953901390995
"400" "Ntsc3809" "sex" 0.478787878787879 3.86860334097975
"401" "Ntsc3808" "veg" -0.402446505990609 -11.1778068938259
"402" "Ntsc3808" "sex" -0.168832457859795 -2.10779504509747
"403" "Ntsc1410" "veg" 0.0864345751006075 -0.200684311481777
"404" "Ntsc1410" "sex" 0.360871456346974 1.10704249063272
"405" "Ntsc3807" "veg" 0.47416632407045 7.5264369041748
"406" "Ntsc3807" "sex" 0.103660463664248 -0.227980728675074
"407" "Ntsc1391" "veg" 0.578530007602864 2.54601539051791
"408" "Ntsc1391" "sex" -0.166173512822099 -0.589657761994851
"409" "Ntsc3806" "veg" -0.286590693659979 -1.52196333657386
"410" "Ntsc3806" "sex" 0.0547114989312058 -1.69281137349658
"411" "Ntsc1409" "veg" 0.478787878787879 4.18560670226482
"412" "Ntsc1409" "sex" 0.668696098048071 6.74472447123805
"413" "Ntsc1413" "veg" -0.0304883716659552 -0.268339193104899
"414" "Ntsc1413" "sex" 0.159028099407141 2.93764611580934
"415" "Ntsc3790" "veg" -0.0853674406646746 -1.5111108819247
"416" "Ntsc3790" "sex" -0.0121953486663821 -4.01052194498723
