"Geneid" "Allel" "Tissue" "Value" "k_value"
"85" "Ntsc3926" "BA" "veg" NA NA
"86" "Ntsc3926" "BA" "sex" NA NA
"87" "Ntsc3926" "sa" "veg" NA NA
"88" "Ntsc3926" "sa" "sex" NA NA
"89" "Ntsc1436" "BA" "veg" -0.103060969627431 -1.23364169532074
"90" "Ntsc1436" "BA" "sex" -0.532374973645675 -11.0934435398661
"91" "Ntsc1436" "sa" "veg" 0.269960190110977 1.93767595821662
"92" "Ntsc1436" "sa" "sex" -0.319794066466932 -3.27833993654476
"93" "Ntsc7887" "BA" "veg" 0.293964423059978 0.00793553853357801
"94" "Ntsc7887" "BA" "sex" 0.0875115934352076 0.0073907465380863
"95" "Ntsc7887" "sa" "veg" 0.499329262989484 0.0604267432089083
"96" "Ntsc7887" "sa" "sex" 0.386926365956014 0.0967275312167077
"97" "Ntsc3934" "BA" "veg" 0.129227899718042 0.00630227514835152
"98" "Ntsc3934" "BA" "sex" 0.61909637685189 0.0441673463672165
"99" "Ntsc3934" "sa" "veg" 0.1877508795171 0.00802609280057567
"100" "Ntsc3934" "sa" "sex" 0.101223168502669 0.0041252845811702
"101" "Ntsc3925" "BA" "veg" 0.208263246169154 1.01640003343817
"102" "Ntsc3925" "BA" "sex" -0.609539411095912 -12.1390924929993
"103" "Ntsc3925" "sa" "veg" -0.167514278228726 -1.15650555039216
"104" "Ntsc3925" "sa" "sex" -0.0685283015994656 -1.03663704483832
"105" "Ntsc3933" "BA" "veg" -0.226626862877493 -0.60693539921188
"106" "Ntsc3933" "BA" "sex" -0.312019418122079 -3.84822267462885
"107" "Ntsc3933" "sa" "veg" 0.261215933087777 0.615750026334542
"108" "Ntsc3933" "sa" "sex" 0.453666384317995 3.31700839702944
"109" "Ntsc7886" "BA" "veg" -0.0893043538641707 -0.00192651254636968
"110" "Ntsc7886" "BA" "sex" -0.042613277632999 -0.000874134579189837
"111" "Ntsc7886" "sa" "veg" 0.11031941489171 0.00284349271376167
"112" "Ntsc7886" "sa" "sex" -0.127612493747315 -0.00845684303879488
"113" "Ntsc3924" "BA" "veg" 0.122807364616205 2.65773927437108
"114" "Ntsc3924" "BA" "sex" -0.288193599375584 -12.550172355297
"115" "Ntsc3924" "sa" "veg" -0.463908983191558 -11.5149807592671
"116" "Ntsc3924" "sa" "sex" 0.00138094380343598 0.0318284895599145
"117" "Ntsc1447" "BA" "veg" 0.322177212636224 0.00515154938495149
"118" "Ntsc1447" "BA" "sex" -0.231006848774079 -0.0927197499922401
"119" "Ntsc1447" "sa" "veg" -0.31117521885585 -0.00420565896731019
"120" "Ntsc1447" "sa" "sex" -0.957805067770801 -2.65841667016665
"121" "Ntsc1439" "BA" "veg" 0.818743597990346 11.5232700241377
"122" "Ntsc1439" "BA" "sex" 0.14489378342005 3.86939233432415
"123" "Ntsc1439" "sa" "veg" 0.728717223783942 7.18081201028552
"124" "Ntsc1439" "sa" "sex" -0.398357109271518 -7.12200169199127
"125" "Ntsc3923" "BA" "veg" 0.459844914311617 1.79442240390842
"126" "Ntsc3923" "BA" "sex" -0.321567856736952 -1.73850823174254
"127" "Ntsc3923" "sa" "veg" 0.784366079481226 7.76153894680064
"128" "Ntsc3923" "sa" "sex" -0.821539714907698 -2.30102101605605
"129" "Ntsc3907" "BA" "veg" -0.630393731724976 -12.4966027936542
"130" "Ntsc3907" "BA" "sex" 0.587449487880496 10.9265098951797
"131" "Ntsc3907" "sa" "veg" 0.0751621954687486 1.78212451336384
"132" "Ntsc3907" "sa" "sex" -0.359977380082747 -3.96175642031153
"133" "Ntsc3915" "BA" "veg" -0.214920531424632 -1.02454482980194
"134" "Ntsc3915" "BA" "sex" -0.864912515626985 -11.6386230765261
"135" "Ntsc3915" "sa" "veg" -0.0149478733080349 -0.172543674615888
"136" "Ntsc3915" "sa" "sex" 0.259703454214612 4.16132037011232
"137" "Ntsc3914" "BA" "veg" -0.724497334578779 -11.5716907941087
"138" "Ntsc3914" "BA" "sex" -0.189420502474546 -1.47158086775149
"139" "Ntsc3914" "sa" "veg" 0.211574156054011 1.53404336103025
"140" "Ntsc3914" "sa" "sex" 0.608182863364095 6.23035816963352
"141" "Ntsc3906" "BA" "veg" 0.298475791714193 18.6372203615145
"142" "Ntsc3906" "BA" "sex" 0.824842792901846 23.2329019515831
"143" "Ntsc3906" "sa" "veg" 0.827209930526497 35.8404733919486
"144" "Ntsc3906" "sa" "sex" 0.225820517149502 5.47774570868988
"145" "Ntsc7885" "BA" "veg" 0.131545815426091 0.765768453213974
