"Geneid" "Allel" "Tissue" "Value" "k_value"
"146" "Ntsc7885" "BA" "sex" 0.678319425317554 9.4590086931286
"147" "Ntsc7885" "sa" "veg" -0.254647210887523 -2.41822489044338
"148" "Ntsc7885" "sa" "sex" 0.044238376436487 0.472277069769242
"149" "Ntsc1435" "BA" "veg" NA NA
"150" "Ntsc1435" "BA" "sex" NA NA
"151" "Ntsc1435" "sa" "veg" NA NA
"152" "Ntsc1435" "sa" "sex" NA NA
"153" "Ntsc7884" "BA" "veg" -0.54487224726093 -0.00582857351904983
"154" "Ntsc7884" "BA" "sex" 0.646033561432052 0.03171723442746
"155" "Ntsc7884" "sa" "veg" -0.725852336559523 -0.00996279534464814
"156" "Ntsc7884" "sa" "sex" -0.192611844164789 -0.00350535005456953
"157" "Ntsc7889" "BA" "veg" NA NA
"158" "Ntsc7889" "BA" "sex" NA NA
"159" "Ntsc7889" "sa" "veg" NA NA
"160" "Ntsc7889" "sa" "sex" NA NA
"161" "Ntsc3905" "BA" "veg" -0.854356003817509 -5.84665609073319
"162" "Ntsc3905" "BA" "sex" 0.716958767577615 6.41908796308375
"163" "Ntsc3905" "sa" "veg" -0.561921300671468 -3.86365410684142
"164" "Ntsc3905" "sa" "sex" 0.30672699809483 1.35441504884801
"165" "Ntsc3913" "BA" "veg" 0.385080710627377 5.22756767006516
"166" "Ntsc3913" "BA" "sex" 0.144371763727091 0.736567816846013
"167" "Ntsc3913" "sa" "veg" 0.367953958781942 4.60933944168884
"168" "Ntsc3913" "sa" "sex" 0.295854306765631 1.98531935200654
"169" "Ntsc3912" "BA" "veg" -0.532884949920629 -3.39375421496653
"170" "Ntsc3912" "BA" "sex" 0.398298634371611 5.46734260489312
"171" "Ntsc3912" "sa" "veg" 0.0211245712490824 0.332419738755025
"172" "Ntsc3912" "sa" "sex" -0.344572775161604 -5.23158219945784
"173" "Ntsc3932" "BA" "veg" -0.234537575805793 -0.723096926832626
"174" "Ntsc3932" "BA" "sex" -0.404837547565852 -7.76288235449842
"175" "Ntsc3932" "sa" "veg" 0.0917376850943694 0.445480022034512
"176" "Ntsc3932" "sa" "sex" -0.136009202753672 -2.38451556217238
"177" "Ntsc3904" "BA" "veg" -0.604190166194348 -16.4466004916365
"178" "Ntsc3904" "BA" "sex" -0.423425310676896 -12.4940282836044
"179" "Ntsc3904" "sa" "veg" -0.868736622336851 -14.0522364526463
"180" "Ntsc3904" "sa" "sex" -0.16676233112928 -2.16579367718936
"181" "Ntsc1446" "BA" "veg" -0.44224460601426 -5.0794307114197
"182" "Ntsc1446" "BA" "sex" -0.0234507885220019 -0.108941359697304
"183" "Ntsc1446" "sa" "veg" -0.296048610187308 -4.32641773193543
"184" "Ntsc1446" "sa" "sex" -0.806282527811277 -3.97369119358651
"185" "Ntsc1445" "BA" "veg" -0.353484150559519 -0.00123341771581456
"186" "Ntsc1445" "BA" "sex" 0.494787409570785 0.00804610901178563
"187" "Ntsc1445" "sa" "veg" -0.0886701149257859 -0.000803944987659033
"188" "Ntsc1445" "sa" "sex" 0.406068518905488 0.00442065685772918
"189" "Ntsc3903" "BA" "veg" -0.886792163129037 -24.6929657355648
"190" "Ntsc3903" "BA" "sex" 0.512648186283685 7.34851662637701
"191" "Ntsc3903" "sa" "veg" -0.297262864019614 -4.19479463356478
"192" "Ntsc3903" "sa" "sex" 0.902704838333233 14.6162721001867
"193" "Ntsc3902" "BA" "veg" 0.352460900838629 2.4259018117143
"194" "Ntsc3902" "BA" "sex" 0.897780081504002 12.2341267111816
"195" "Ntsc3902" "sa" "veg" 0.729293370565024 25.2332452848135
"196" "Ntsc3902" "sa" "sex" 0.670487139314346 5.68361076068079
"197" "Ntsc7888" "BA" "veg" -0.671096330007002 -6.75993108743383
"198" "Ntsc7888" "BA" "sex" 0.0226414943893383 0.232677607339207
"199" "Ntsc7888" "sa" "veg" 0.045173415754721 0.6638074186496
"200" "Ntsc7888" "sa" "sex" -0.153456878872196 -1.61785820305958
"201" "Ntsc3901" "BA" "veg" -0.253192017290138 -4.96264288138046
"202" "Ntsc3901" "BA" "sex" -0.893867973707327 -13.8285023220201
"203" "Ntsc3901" "sa" "veg" 0.318582223713946 2.75626408328933
"204" "Ntsc3901" "sa" "sex" -0.0948758858047045 -1.37967225728071
"205" "Ntsc1444" "BA" "veg" 0.964312686071826 8.62216932332967
"206" "Ntsc1444" "BA" "sex" -0.467758695097982 -1.46676791260374
"207" "Ntsc1444" "sa" "veg" -0.798128083211115 -1.539514051695
"208" "Ntsc1444" "sa" "sex" -0.866077233146803 -6.87228473885204
"209" "Ntsc3911" "BA" "veg" 0.537674427541212 8.43601460236246
"210" "Ntsc3911" "BA" "sex" -0.421555949877836 -5.23773723336003
"211" "Ntsc3911" "sa" "veg" -0.44221772753333 -4.69696476930754
"212" "Ntsc3911" "sa" "sex" -0.00832859785630466 -0.0432069484166007
"213" "Ntsc3910" "BA" "veg" 0.203043226180053 2.60545978689974
"214" "Ntsc3910" "BA" "sex" 0.358012028494295 6.57521147880382
"215" "Ntsc3910" "sa" "veg" -0.842823708787595 -27.0580848916432
"216" "Ntsc3910" "sa" "sex" 0.853052603457065 7.32231005071953
"217" "Ntsc3900" "BA" "veg" 0.149536407606532 0.348139252056556
"218" "Ntsc3900" "BA" "sex" 0.754348836877167 4.03093357712685
"219" "Ntsc3900" "sa" "veg" 0.174924852290954 0.884923156946264
"220" "Ntsc3900" "sa" "sex" 0.493817526069753 1.78534405353181
"221" "Ntsc3899" "BA" "veg" -0.413115496764195 -1.53242978474529
"222" "Ntsc3899" "BA" "sex" -0.537079703258268 -3.05101106600397
"223" "Ntsc3899" "sa" "veg" -0.687113552603799 -2.20770387148636
"224" "Ntsc3899" "sa" "sex" -0.396385523475965 -1.65873958684474
"225" "Ntsc3898" "BA" "veg" 0.355159672669964 4.53157530240113
"226" "Ntsc3898" "BA" "sex" -0.0219519443573985 -0.190941350082535
"227" "Ntsc3898" "sa" "veg" -0.854879455048875 -14.6349839132119
"228" "Ntsc3898" "sa" "sex" -0.867574000503694 -8.2273276036778
"229" "Ntsc1434" "BA" "veg" 0.202318832754995 0.984677162071886
"230" "Ntsc1434" "BA" "sex" -0.662499384753901 -5.47184258331719
"231" "Ntsc1434" "sa" "veg" -0.57271945406293 -1.36972833253369
"232" "Ntsc1434" "sa" "sex" 0.0567810019276491 0.197265674336025
"233" "Ntsc1433" "BA" "veg" -0.786662472723577 -6.25527308005485
"234" "Ntsc1433" "BA" "sex" 0.0240254013927244 0.807337359020881
"235" "Ntsc1433" "sa" "veg" -0.565965464692331 -3.479094657683
"236" "Ntsc1433" "sa" "sex" -0.488270000861131 -4.63335075352111
"237" "Ntsc3897" "BA" "veg" -0.598422749274588 -5.59788360321285
"238" "Ntsc3897" "BA" "sex" 0.714181597072376 12.789860905606
"239" "Ntsc3897" "sa" "veg" -0.451822961263614 -2.13096100709202
"240" "Ntsc3897" "sa" "sex" -0.761757154808679 -6.88897272461148
"241" "Ntsc1432" "BA" "veg" -0.304084732829843 -7.63654940975412
"242" "Ntsc1432" "BA" "sex" -0.406039488014051 -14.8606522436463
"243" "Ntsc1432" "sa" "veg" 0.710259421211692 28.5293109834614
"244" "Ntsc1432" "sa" "sex" 0.567154374397006 4.15252632722787
"245" "Ntsc3896" "BA" "veg" 0.700658654465755 3.29587538661078
"246" "Ntsc3896" "BA" "sex" 0.53849771646543 8.15849311789009
"247" "Ntsc3896" "sa" "veg" -0.0845913731391771 -0.983011176013125
"248" "Ntsc3896" "sa" "sex" 0.341749180169544 3.75503318705566
"249" "Ntsc1428" "BA" "veg" -0.273156949731754 -0.823925773745443
"250" "Ntsc1428" "BA" "sex" 0.411137848120859 1.55156374519198
"251" "Ntsc1428" "sa" "veg" -0.203843691028549 -0.426282134763307
"252" "Ntsc1428" "sa" "sex" -0.230406386298185 -0.671268612027254
"253" "Ntsc1431" "BA" "veg" 0.238731408031333 1.62928581190634
"254" "Ntsc1431" "BA" "sex" 0.190397081949247 1.79607587718271
"255" "Ntsc1431" "sa" "veg" 0.579674075344266 2.33679146191922
"256" "Ntsc1431" "sa" "sex" 0.0944404578320619 0.757898720231175
"257" "Ntsc1430" "BA" "veg" 0.746157419678934 5.99233301744475
"258" "Ntsc1430" "BA" "sex" 0.717710493036352 5.73842057018211
"259" "Ntsc1430" "sa" "veg" 0.0454660290278075 0.313703680027217
"260" "Ntsc1430" "sa" "sex" 0.949507103039306 5.88076376750086
"261" "Ntsc1429" "BA" "veg" -0.472824458073285 -10.0298032552219
"262" "Ntsc1429" "BA" "sex" 0.559041353151873 13.9991434028382
"263" "Ntsc1429" "sa" "veg" -0.440247470413412 -6.39406487810773
"264" "Ntsc1429" "sa" "sex" 0.194822628504247 4.5731733068134
"265" "Ntsc3895" "BA" "veg" -0.359965692761284 -6.12366761739971
"266" "Ntsc3895" "BA" "sex" -0.511508923292607 -8.55960229863514
"267" "Ntsc3895" "sa" "veg" -0.57866088780572 -2.75966704097692
"268" "Ntsc3895" "sa" "sex" -0.279323729796831 -3.3101331570866
"269" "Ntsc1426" "BA" "veg" NA NA
"270" "Ntsc1426" "BA" "sex" 0.179780161121433 0.536787132517831
"271" "Ntsc1426" "sa" "veg" -0.305688035028529 -0.96659132890808
"272" "Ntsc1426" "sa" "sex" -0.460443396113343 -1.58574962597089
"273" "Ntsc1427" "BA" "veg" 0.42171250915471 8.68384059486509
"274" "Ntsc1427" "BA" "sex" -0.548137471137406 -8.42529884629189
"275" "Ntsc1427" "sa" "veg" -0.792978038428066 -9.44010702208213
"276" "Ntsc1427" "sa" "sex" -0.707374704149439 -14.3938164135645
"277" "Ntsc3894" "BA" "veg" -0.0219955660436373 -0.0727982040059313
"278" "Ntsc3894" "BA" "sex" -0.0785217862963434 -0.415148392837189
"279" "Ntsc3894" "sa" "veg" -0.490126175790266 -0.897944447397589
"280" "Ntsc3894" "sa" "sex" -0.249393195041907 -1.20208419533525
"281" "Ntsc3893" "BA" "veg" 0.727296667170862 5.6048050727841
"282" "Ntsc3893" "BA" "sex" 0.790140234122753 4.2811170687569
"283" "Ntsc3893" "sa" "veg" 0.68749505124251 1.30619718595317
"284" "Ntsc3893" "sa" "sex" 0.194090238889883 2.84789729815922
"285" "Ntsc3892" "BA" "veg" -0.575223074578238 -15.7054284404198
"286" "Ntsc3892" "BA" "sex" -0.497562245424787 -5.47957303256635
"287" "Ntsc3892" "sa" "veg" -0.12646347564531 -3.21114005234734
"288" "Ntsc3892" "sa" "sex" -0.310619149377867 -2.92312457345201
"289" "Ntsc1425" "BA" "veg" 0.265718675171303 1.69544792217047
"290" "Ntsc1425" "BA" "sex" -0.641961331784657 -11.514958076474
"291" "Ntsc1425" "sa" "veg" 0.948897516325368 6.54215430757144
"292" "Ntsc1425" "sa" "sex" 0.310468259235598 3.19028610110665
"293" "Ntsc3891" "BA" "veg" 0.409939997240322 6.97118137643738
"294" "Ntsc3891" "BA" "sex" 0.395482320583123 10.7698464300815
"295" "Ntsc3891" "sa" "veg" 0.935559791365913 14.1184817849902
"296" "Ntsc3891" "sa" "sex" 0.204712909400178 4.65907160433407
"297" "Ntsc1424" "BA" "veg" -0.105881884325546 -5.88456270328512
"298" "Ntsc1424" "BA" "sex" 0.0742192513480932 3.06146630977376
"299" "Ntsc1424" "sa" "veg" -0.627967832251536 -12.5465545979701
"300" "Ntsc1424" "sa" "sex" -0.455239116508996 -20.0914926222242
"301" "Ntsc3890" "BA" "veg" -0.00863562755055793 -0.0120613295054161
"302" "Ntsc3890" "BA" "sex" -0.527673201596605 -0.389178204684021
"303" "Ntsc3890" "sa" "veg" -0.220650062424361 -0.345210250592686
"304" "Ntsc3890" "sa" "sex" -0.606293290039632 -0.120422944409132
"305" "Ntsc3888" "BA" "veg" 0.0236658800011094 1.37154100296037
"306" "Ntsc3888" "BA" "sex" 0.140860394346093 9.98700176297978
"307" "Ntsc3888" "sa" "veg" 0.887999928038367 77.132306249783
"308" "Ntsc3888" "sa" "sex" 0.295559836868935 11.7030014891209
"309" "Ntsc3887" "BA" "veg" 0.576176340042496 6.82585487554385
"310" "Ntsc3887" "BA" "sex" -0.682320269692883 -2.85644389266824
"311" "Ntsc3887" "sa" "veg" 0.407207039836681 2.47813565383825
"312" "Ntsc3887" "sa" "sex" 0.439133772911507 1.97820972473547
"313" "Ntsc3889" "BA" "veg" 0.53047729941204 6.70820702369214
"314" "Ntsc3889" "BA" "sex" -0.594792685085596 -8.62146991625062
"315" "Ntsc3889" "sa" "veg" -0.0153858436835771 -0.415952156040596
"316" "Ntsc3889" "sa" "sex" -0.107497823536552 -0.563379131140268
"317" "Ntsc3877" "BA" "veg" 0.496872270778671 5.45418886911102
"318" "Ntsc3877" "BA" "sex" 0.705151058145926 6.4458354546892
"319" "Ntsc3877" "sa" "veg" -0.0283672635582043 -0.374086502447292
"320" "Ntsc3877" "sa" "sex" 0.809250001939365 9.05761952298556
"321" "Ntsc3874" "BA" "veg" 0.909943317984156 10.9610873990747
"322" "Ntsc3874" "BA" "sex" 0.122949860559557 0.631298331703653
"323" "Ntsc3874" "sa" "veg" -0.329713906124947 -3.69076198634876
"324" "Ntsc3874" "sa" "sex" -0.77327809205816 -2.24351403316777
"325" "Ntsc3883" "BA" "veg" 0.644288029728698 1.58202962800865
"326" "Ntsc3883" "BA" "sex" 0.421471494397641 13.1819517650232
"327" "Ntsc3883" "sa" "veg" -0.337897410566602 -1.48181735633202
"328" "Ntsc3883" "sa" "sex" -0.47856080448817 -12.1093428046249
"329" "Ntsc1423" "BA" "veg" -0.912010674062065 -4.64737588312909
"330" "Ntsc1423" "BA" "sex" 0.208392467428029 2.0760712518799
"331" "Ntsc1423" "sa" "veg" -0.183299936519425 -3.09068898563197
"332" "Ntsc1423" "sa" "sex" -0.0782541006974052 -0.943800936366792
"333" "Ntsc3881" "BA" "veg" 0.711982408068361 5.27989407570248
"334" "Ntsc3881" "BA" "sex" 0.0351186824167438 0.346015022421375
"335" "Ntsc3881" "sa" "veg" -0.819584029253549 -1.45485477635886
"336" "Ntsc3881" "sa" "sex" 0.331119664296514 2.36956229483722
"337" "Ntsc3880" "BA" "veg" -0.165308265020243 -0.893127266771657
"338" "Ntsc3880" "BA" "sex" 0.103487835270378 1.49218857360427
"339" "Ntsc3880" "sa" "veg" -0.206593473449858 -1.16829704744874
"340" "Ntsc3880" "sa" "sex" 0.686254401239825 6.29633479763719
"341" "Ntsc3882" "BA" "veg" -0.548867589320202 -5.05129901566141
"342" "Ntsc3882" "BA" "sex" 0.167721847195378 3.39671093174961
"343" "Ntsc3882" "sa" "veg" -0.222931847778452 -1.79296058035668
"344" "Ntsc3882" "sa" "sex" -0.00225479586039437 -0.0271056347302697
"345" "Ntsc1421" "BA" "veg" 0.220941346602992 3.15865177703889
"346" "Ntsc1421" "BA" "sex" -0.264469392960626 -1.87548943831965
"347" "Ntsc1421" "sa" "veg" 0.518736824429698 7.81021681030169
"348" "Ntsc1421" "sa" "sex" -0.807125808056032 -3.84856114595182
"349" "Ntsc1422" "BA" "veg" -0.200665196605888 -1.94846417782945
"350" "Ntsc1422" "BA" "sex" 0.737587066029374 4.0703453636337
"351" "Ntsc1422" "sa" "veg" 0.458746754586997 4.38793578042118
"352" "Ntsc1422" "sa" "sex" 0.94570650761382 6.18171606914321
"353" "Ntsc3879" "BA" "veg" -0.377457312958381 -3.70968106063458
"354" "Ntsc3879" "BA" "sex" 0.0046507976420023 0.0202656866555542
"355" "Ntsc3879" "sa" "veg" 0.151845589928704 4.83245858467787
"356" "Ntsc3879" "sa" "sex" 0.726934652718598 9.88683795791254
"357" "Ntsc3873" "BA" "veg" -0.753509267674463 -11.625028458076
"358" "Ntsc3873" "BA" "sex" 0.487142703975204 4.87826922146239
"359" "Ntsc3873" "sa" "veg" -0.847583244116467 -17.4876694493546
"360" "Ntsc3873" "sa" "sex" 0.335268988293049 5.77796162968779
"361" "Ntsc3876" "BA" "veg" -0.342211172977851 -4.00342865279524
"362" "Ntsc3876" "BA" "sex" -0.282813263027884 -2.88617202379524
"363" "Ntsc3876" "sa" "veg" 0.258007037993073 1.35109929787884
"364" "Ntsc3876" "sa" "sex" 0.0425750900341739 0.253997325966126
"365" "Ntsc1420" "BA" "veg" 0.817301962858506 34.1191459892552
"366" "Ntsc1420" "BA" "sex" -0.3838990150206 -4.15478484637492
"367" "Ntsc1420" "sa" "veg" -0.679608177973842 -9.96897126845983
"368" "Ntsc1420" "sa" "sex" -0.850080227550909 -14.3620306506149
"369" "Ntsc3872" "BA" "veg" 0.561234847808058 14.1649204528954
"370" "Ntsc3872" "BA" "sex" 0.76993680625326 1.23345569877235
"371" "Ntsc3872" "sa" "veg" 0.184932388840896 1.15724245851479
"372" "Ntsc3872" "sa" "sex" 0.626897056067317 4.27663318903559
"373" "Ntsc3875" "BA" "veg" -0.815133593862377 -10.7348537271105
"374" "Ntsc3875" "BA" "sex" -0.624597651048202 -10.5713209782278
