"Geneid" "Allel" "Tissue" "Value"
"468" "Ntsc3849" "sa" "sex" 0.312394850961455
"469" "Ntsc3848" "BA" "veg" 0.603463109621706
"470" "Ntsc3848" "BA" "sex" -0.184603151689076
"471" "Ntsc3848" "sa" "veg" 0.055766669042067
"472" "Ntsc3848" "sa" "sex" 0.751111977331547
"473" "Ntsc3850" "BA" "veg" 0.267945490101636
"474" "Ntsc3850" "BA" "sex" -0.0449410261316513
"475" "Ntsc3850" "sa" "veg" -0.847971913136627
"476" "Ntsc3850" "sa" "sex" 0.0197268148388127
"477" "Ntsc3847" "BA" "veg" -0.411086692303168
"478" "Ntsc3847" "BA" "sex" 0.690579047074581
"479" "Ntsc3847" "sa" "veg" 0.832888770843358
