	Geneid	crassa_BA_sex	crassa_BA_veg	crassa_sa_sex	crassa_sa_veg	L1_BA_sex	L1_BA_veg	L1_sa_sex	L1_sa_veg	L10_BA_sex	L10_BA_veg	L10_sa_sex	L10_sa_veg	L6_BA_sex	L6_BA_veg	L6_sa_sex	L6_sa_veg	sito_BA_sex	sito_BA_veg	sito_sa_sex	sito_sa_veg
1147	Ntsc2190	144.163759439835	270.037791136548	115.024939598802	279.664858261702	426.964699684831	408.270312175662	318.544357431226	360.117060007015	613.973803249718	189.66994900803	580.856435132615	607.519979276357	245.498479168552	251.554801007105	417.732831621558	332.827110221514	189.922096527443	323.503980552506	170.48392606842	215.347521002892
1148	Ntsc2191	5742.35581871528	6671.3852854921	4285.73029077591	7458.87673139689	3988.92880299111	5839.34074821815	2952.82408873411	5139.77533563114	2939.24495174419	2388.97465952664	6691.13940257234	5915.92372455952	9758.27991471955	8951.26500617829	4886.63411008332	7338.75373030529	1396.87946332632	1932.23844586692	1258.05716625531	1919.36707278942
1149	Ntsc2192	1413.27242359234	4329.06912087145	1388.0653827147	4348.87229382402	1289.25218057813	7863.13477692837	1393.68114069857	6294.10933896806	888.559877701561	2446.0644422142	1163.7011618481	1800.37622409002	362.52489276431	2461.99890692719	1156.43418640482	4732.35806067594	557.124025957165	1241.26723151789	2529.48391743966	2152.81940220148
1150	Ntsc2193	123.317619429578	133.732124882254	101.253569845459	131.492898137021	135.174489291216	225.621694843519	155.69970742071	188.461883314614	173.587726970382	187.817688287901	182.818891569544	228.222770437689	145.375825155917	179.928065400758	167.701314083218	155.287417438872	186.032829434667	184.167238944352	166.25963394032	173.890317640415
1151	Ntsc2194	194.089670568753	240.37498159162	176.217970821804	255.937471261215	305.772860788504	323.928109200374	309.469914803159	340.085862681778	246.92694934755	517.221291455639	287.856809742541	309.891272015711	298.482567211673	294.109598596588	279.948236444468	330.112645470336	353.24799976563	341.23280805018	357.395356990125	365.732897735944
1152	Ntsc2195	105.845623862579	59.5220379238548	114.054805627078	52.5778608601066	196.793468034527	160.483932789699	232.289175616283	130.310802901974	128.604771154338	90.9921199903816	113.191859740262	107.517519327458	141.68175976561	93.7590946448229	206.239773811508	106.882752746165	400.734518058571	170.376671884593	121.360075045661	84.1419598392947
1153	Ntsc2196	365.69783571531	907.875361919334	361.81316287855	997.542490650886	373.945422235243	292.158053698581	523.087510383176	355.233448347723	284.586846328392	573.841680383462	219.974765013677	319.764461626415	446.139454357569	522.94971621648	496.751939919628	422.549262468542	216.814792705091	275.950259392902	185.218242513362	296.101216570963
1154	Ntsc2197	160.796858984209	85.5643006737886	167.848530666036	79.7897753062226	230.820335174555	107.865195650396	260.706577922906	98.3962801999622	238.668303876627	103.150491590191	225.779874589938	84.3442227163683	242.533191437007	127.311132612461	214.271687612548	113.608855437008	246.739995917833	139.185871639778	289.973138113536	114.73026238517
1155	Ntsc2198	208.214062096786	447.9461835719	199.595644479404	434.782889635227	247.485589935293	1045.7351767674	190.877632398538	1014.05837068992	298.526025140791	980.998878250136	353.895760355784	648.222356676773	154.192179945246	558.931358066962	179.627176155732	817.646140077478	311.400993386427	686.610684793206	249.725337087925	706.944796730892
1156	Ntsc2199	3.50777676375023	0.406235797347408	1.76221116262505	0.389740807998945	10.0694593359483	0.423994718488536	6.94083668575459	0.423994718488536	17.9302884545185	0.605684556663421	7.46188495092179	8.03007101530439	5.11027329399496	1.3113320524776	7.18040544333443	1.67448196083929	9.39506669942637	0.420182966356495	15.2942972440399	1.25114797803509
1157	Ntsc2200	211.359807610368	195.983753276186	204.514844133836	187.433908330749	359.776844314897	221.792951900786	406.461570856439	220.51087997669	287.280082927856	262.854545622448	296.18333101738	252.008445269486	269.963498980685	224.445121727212	301.924015158794	232.398096964673	512.517713451706	258.346982023181	570.087862019724	262.988115761214
1158	Ntsc2201	504.941913909049	148.500365546274	520.748184173409	129.881704295046	432.206822773354	378.994897816157	385.303118468106	316.887893362366	435.936241830104	268.864380528455	510.80339289672	306.936251040278	361.398758708733	353.94024091191	375.726892039619	283.667455488801	366.443815733539	366.402272292385	393.263163553746	359.937989149033
1159	Ntsc2202	45.478971832687	74.5668481802534	41.0090198439623	68.7302520810604	151.199592277056	126.434622469966	175.125710718882	113.098178693558	98.0053931326837	125.537416747087	127.104820591079	115.83032093602	116.263746981473	116.750968829791	183.694012852569	107.558466271478	146.222135337986	111.280662653831	145.244260575701	114.693053070721
1160	Ntsc2203	0.678992927308547	0	0.465978499882561	0.389740807998945	0	0	1.15294580997578	0	0.285573732398167	0.423339938076292	0	0	0	0.791129395492661	1.07122404784036	0	14.6729277441954	5.94054682585148	10.6982634328962	2.04496882913612
1161	Ntsc2204	521.636342160461	366.550529922293	514.370674959967	316.751393081761	528.633700161907	656.274721147871	508.190193956306	530.980551701472	481.431981070135	460.031645361794	542.108352401479	495.103475854234	408.968939230933	511.611641681054	433.837628862229	455.186439478839	581.508716430928	587.301977235887	588.318754744381	515.397825681786
1162	Ntsc2205	741.559302403738	189.965514678969	690.092858795222	231.425486690095	274.485929165948	118.67028082714	282.55355713738	162.312754453992	416.62997811194	105.617746713173	173.476586973905	129.73039334118	370.949644639758	192.22361347392	370.123141707707	193.418799700571	511.604308813474	189.055599402551	503.966362509836	166.670464786604
1163	Ntsc2206	306.364357293631	319.353003184476	345.048826428151	326.464558429866	261.07958054648	332.973357362417	178.780951027223	370.027555771429	307.293492221309	371.286351706472	340.484134203321	302.613338646872	300.303326004078	261.712638477444	219.623834735969	329.055519972585	231.623481883974	506.40939836361	243.101615222074	526.349689722346
1164	Ntsc2207	467.021909160372	2269.33646993018	479.844441590566	2160.91846279681	529.852145140687	1297.81654351349	422.701255226352	1543.79197718253	516.865756867912	2219.05806424728	469.526585215454	1686.45309180325	674.085414541376	2140.46163827552	524.37185042469	1585.60941541727	404.106588082561	894.590185955517	411.587990690735	704.577387649449
1165	Ntsc2208	86.8172953877327	14.1316476721329	82.8541684784388	22.8651361352698	64.6762064419015	15.6225448488431	41.6363550733751	21.8677547476607	59.7564345651443	24.4149744095184	67.4937936993892	26.3995917198137	162.484243155802	17.3716241849268	128.650789997346	21.3712741743126	50.0766168539475	36.343719779696	56.0520590844152	37.743210064352
1166	Ntsc2209	94.743071055699	241.753145948442	116.686755712618	229.775744571591	165.72290527964	197.150129956556	188.286403784358	207.780192195104	104.142372804711	149.893740455703	236.840069161554	294.447287034996	197.926601542127	247.401461717211	172.168677263183	227.59176015563	195.694960956357	295.065583176184	208.721803988793	304.235627031466
1167	Ntsc2210	35.9436013936132	59.3576876925936	43.6469518030353	63.5212707038407	63.4144724510162	99.0226981847845	70.4299231447683	79.8093141551769	49.3881120989615	69.1173487795333	40.4807533180846	67.3480102756642	41.9001219319966	93.3172045697708	57.1951053775537	86.9996580268373	37.404669544614	63.389594714934	36.3341042995501	56.9729684675086
1168	Ntsc2211	7701.21349664268	1714.21366568136	8146.87407412471	1960.85838646014	2014.4549890691	650.028634278055	2074.14672816619	759.338661373252	2126.48843465509	850.027850542988	1641.89265672752	1049.00737740628	3753.59391348129	1945.4253798654	2955.61766139217	1376.58049528955	1778.25499125188	1387.66633790199	2042.34861662327	1221.14960648778
