"Geneid" "Allel" "Tissue" "Value"
"361" "Ntsc3876" "BA" "veg" -0.40625713842154
"362" "Ntsc3876" "BA" "sex" -0.399623533319344
"363" "Ntsc3876" "sa" "veg" 0.323546461494731
"364" "Ntsc3876" "sa" "sex" -0.0309741358609434
"365" "Ntsc1420" "BA" "veg" 0.757407139008345
"366" "Ntsc1420" "BA" "sex" -0.583148237732317
"367" "Ntsc1420" "sa" "veg" -0.819855363901943
"368" "Ntsc1420" "sa" "sex" -0.811698088432271
"369" "Ntsc3872" "BA" "veg" 0.554531199570041
"370" "Ntsc3872" "BA" "sex" 0.75056790462063
"371" "Ntsc3872" "sa" "veg" 0.229554552226999
"372" "Ntsc3872" "sa" "sex" 0.552993177701133
"373" "Ntsc3875" "BA" "veg" -0.584936281689364
"374" "Ntsc3875" "BA" "sex" -0.661317033766549
"375" "Ntsc3875" "sa" "veg" 0.0631801516459474
"376" "Ntsc3875" "sa" "sex" 0.107086028771947
"377" "Ntsc3878" "BA" "veg" 0.855801465020399
"378" "Ntsc3878" "BA" "sex" 0.944366333374142
"379" "Ntsc3878" "sa" "veg" 0.196094859301315
"380" "Ntsc3878" "sa" "sex" 0.767313534332776
"381" "Ntsc7883" "BA" "veg" NA
"382" "Ntsc7883" "BA" "sex" NA
"383" "Ntsc7883" "sa" "veg" NA
"384" "Ntsc7883" "sa" "sex" NA
"385" "Ntsc3862" "BA" "veg" -0.097013494806549
"386" "Ntsc3862" "BA" "sex" 0.5506596988706
"387" "Ntsc3862" "sa" "veg" 0.226006119702555
"388" "Ntsc3862" "sa" "sex" -0.0210630877445095
"389" "Ntsc3868" "BA" "veg" 0.284703919254725
"390" "Ntsc3868" "BA" "sex" -0.442188248527021
"391" "Ntsc3868" "sa" "veg" 0.518851379294588
"392" "Ntsc3868" "sa" "sex" 0.606521622170039
"393" "Ntsc3869" "BA" "veg" -0.93784044662117
"394" "Ntsc3869" "BA" "sex" 0.05601319749077
"395" "Ntsc3869" "sa" "veg" 0.186195777495067
"396" "Ntsc3869" "sa" "sex" -0.825011209932994
"397" "Ntsc3867" "BA" "veg" 0.886121129392038
"398" "Ntsc3867" "BA" "sex" -0.120254599328094
"399" "Ntsc3867" "sa" "veg" 0.623114237688292
"400" "Ntsc3867" "sa" "sex" -0.579007214619589
"401" "Ntsc1419" "BA" "veg" -0.237762718230365
"402" "Ntsc1419" "BA" "sex" 0.917853840048646
"403" "Ntsc1419" "sa" "veg" -0.441849814201648
"404" "Ntsc1419" "sa" "sex" 0.600617429146372
"405" "Ntsc3861" "BA" "veg" -0.833597997066854
"406" "Ntsc3861" "BA" "sex" -0.270183140491675
"407" "Ntsc3861" "sa" "veg" -0.500418039007727
"408" "Ntsc3861" "sa" "sex" 0.413578651947043
"409" "Ntsc3866" "BA" "veg" 0.113492968224259
"410" "Ntsc3866" "BA" "sex" 0.307805606456154
"411" "Ntsc3866" "sa" "veg" -0.402731657924124
"412" "Ntsc3866" "sa" "sex" -0.131805751399252
"413" "Ntsc3865" "BA" "veg" -0.12184283446381
"414" "Ntsc3865" "BA" "sex" 0.868703997164112
"415" "Ntsc3865" "sa" "veg" -0.074981849002279
"416" "Ntsc3865" "sa" "sex" 0.629713267914842
"417" "Ntsc3860" "BA" "veg" -0.0421097774694634
"418" "Ntsc3860" "BA" "sex" -0.718464250202593
"419" "Ntsc3860" "sa" "veg" -0.889279180174098
"420" "Ntsc3860" "sa" "sex" -0.477061829585942
"421" "Ntsc3871" "BA" "veg" -0.537802542835906
"422" "Ntsc3871" "BA" "sex" -0.485455228966032
"423" "Ntsc3871" "sa" "veg" 0.188544701272295
"424" "Ntsc3871" "sa" "sex" 0.569386884827857
"425" "Ntsc3864" "BA" "veg" 0.719930123383481
"426" "Ntsc3864" "BA" "sex" -0.098081564960173
"427" "Ntsc3864" "sa" "veg" 0.876496696273289
"428" "Ntsc3864" "sa" "sex" 0.0747979483648532
"429" "Ntsc3870" "BA" "veg" -0.529983187958674
"430" "Ntsc3870" "BA" "sex" 0.0129362426893543
"431" "Ntsc3870" "sa" "veg" -0.992136364915866
"432" "Ntsc3870" "sa" "sex" 0.0619711207201852
"433" "Ntsc1418" "BA" "veg" -0.249178765932474
"434" "Ntsc1418" "BA" "sex" 0.0346313499212669
"435" "Ntsc1418" "sa" "veg" 0.358687975205593
"436" "Ntsc1418" "sa" "sex" -0.0576496342793447
"437" "Ntsc3859" "BA" "veg" -0.234003633011564
"438" "Ntsc3859" "BA" "sex" 0.187425836653147
"439" "Ntsc3859" "sa" "veg" 0.573846498458894
"440" "Ntsc3859" "sa" "sex" 0.713035468923441
"441" "Ntsc3863" "BA" "veg" -0.5343300700774
"442" "Ntsc3863" "BA" "sex" -0.315194871411214
"443" "Ntsc3863" "sa" "veg" 0.143140597450203
"444" "Ntsc3863" "sa" "sex" -0.340636803096239
"445" "Ntsc3858" "BA" "veg" 0.000373620007814641
"446" "Ntsc3858" "BA" "sex" -0.154226334487438
"447" "Ntsc3858" "sa" "veg" 0.890736536156351
"448" "Ntsc3858" "sa" "sex" -0.401276767499628
"449" "Ntsc3852" "BA" "veg" 0.0362127185659608
"450" "Ntsc3852" "BA" "sex" 0.0972911257082096
"451" "Ntsc3852" "sa" "veg" -0.770576817036076
"452" "Ntsc3852" "sa" "sex" 0.758606316781722
"453" "Ntsc7881" "BA" "veg" -0.195035043715177
"454" "Ntsc7881" "BA" "sex" -0.694221285390724
"455" "Ntsc7881" "sa" "veg" 0.787924632729703
"456" "Ntsc7881" "sa" "sex" 0.0780030276012802
"457" "Ntsc3851" "BA" "veg" 0.742823043336789
"458" "Ntsc3851" "BA" "sex" 0.791665765834
"459" "Ntsc3851" "sa" "veg" 0.847408561197274
"460" "Ntsc3851" "sa" "sex" 0.76146607174681
"461" "Ntsc3857" "BA" "veg" -0.0424021901015105
"462" "Ntsc3857" "BA" "sex" 0.0188081308148356
"463" "Ntsc3857" "sa" "veg" 0.268590352104454
"464" "Ntsc3857" "sa" "sex" 0.761603305909107
"465" "Ntsc3849" "BA" "veg" -0.64970922626716
"466" "Ntsc3849" "BA" "sex" -0.0502846298302806
"467" "Ntsc3849" "sa" "veg" -0.0332967566369966
"468" "Ntsc3849" "sa" "sex" 0.353465063349113
"469" "Ntsc3848" "BA" "veg" 0.624719058912769
"470" "Ntsc3848" "BA" "sex" -0.03630737807786
"471" "Ntsc3848" "sa" "veg" 0.105676323538013
"472" "Ntsc3848" "sa" "sex" 0.754033513797835
"473" "Ntsc3850" "BA" "veg" 0.293437276704188
"474" "Ntsc3850" "BA" "sex" 0.0231159103772159
"475" "Ntsc3850" "sa" "veg" -0.885846406169079
