Geneid	crassa_BA_sex	crassa_BA_veg	crassa_sa_sex	crassa_sa_veg	L1_BA_sex	L1_BA_veg	L1_sa_sex	L1_sa_veg	L10_BA_sex	L10_BA_veg	L10_sa_sex	L10_sa_veg	L6_BA_sex	L6_BA_veg	L6_sa_sex	L6_sa_veg	sito_BA_sex	sito_BA_veg	sito_sa_sex	sito_sa_veg
Ntsc7800	0.257861635220126	0.345911949685535	0.314465408805031	0.30188679245283	0.251572327044025	0.264150943396226	0.226415094339623	0.226415094339623	0.251572327044025	0.264150943396226	0.226415094339623	0.29559748427673	0.238993710691824	0.29559748427673	0.238993710691824	0.264150943396226	0.251572327044025	0.251572327044025	0.30188679245283	0.257861635220126
Ntsc2882	0.252100840336134	0.218487394957983	0.256302521008403	0.205882352941176	0.176470588235294	0.189075630252101	0.176470588235294	0.189075630252101	0.247899159663866	0.205882352941176	0.235294117647059	0.205882352941176	0.15546218487395	0.184873949579832	0.222689075630252	0.214285714285714	0.19327731092437	0.298319327731092	0.197478991596639	0.197478991596639
Ntsc2923	0.204545454545455	0.204545454545455	0.386363636363636	0.25	0.159090909090909	0.159090909090909	0.136363636363636	0.113636363636364	0.204545454545455	0.204545454545455	0.181818181818182	0.0909090909090909	0.136363636363636	0.136363636363636	0.136363636363636	0.25	0.159090909090909	0.136363636363636	0.25	0.136363636363636
Ntsc1116	0.231075697211155	0.195219123505976	0.270916334661355	0.211155378486056	0.179282868525896	0.191235059760956	0.211155378486056	0.183266932270916	0.207171314741036	0.235059760956175	0.207171314741036	0.243027888446215	0.215139442231076	0.199203187250996	0.247011952191235	0.171314741035857	0.227091633466135	0.211155378486056	0.254980079681275	0.219123505976096
Ntsc1088	0.234848484848485	0.189393939393939	0.265151515151515	0.272727272727273	0.227272727272727	0.257575757575758	0.159090909090909	0.212121212121212	0.212121212121212	0.287878787878788	0.234848484848485	0.265151515151515	0.212121212121212	0.151515151515152	0.272727272727273	0.234848484848485	0.257575757575758	0.234848484848485	0.272727272727273	0.242424242424242
Ntsc2881	0.273996509598604	0.253054101221641	0.267015706806283	0.223385689354276	0.19022687609075	0.19022687609075	0.179755671902269	0.204188481675393	0.232111692844677	0.212914485165794	0.202443280977312	0.244328097731239	0.197207678883072	0.155322862129145	0.195462478184991	0.169284467713787	0.267015706806283	0.244328097731239	0.272251308900524	0.237347294938918
Ntsc2922	0.258953168044077	0.239669421487603	0.264462809917355	0.228650137741047	0.214876033057851	0.154269972451791	0.195592286501377	0.184573002754821	0.209366391184573	0.190082644628099	0.21763085399449	0.214876033057851	0.168044077134986	0.173553719008264	0.170798898071625	0.198347107438017	0.212121212121212	0.223140495867769	0.247933884297521	0.214876033057851
Ntsc2921	0.271676300578035	0.312138728323699	0.289017341040462	0.213872832369942	0.265895953757225	0.219653179190751	0.219653179190751	0.254335260115607	0.277456647398844	0.236994219653179	0.242774566473988	0.248554913294798	0.190751445086705	0.202312138728324	0.248554913294798	0.219653179190751	0.219653179190751	0.219653179190751	0.219653179190751	0.219653179190751
Ntsc2880	0.194244604316547	0.237410071942446	0.201438848920863	0.18705035971223	0.201438848920863	0.179856115107914	0.115107913669065	0.129496402877698	0.201438848920863	0.223021582733813	0.23021582733813	0.194244604316547	0.194244604316547	0.136690647482014	0.165467625899281	0.165467625899281	0.215827338129496	0.172661870503597	0.223021582733813	0.223021582733813
Ntsc2920	0.388059701492537	0.208955223880597	0.223880597014925	0.238805970149254	0.223880597014925	0.194029850746269	0.194029850746269	0.238805970149254	0.238805970149254	0.194029850746269	0.223880597014925	0.223880597014925	0.149253731343284	0.164179104477612	0.208955223880597	0.17910447761194	0.253731343283582	0.238805970149254	0.283582089552239	0.238805970149254
Ntsc2960	0.226415094339623	0.283018867924528	0.235849056603774	0.254716981132075	0.19811320754717	0.132075471698113	0.207547169811321	0.160377358490566	0.179245283018868	0.141509433962264	0.216981132075472	0.188679245283019	0.141509433962264	0.169811320754717	0.141509433962264	0.132075471698113	0.179245283018868	0.179245283018868	0.245283018867925	0.216981132075472
Ntsc2919	0.242718446601942	0.242718446601942	0.247572815533981	0.228155339805825	0.16504854368932	0.140776699029126	0.16504854368932	0.155339805825243	0.233009708737864	0.199029126213592	0.203883495145631	0.218446601941748	0.160194174757282	0.160194174757282	0.199029126213592	0.174757281553398	0.194174757281553	0.233009708737864	0.242718446601942	0.237864077669903
Ntsc2959	0.255952380952381	0.232142857142857	0.321428571428571	0.267857142857143	0.202380952380952	0.172619047619048	0.196428571428571	0.19047619047619	0.238095238095238	0.18452380952381	0.172619047619048	0.238095238095238	0.196428571428571	0.202380952380952	0.18452380952381	0.18452380952381	0.220238095238095	0.25	0.261904761904762	0.25
Ntsc2918	0.35202492211838	0.292834890965732	0.348909657320872	0.258566978193146	0.205607476635514	0.190031152647975	0.168224299065421	0.233644859813084	0.258566978193146	0.236760124610592	0.283489096573209	0.221183800623053	0.230529595015576	0.180685358255452	0.236760124610592	0.21183800623053	0.280373831775701	0.258566978193146	0.289719626168224	0.224299065420561
Ntsc2917	0.30952380952381	0.314285714285714	0.280952380952381	0.233333333333333	0.214285714285714	0.228571428571429	0.223809523809524	0.204761904761905	0.266666666666667	0.257142857142857	0.219047619047619	0.252380952380952	0.219047619047619	0.219047619047619	0.261904761904762	0.219047619047619	0.228571428571429	0.285714285714286	0.242857142857143	0.219047619047619
Ntsc7799	0.283018867924528	0.226415094339623	0.325471698113208	0.273584905660377	0.259433962264151	0.25	0.212264150943396	0.202830188679245	0.273584905660377	0.254716981132075	0.268867924528302	0.311320754716981	0.183962264150943	0.188679245283019	0.254716981132075	0.226415094339623	0.25	0.245283018867925	0.311320754716981	0.278301886792453
Ntsc2969	0.242603550295858	0.218934911242604	0.27810650887574	0.21301775147929	0.142011834319527	0.195266272189349	0.136094674556213	0.153846153846154	0.260355029585799	0.207100591715976	0.230769230769231	0.171597633136095	0.159763313609467	0.171597633136095	0.224852071005917	0.207100591715976	0.254437869822485	0.224852071005917	0.284023668639053	0.218934911242604
Ntsc2879	0.25	0.229166666666667	0.265625	0.208333333333333	0.182291666666667	0.171875	0.21875	0.197916666666667	0.21875	0.171875	0.255208333333333	0.276041666666667	0.21875	0.177083333333333	0.25	0.192708333333333	0.239583333333333	0.177083333333333	0.229166666666667	0.213541666666667
Ntsc1087	0.232718894009217	0.237327188940092	0.290322580645161	0.225806451612903	0.207373271889401	0.184331797235023	0.170506912442396	0.182027649769585	0.221198156682028	0.223502304147465	0.21889400921659	0.221198156682028	0.186635944700461	0.168202764976959	0.225806451612903	0.161290322580645	0.216589861751152	0.191244239631336	0.267281105990783	0.237327188940092
Ntsc2968	0.189075630252101	0.189075630252101	0.184873949579832	0.151260504201681	0.201680672268908	0.130252100840336	0.15546218487395	0.19327731092437	0.197478991596639	0.168067226890756	0.163865546218487	0.19327731092437	0.176470588235294	0.210084033613445	0.176470588235294	0.159663865546218	0.180672268907563	0.151260504201681	0.23109243697479	0.142857142857143
Ntsc1078	0.278969957081545	0.240343347639485	0.274678111587983	0.201716738197425	0.227467811158798	0.180257510729614	0.214592274678112	0.206008583690987	0.270386266094421	0.218884120171674	0.240343347639485	0.257510729613734	0.240343347639485	0.197424892703863	0.240343347639485	0.1931330472103	0.244635193133047	0.206008583690987	0.257510729613734	0.240343347639485
Ntsc1085	0.202830188679245	0.212264150943396	0.278301886792453	0.169811320754717	0.179245283018868	0.183962264150943	0.174528301886792	0.155660377358491	0.207547169811321	0.193396226415094	0.183962264150943	0.193396226415094	0.202830188679245	0.19811320754717	0.169811320754717	0.14622641509434	0.193396226415094	0.160377358490566	0.259433962264151	0.207547169811321
Ntsc2854	0.297491039426523	0.25089605734767	0.326164874551971	0.232974910394265	0.218637992831541	0.218637992831541	0.204301075268817	0.222222222222222	0.275985663082437	0.200716845878136	0.240143369175627	0.258064516129032	0.232974910394265	0.225806451612903	0.265232974910394	0.204301075268817	0.258064516129032	0.222222222222222	0.272401433691756	0.218637992831541
Ntsc2853	0.277945619335347	0.229607250755287	0.274924471299094	0.24773413897281	0.190332326283988	0.181268882175227	0.18429003021148	0.169184290030211	0.211480362537764	0.205438066465257	0.217522658610272	0.205438066465257	0.190332326283988	0.181268882175227	0.220543806646526	0.199395770392749	0.214501510574018	0.181268882175227	0.241691842900302	0.223564954682779
Ntsc2827	0.283783783783784	0.283783783783784	0.297297297297297	0.202702702702703	0.256756756756757	0.243243243243243	0.216216216216216	0.189189189189189	0.256756756756757	0.216216216216216	0.202702702702703	0.202702702702703	0.189189189189189	0.189189189189189	0.256756756756757	0.216216216216216	0.189189189189189	0.297297297297297	0.351351351351351	0.202702702702703
Ntsc2863	0.272727272727273	0.272727272727273	0.28099173553719	0.214876033057851	0.231404958677686	0.256198347107438	0.231404958677686	0.289256198347107	0.223140495867769	0.231404958677686	0.231404958677686	0.272727272727273	0.239669421487603	0.214876033057851	0.206611570247934	0.256198347107438	0.264462809917355	0.239669421487603	0.28099173553719	0.181818181818182
Ntsc2852	0.27027027027027	0.265765765765766	0.288288288288288	0.247747747747748	0.220720720720721	0.22972972972973	0.144144144144144	0.184684684684685	0.27027027027027	0.238738738738739	0.261261261261261	0.243243243243243	0.198198198198198	0.171171171171171	0.207207207207207	0.184684684684685	0.256756756756757	0.211711711711712	0.247747747747748	0.22972972972973
Ntsc2826	0.253164556962025	0.189873417721519	0.30379746835443	0.177215189873418	0.215189873417722	0.139240506329114	0.177215189873418	0.164556962025316	0.240506329113924	0.20253164556962	0.20253164556962	0.215189873417722	0.215189873417722	0.126582278481013	0.189873417721519	0.215189873417722	0.265822784810127	0.20253164556962	0.240506329113924	0.20253164556962
Ntsc2851	0.25	0.233333333333333	0.294444444444444	0.216666666666667	0.211111111111111	0.233333333333333	0.205555555555556	0.205555555555556	0.272222222222222	0.25	0.244444444444444	0.216666666666667	0.227777777777778	0.216666666666667	0.233333333333333	0.205555555555556	0.238888888888889	0.188888888888889	0.266666666666667	0.211111111111111
Ntsc2878	0.268	0.238	0.3	0.21	0.21	0.228	0.18	0.202	0.244	0.248	0.246	0.252	0.168	0.194	0.242	0.222	0.252	0.236	0.254	0.234
Ntsc2877	0.245614035087719	0.175438596491228	0.280701754385965	0.192982456140351	0.263157894736842	0.245614035087719	0.228070175438596	0.175438596491228	0.245614035087719	0.263157894736842	0.263157894736842	0.263157894736842	0.245614035087719	0.140350877192982	0.192982456140351	0.192982456140351	0.210526315789474	0.140350877192982	0.263157894736842	0.228070175438596
Ntsc1077	0.254545454545455	0.236363636363636	0.259090909090909	0.218181818181818	0.177272727272727	0.181818181818182	0.136363636363636	0.195454545454545	0.268181818181818	0.177272727272727	0.222727272727273	0.272727272727273	0.195454545454545	0.15	0.2	0.122727272727273	0.245454545454545	0.204545454545455	0.272727272727273	0.231818181818182
Ntsc2876	0.263157894736842	0.245152354570637	0.260387811634349	0.25207756232687	0.207756232686981	0.18005540166205	0.191135734072022	0.207756232686981	0.25207756232687	0.209141274238227	0.227146814404432	0.227146814404432	0.204986149584488	0.178670360110803	0.206371191135734	0.214681440443213	0.239612188365651	0.231301939058172	0.278393351800554	0.220221606648199
Ntsc2825	0.2	0.2	0.223076923076923	0.161538461538462	0.215384615384615	0.215384615384615	0.176923076923077	0.176923076923077	0.215384615384615	0.230769230769231	0.253846153846154	0.192307692307692	0.184615384615385	0.146153846153846	0.238461538461538	0.176923076923077	0.192307692307692	0.238461538461538	0.238461538461538	0.253846153846154
Ntsc1076	0.291338582677165	0.232283464566929	0.283464566929134	0.224409448818898	0.188976377952756	0.141732283464567	0.173228346456693	0.161417322834646	0.244094488188976	0.177165354330709	0.228346456692913	0.181102362204724	0.21259842519685	0.196850393700787	0.204724409448819	0.161417322834646	0.240157480314961	0.216535433070866	0.279527559055118	0.240157480314961
Ntsc2850	0.24812030075188	0.24812030075188	0.233082706766917	0.157894736842105	0.165413533834586	0.18796992481203	0.180451127819549	0.203007518796992	0.203007518796992	0.172932330827068	0.203007518796992	0.180451127819549	0.157894736842105	0.12781954887218	0.225563909774436	0.142857142857143	0.270676691729323	0.24812030075188	0.278195488721804	0.225563909774436
Ntsc1075	0.210144927536232	0.246376811594203	0.260869565217391	0.202898550724638	0.13768115942029	0.173913043478261	0.130434782608696	0.130434782608696	0.217391304347826	0.173913043478261	0.239130434782609	0.195652173913043	0.195652173913043	0.159420289855072	0.231884057971014	0.152173913043478	0.202898550724638	0.195652173913043	0.253623188405797	0.246376811594203
Ntsc2875	0.169230769230769	0.261538461538462	0.230769230769231	0.169230769230769	0.215384615384615	0.153846153846154	0.153846153846154	0.169230769230769	0.107692307692308	0.138461538461538	0.169230769230769	0.107692307692308	0.184615384615385	0.230769230769231	0.123076923076923	0.169230769230769	0.276923076923077	0.246153846153846	0.276923076923077	0.169230769230769
Ntsc2824	0.266497461928934	0.251269035532995	0.246192893401015	0.241116751269036	0.187817258883249	0.182741116751269	0.185279187817259	0.213197969543147	0.256345177664975	0.238578680203046	0.236040609137056	0.269035532994924	0.220812182741117	0.230964467005076	0.256345177664975	0.187817258883249	0.258883248730964	0.251269035532995	0.307106598984772	0.258883248730964
Ntsc2849	0.215384615384615	0.241025641025641	0.21025641025641	0.235897435897436	0.184615384615385	0.164102564102564	0.148717948717949	0.174358974358974	0.271794871794872	0.225641025641026	0.2	0.205128205128205	0.2	0.174358974358974	0.215384615384615	0.184615384615385	0.241025641025641	0.246153846153846	0.307692307692308	0.215384615384615
Ntsc2874	0.257894736842105	0.257894736842105	0.231578947368421	0.242105263157895	0.215789473684211	0.210526315789474	0.163157894736842	0.210526315789474	0.278947368421053	0.210526315789474	0.247368421052632	0.226315789473684	0.189473684210526	0.210526315789474	0.226315789473684	0.131578947368421	0.263157894736842	0.2	0.242105263157895	0.226315789473684
Ntsc1084	0.227272727272727	0.245454545454545	0.254545454545455	0.181818181818182	0.2	0.245454545454545	0.154545454545455	0.181818181818182	0.227272727272727	0.227272727272727	0.245454545454545	0.181818181818182	0.190909090909091	0.190909090909091	0.227272727272727	0.209090909090909	0.245454545454545	0.263636363636364	0.290909090909091	0.209090909090909
Ntsc7798	0.387096774193548	0.354838709677419	0.32258064516129	0.306451612903226	0.354838709677419	0.290322580645161	0.338709677419355	0.32258064516129	0.274193548387097	0.370967741935484	0.32258064516129	0.32258064516129	0.225806451612903	0.258064516129032	0.306451612903226	0.258064516129032	0.370967741935484	0.290322580645161	0.338709677419355	0.387096774193548
Ntsc1083	0.266666666666667	0.248888888888889	0.257777777777778	0.235555555555556	0.204444444444444	0.186666666666667	0.177777777777778	0.217777777777778	0.235555555555556	0.217777777777778	0.257777777777778	0.226666666666667	0.235555555555556	0.191111111111111	0.195555555555556	0.164444444444444	0.235555555555556	0.208888888888889	0.271111111111111	0.235555555555556
Ntsc2823	0.287531806615776	0.251908396946565	0.259541984732824	0.256997455470738	0.185750636132316	0.206106870229008	0.206106870229008	0.223918575063613	0.254452926208651	0.239185750636132	0.221374045801527	0.249363867684478	0.21882951653944	0.178117048346056	0.211195928753181	0.201017811704835	0.246819338422392	0.246819338422392	0.282442748091603	0.221374045801527
Ntsc2848	0.348484848484849	0.308080808080808	0.287878787878788	0.303030303030303	0.242424242424242	0.257575757575758	0.232323232323232	0.252525252525253	0.257575757575758	0.212121212121212	0.282828282828283	0.277777777777778	0.212121212121212	0.207070707070707	0.242424242424242	0.247474747474747	0.287878787878788	0.247474747474747	0.323232323232323	0.313131313131313
Ntsc2862	0.20125786163522	0.245283018867925	0.251572327044025	0.251572327044025	0.207547169811321	0.245283018867925	0.19496855345912	0.232704402515723	0.314465408805031	0.238993710691824	0.232704402515723	0.213836477987421	0.220125786163522	0.232704402515723	0.238993710691824	0.220125786163522	0.276729559748428	0.188679245283019	0.289308176100629	0.232704402515723
Ntsc2822	0.293893129770992	0.240458015267176	0.309160305343511	0.267175572519084	0.217557251908397	0.244274809160305	0.244274809160305	0.225190839694656	0.270992366412214	0.232824427480916	0.274809160305344	0.240458015267176	0.236641221374046	0.194656488549618	0.274809160305344	0.229007633587786	0.274809160305344	0.259541984732824	0.274809160305344	0.278625954198473
Ntsc2821	0.293333333333333	0.28	0.34	0.246666666666667	0.306666666666667	0.246666666666667	0.28	0.26	0.306666666666667	0.286666666666667	0.286666666666667	0.306666666666667	0.22	0.286666666666667	0.313333333333333	0.2	0.306666666666667	0.28	0.393333333333333	0.313333333333333
Ntsc2847	0.226315789473684	0.168421052631579	0.236842105263158	0.194736842105263	0.168421052631579	0.189473684210526	0.168421052631579	0.173684210526316	0.247368421052632	0.184210526315789	0.184210526315789	0.163157894736842	0.157894736842105	0.131578947368421	0.142105263157895	0.126315789473684	0.2	0.184210526315789	0.226315789473684	0.173684210526316
Ntsc1074	0.280453257790368	0.243626062322946	0.24929178470255	0.232294617563739	0.186968838526912	0.212464589235127	0.192634560906516	0.235127478753541	0.235127478753541	0.235127478753541	0.223796033994334	0.226628895184136	0.189801699716714	0.1671388101983	0.215297450424929	0.215297450424929	0.218130311614731	0.189801699716714	0.243626062322946	0.201133144475921
Ntsc2846	0.263392857142857	0.28125	0.299107142857143	0.223214285714286	0.21875	0.241071428571429	0.214285714285714	0.236607142857143	0.236607142857143	0.21875	0.241071428571429	0.258928571428571	0.1875	0.254464285714286	0.232142857142857	0.200892857142857	0.267857142857143	0.28125	0.299107142857143	0.294642857142857
Ntsc1082	0.286975717439294	0.273730684326711	0.30242825607064	0.22075055187638	0.218543046357616	0.209713024282561	0.211920529801325	0.200883002207506	0.242825607064018	0.218543046357616	0.258278145695364	0.247240618101545	0.196467991169978	0.17439293598234	0.242825607064018	0.196467991169978	0.271523178807947	0.253863134657837	0.300220750551876	0.2560706401766
Ntsc2873	0.312056737588652	0.226950354609929	0.297872340425532	0.269503546099291	0.148936170212766	0.163120567375887	0.163120567375887	0.212765957446809	0.212765957446809	0.234042553191489	0.219858156028369	0.191489361702128	0.198581560283688	0.177304964539007	0.205673758865248	0.170212765957447	0.198581560283688	0.184397163120567	0.234042553191489	0.234042553191489
Ntsc1073	0.276073619631902	0.239263803680982	0.251533742331288	0.251533742331288	0.208588957055215	0.214723926380368	0.153374233128834	0.184049079754601	0.196319018404908	0.251533742331288	0.233128834355828	0.226993865030675	0.226993865030675	0.220858895705521	0.263803680981595	0.202453987730061	0.233128834355828	0.245398773006135	0.288343558282209	0.239263803680982
Ntsc2861	0.206185567010309	0.237113402061856	0.278350515463918	0.268041237113402	0.216494845360825	0.206185567010309	0.206185567010309	0.195876288659794	0.278350515463918	0.206185567010309	0.278350515463918	0.247422680412371	0.22680412371134	0.195876288659794	0.237113402061856	0.206185567010309	0.22680412371134	0.237113402061856	0.278350515463918	0.257731958762887
Ntsc2820	0.258373205741627	0.210526315789474	0.215311004784689	0.196172248803828	0.210526315789474	0.186602870813397	0.177033492822967	0.177033492822967	0.215311004784689	0.239234449760766	0.210526315789474	0.205741626794258	0.167464114832536	0.177033492822967	0.229665071770335	0.172248803827751	0.23444976076555	0.23444976076555	0.311004784688995	0.205741626794258
Ntsc2845	0.217241379310345	0.220689655172414	0.248275862068966	0.227586206896552	0.23448275862069	0.182758620689655	0.193103448275862	0.179310344827586	0.275862068965517	0.220689655172414	0.220689655172414	0.237931034482759	0.2	0.189655172413793	0.2	0.137931034482759	0.255172413793103	0.241379310344828	0.303448275862069	0.23448275862069
Ntsc2819	0.239864864864865	0.185810810810811	0.378378378378378	0.280405405405405	0.141891891891892	0.138513513513514	0.131756756756757	0.118243243243243	0.141891891891892	0.14527027027027	0.131756756756757	0.125	0.101351351351351	0.121621621621622	0.101351351351351	0.10472972972973	0.148648648648649	0.172297297297297	0.152027027027027	0.128378378378378
Ntsc2844	0.277456647398844	0.297687861271676	0.26878612716763	0.225433526011561	0.234104046242775	0.199421965317919	0.182080924855491	0.228323699421965	0.274566473988439	0.245664739884393	0.251445086705202	0.234104046242775	0.210982658959538	0.184971098265896	0.254335260115607	0.19364161849711	0.254335260115607	0.245664739884393	0.271676300578035	0.219653179190751
Ntsc2872	0.260869565217391	0.246376811594203	0.217391304347826	0.231884057971014	0.159420289855072	0.159420289855072	0.217391304347826	0.159420289855072	0.202898550724638	0.217391304347826	0.188405797101449	0.144927536231884	0.231884057971014	0.159420289855072	0.217391304347826	0.231884057971014	0.231884057971014	0.173913043478261	0.231884057971014	0.188405797101449
Ntsc2818	0.253623188405797	0.22463768115942	0.27536231884058	0.217391304347826	0.199275362318841	0.195652173913043	0.16304347826087	0.202898550724638	0.264492753623188	0.231884057971014	0.217391304347826	0.228260869565217	0.159420289855072	0.188405797101449	0.213768115942029	0.177536231884058	0.22463768115942	0.192028985507246	0.239130434782609	0.221014492753623
Ntsc1072	0.245033112582781	0.218543046357616	0.258278145695364	0.205298013245033	0.235099337748344	0.178807947019868	0.195364238410596	0.218543046357616	0.254966887417219	0.228476821192053	0.23841059602649	0.254966887417219	0.218543046357616	0.208609271523179	0.225165562913907	0.172185430463576	0.248344370860927	0.23841059602649	0.274834437086093	0.241721854304636
Ntsc2817	0.267567567567568	0.232432432432432	0.235135135135135	0.2	0.210810810810811	0.183783783783784	0.2	0.205405405405405	0.232432432432432	0.189189189189189	0.232432432432432	0.245945945945946	0.162162162162162	0.156756756756757	0.218918918918919	0.2	0.256756756756757	0.221621621621622	0.278378378378378	0.240540540540541
Ntsc1081	0.217647058823529	0.211764705882353	0.235294117647059	0.194117647058824	0.252941176470588	0.247058823529412	0.223529411764706	0.252941176470588	0.252941176470588	0.264705882352941	0.247058823529412	0.211764705882353	0.211764705882353	0.2	0.235294117647059	0.205882352941176	0.294117647058824	0.258823529411765	0.282352941176471	0.229411764705882
Ntsc2843	0.235632183908046	0.189655172413793	0.21264367816092	0.206896551724138	0.189655172413793	0.132183908045977	0.149425287356322	0.126436781609195	0.21264367816092	0.17816091954023	0.224137931034483	0.21264367816092	0.172413793103448	0.120689655172414	0.160919540229885	0.14367816091954	0.166666666666667	0.206896551724138	0.201149425287356	0.183908045977011
Ntsc1071	0.333333333333333	0.346666666666667	0.306666666666667	0.333333333333333	0.2	0.306666666666667	0.173333333333333	0.186666666666667	0.28	0.226666666666667	0.306666666666667	0.266666666666667	0.28	0.266666666666667	0.306666666666667	0.24	0.226666666666667	0.28	0.226666666666667	0.266666666666667
Ntsc2842	0.206703910614525	0.212290502793296	0.262569832402235	0.173184357541899	0.195530726256983	0.245810055865922	0.167597765363128	0.195530726256983	0.251396648044693	0.201117318435754	0.290502793296089	0.268156424581006	0.184357541899441	0.184357541899441	0.256983240223464	0.212290502793296	0.201117318435754	0.262569832402235	0.262569832402235	0.23463687150838
Ntsc1070	0.252354048964218	0.246704331450094	0.265536723163842	0.231638418079096	0.224105461393597	0.2015065913371	0.207156308851224	0.175141242937853	0.227871939736347	0.224105461393597	0.229755178907721	0.24105461393597	0.190207156308851	0.190207156308851	0.184557438794727	0.175141242937853	0.258003766478343	0.246704331450094	0.24105461393597	0.258003766478343
Ntsc2841	0.425742574257426	0.386138613861386	0.762376237623762	0.0792079207920792	0.0495049504950495	0.0495049504950495	0.0693069306930693	0.0594059405940594	0.0099009900990099	0.0396039603960396	0.0198019801980198	0.0297029702970297	0.0297029702970297	0.0198019801980198	0.0396039603960396	0.0297029702970297	0.118811881188119	0.0396039603960396	0.108910891089109	0.0099009900990099
Ntsc2871	0.263333333333333	0.233333333333333	0.276666666666667	0.263333333333333	0.18	0.183333333333333	0.183333333333333	0.173333333333333	0.246666666666667	0.223333333333333	0.2	0.216666666666667	0.19	0.186666666666667	0.19	0.21	0.236666666666667	0.223333333333333	0.3	0.18
Ntsc1080	0.285964912280702	0.278947368421053	0.3	0.22280701754386	0.254385964912281	0.215789473684211	0.205263157894737	0.205263157894737	0.236842105263158	0.233333333333333	0.236842105263158	0.231578947368421	0.203508771929825	0.210526315789474	0.245614035087719	0.207017543859649	0.291228070175439	0.242105263157895	0.319298245614035	0.229824561403509
Ntsc2870	0.279141104294479	0.297546012269939	0.285276073619632	0.266871165644172	0.236196319018405	0.251533742331288	0.214723926380368	0.254601226993865	0.263803680981595	0.239263803680982	0.251533742331288	0.257668711656442	0.233128834355828	0.211656441717791	0.257668711656442	0.180981595092025	0.266871165644172	0.260736196319018	0.303680981595092	0.242331288343558
Ntsc2816	0.35	0.25	0.1	0.15	0.2	0.15	0.15	0.1	0.1	0.1	0.3	0.2	0.15	0.05	0.1	0.1	0.3	0.2	0.15	0.15
Ntsc2840	0.273062730627306	0.239852398523985	0.269372693726937	0.22140221402214	0.191881918819188	0.217712177121771	0.188191881918819	0.214022140221402	0.269372693726937	0.232472324723247	0.22140221402214	0.236162361623616	0.228782287822878	0.191881918819188	0.228782287822878	0.199261992619926	0.228782287822878	0.261992619926199	0.250922509225092	0.232472324723247
Ntsc2869	0.218978102189781	0.197080291970803	0.255474452554745	0.211678832116788	0.197080291970803	0.160583941605839	0.167883211678832	0.175182481751825	0.18978102189781	0.240875912408759	0.226277372262774	0.182481751824818	0.197080291970803	0.175182481751825	0.204379562043796	0.197080291970803	0.182481751824818	0.204379562043796	0.248175182481752	0.211678832116788
Ntsc2860	0.322033898305085	0.26271186440678	0.288135593220339	0.288135593220339	0.220338983050847	0.194915254237288	0.245762711864407	0.23728813559322	0.245762711864407	0.23728813559322	0.23728813559322	0.211864406779661	0.169491525423729	0.194915254237288	0.186440677966102	0.194915254237288	0.220338983050847	0.211864406779661	0.23728813559322	0.322033898305085
Ntsc2839	0.246753246753247	0.272727272727273	0.279220779220779	0.266233766233766	0.201298701298701	0.191558441558442	0.181818181818182	0.172077922077922	0.211038961038961	0.198051948051948	0.224025974025974	0.246753246753247	0.172077922077922	0.185064935064935	0.220779220779221	0.214285714285714	0.198051948051948	0.24025974025974	0.266233766233766	0.227272727272727
Ntsc1079	0.260416666666667	0.263888888888889	0.295138888888889	0.239583333333333	0.253472222222222	0.201388888888889	0.190972222222222	0.197916666666667	0.277777777777778	0.25	0.232638888888889	0.267361111111111	0.201388888888889	0.201388888888889	0.21875	0.170138888888889	0.225694444444444	0.232638888888889	0.239583333333333	0.225694444444444
Ntsc2859	0.300884955752212	0.256637168141593	0.274336283185841	0.238938053097345	0.20353982300885	0.212389380530973	0.168141592920354	0.230088495575221	0.256637168141593	0.230088495575221	0.247787610619469	0.230088495575221	0.221238938053097	0.194690265486726	0.256637168141593	0.230088495575221	0.20353982300885	0.212389380530973	0.292035398230089	0.292035398230089
Ntsc1069	0.309090909090909	0.315909090909091	0.429545454545455	0.35	0.118181818181818	0.120454545454545	0.1	0.127272727272727	0.145454545454545	0.118181818181818	0.143181818181818	0.145454545454545	0.129545454545455	0.111363636363636	0.134090909090909	0.127272727272727	0.127272727272727	0.152272727272727	0.156818181818182	0.136363636363636
Ntsc2838	0.232365145228216	0.215767634854772	0.24896265560166	0.215767634854772	0.170124481327801	0.153526970954357	0.136929460580913	0.190871369294606	0.190871369294606	0.20746887966805	0.219917012448133	0.20746887966805	0.16597510373444	0.203319502074689	0.215767634854772	0.182572614107884	0.224066390041494	0.219917012448133	0.282157676348548	0.20746887966805
Ntsc2858	0.312883435582822	0.276073619631902	0.269938650306748	0.276073619631902	0.208588957055215	0.220858895705521	0.226993865030675	0.220858895705521	0.214723926380368	0.239263803680982	0.245398773006135	0.294478527607362	0.190184049079755	0.196319018404908	0.214723926380368	0.214723926380368	0.196319018404908	0.245398773006135	0.325153374233129	0.257668711656442
Ntsc2837	0.25796178343949	0.229299363057325	0.270700636942675	0.200636942675159	0.21656050955414	0.171974522292994	0.207006369426752	0.194267515923567	0.235668789808917	0.21656050955414	0.200636942675159	0.222929936305732	0.178343949044586	0.219745222929936	0.21656050955414	0.159235668789809	0.232484076433121	0.203821656050955	0.251592356687898	0.197452229299363
