"Geneid" "Allel" "Tissue" "Value"
"207" "Ntsc1444" "sa" "veg" -0.7
"208" "Ntsc1444" "sa" "sex" -0.564288093646835
"209" "Ntsc3911" "BA" "veg" 0.6
"210" "Ntsc3911" "BA" "sex" -0.4
"211" "Ntsc3911" "sa" "veg" -0.3
"212" "Ntsc3911" "sa" "sex" 0.1
"213" "Ntsc3910" "BA" "veg" -0.205195670417031
"214" "Ntsc3910" "BA" "sex" 0.8
"215" "Ntsc3910" "sa" "veg" -0.66688592885535
"216" "Ntsc3910" "sa" "sex" 0.7
"217" "Ntsc3900" "BA" "veg" 0.6
"218" "Ntsc3900" "BA" "sex" 0.7
"219" "Ntsc3900" "sa" "veg" 0.3
"220" "Ntsc3900" "sa" "sex" 0.461690258438319
"221" "Ntsc3899" "BA" "veg" -0.6
"222" "Ntsc3899" "BA" "sex" -0.3
"223" "Ntsc3899" "sa" "veg" -0.6
"224" "Ntsc3899" "sa" "sex" -0.564288093646835
"225" "Ntsc3898" "BA" "veg" 0.410391340834062
"226" "Ntsc3898" "BA" "sex" 0.6
"227" "Ntsc3898" "sa" "veg" -0.8
"228" "Ntsc3898" "sa" "sex" -0.66688592885535
"229" "Ntsc1434" "BA" "veg" -0.0573539334676404
"230" "Ntsc1434" "BA" "sex" -0.410391340834062
"231" "Ntsc1434" "sa" "veg" -0.573539334676404
"232" "Ntsc1434" "sa" "sex" -0.0263157894736842
"233" "Ntsc1433" "BA" "veg" -0.6
"234" "Ntsc1433" "BA" "sex" 0.1
"235" "Ntsc1433" "sa" "veg" -0.410391340834062
"236" "Ntsc1433" "sa" "sex" -0.8
"237" "Ntsc3897" "BA" "veg" -0.718184846459608
"238" "Ntsc3897" "BA" "sex" 0.872081599272381
"239" "Ntsc3897" "sa" "veg" -0.6
"240" "Ntsc3897" "sa" "sex" -0.66688592885535
"241" "Ntsc1432" "BA" "veg" -0.1
"242" "Ntsc1432" "BA" "sex" -0.1
"243" "Ntsc1432" "sa" "veg" 0.6
"244" "Ntsc1432" "sa" "sex" 0.3
"245" "Ntsc3896" "BA" "veg" 0.4
"246" "Ntsc3896" "BA" "sex" 0.9
"247" "Ntsc3896" "sa" "veg" -0.410391340834062
"248" "Ntsc3896" "sa" "sex" 0.153896752812773
"249" "Ntsc1428" "BA" "veg" -0.205195670417031
"250" "Ntsc1428" "BA" "sex" 0.335410196624968
"251" "Ntsc1428" "sa" "veg" -0.1
"252" "Ntsc1428" "sa" "sex" -0.316227766016838
"253" "Ntsc1431" "BA" "veg" 0.205195670417031
"254" "Ntsc1431" "BA" "sex" 0.335410196624968
"255" "Ntsc1431" "sa" "veg" 0.410391340834062
