"Geneid" "Allel" "Tissue" "Value"
"6486" "Ntsc3727" "BA" "sex" 0.141559966669476
"6487" "Ntsc3727" "sa" "veg" 0.179596506866565
"6488" "Ntsc3727" "sa" "sex" 0.290035663644304
"6489" "Ntsc3721" "BA" "veg" -0.77390358285453
"6490" "Ntsc3721" "BA" "sex" -0.21096521017421
"6491" "Ntsc3721" "sa" "veg" 0.134513390620267
"6492" "Ntsc3721" "sa" "sex" 0.172236809657841
"6493" "Ntsc3723" "BA" "veg" 0.150446684123631
"6494" "Ntsc3723" "BA" "sex" 0.210237929519451
"6495" "Ntsc3723" "sa" "veg" 0.503735494435908
"6496" "Ntsc3723" "sa" "sex" 0.729943739245138
"6497" "Ntsc3728" "BA" "veg" -0.423738656433353
"6498" "Ntsc3728" "BA" "sex" 0.248993335777965
"6499" "Ntsc3728" "sa" "veg" 0.555759771351385
"6500" "Ntsc3728" "sa" "sex" 0.386318558026248
"6501" "Ntsc3651" "BA" "veg" -0.37568889235381
"6502" "Ntsc3651" "BA" "sex" -0.581982087534726
"6503" "Ntsc3651" "sa" "veg" -0.0227191478992291
"6504" "Ntsc3651" "sa" "sex" 0.125200581916992
"6505" "Ntsc1337" "BA" "veg" 0.263679465558188
"6506" "Ntsc1337" "BA" "sex" -0.788895249645431
"6507" "Ntsc1337" "sa" "veg" 0.325228130323238
"6508" "Ntsc1337" "sa" "sex" -0.315564227315799
"6509" "Ntsc3649" "BA" "veg" 0.789004521605229
"6510" "Ntsc3649" "BA" "sex" -0.138053583699254
"6511" "Ntsc3649" "sa" "veg" 0.110598846240951
"6512" "Ntsc3649" "sa" "sex" 0.312070592557838
"6513" "Ntsc1338" "BA" "veg" -0.336584919400469
"6514" "Ntsc1338" "BA" "sex" -0.0333591431024376
"6515" "Ntsc1338" "sa" "veg" -0.595385708423051
"6516" "Ntsc1338" "sa" "sex" -0.534404890804485
"6517" "Ntsc3650" "BA" "veg" 0.673312578142053
"6518" "Ntsc3650" "BA" "sex" 0.746249665595685
"6519" "Ntsc3650" "sa" "veg" -0.206106214699598
"6520" "Ntsc3650" "sa" "sex" 0.364181258290659
"6521" "Ntsc7864" "BA" "veg" -0.841762919778346
"6522" "Ntsc7864" "BA" "sex" -0.312225519578264
"6523" "Ntsc7864" "sa" "veg" -0.320865305792714
"6524" "Ntsc7864" "sa" "sex" -0.836511957105608
"6525" "Ntsc3503" "BA" "veg" -0.396310860580874
"6526" "Ntsc3503" "BA" "sex" 0.264850743420153
"6527" "Ntsc3503" "sa" "veg" -0.137393349091868
"6528" "Ntsc3503" "sa" "sex" 0.573812472858385
"6529" "Ntsc3502" "BA" "veg" 0.569913072902558
"6530" "Ntsc3502" "BA" "sex" -0.583522302378801
"6531" "Ntsc3502" "sa" "veg" 0.518217274172876
"6532" "Ntsc3502" "sa" "sex" -0.383593434664716
"6533" "Ntsc3501" "BA" "veg" -0.0902898891458081
"6534" "Ntsc3501" "BA" "sex" -0.0430881952938695
"6535" "Ntsc3501" "sa" "veg" -0.180063500952679
"6536" "Ntsc3501" "sa" "sex" 0.132698931352527
"6537" "Ntsc7853" "BA" "veg" -0.328687527856789
"6538" "Ntsc7853" "BA" "sex" 0.159537861346466
"6539" "Ntsc7853" "sa" "veg" -0.0421491035002056
"6540" "Ntsc7853" "sa" "sex" -0.524754646652488
"6541" "Ntsc3511" "BA" "veg" -0.0360153856878119
"6542" "Ntsc3511" "BA" "sex" 0.640482849394978
"6543" "Ntsc3511" "sa" "veg" -0.195321618084723
"6544" "Ntsc3511" "sa" "sex" 0.0928512329355184
"6545" "Ntsc3510" "BA" "veg" -0.320253678637951
"6546" "Ntsc3510" "BA" "sex" -0.756608748862069
"6547" "Ntsc3510" "sa" "veg" -0.651277194836456
"6548" "Ntsc3510" "sa" "sex" -0.47504953256338
"6549" "Ntsc3506" "BA" "veg" -0.781406869061786
"6550" "Ntsc3506" "BA" "sex" 0.599811034626081
"6551" "Ntsc3506" "sa" "veg" -0.0994503134306305
"6552" "Ntsc3506" "sa" "sex" 0.581189248857399
"6553" "Ntsc3509" "BA" "veg" -0.432905440011808
"6554" "Ntsc3509" "BA" "sex" 0.664335224618212
"6555" "Ntsc3509" "sa" "veg" -0.161711250324081
"6556" "Ntsc3509" "sa" "sex" 0.780988494574006
"6557" "Ntsc3491" "BA" "veg" -0.538312386054374
"6558" "Ntsc3491" "BA" "sex" 0.539234816394483
"6559" "Ntsc3491" "sa" "veg" -0.177794393797159
"6560" "Ntsc3491" "sa" "sex" 0.234077564937553
"6561" "Ntsc3497" "BA" "veg" 0.291057445627023
"6562" "Ntsc3497" "BA" "sex" 0.624444625839439
"6563" "Ntsc3497" "sa" "veg" 0.425689850060488
"6564" "Ntsc3497" "sa" "sex" 0.640929833556047
"6565" "Ntsc3498" "BA" "veg" -0.634907932621101
"6566" "Ntsc3498" "BA" "sex" 0.333824392092503
"6567" "Ntsc3498" "sa" "veg" -0.609471650724805
"6568" "Ntsc3498" "sa" "sex" -0.0474346618222913
"6569" "Ntsc3492" "BA" "veg" 0.250018894248398
"6570" "Ntsc3492" "BA" "sex" 0.0757875863641365
"6571" "Ntsc3492" "sa" "veg" 0.218418396790862
"6572" "Ntsc3492" "sa" "sex" 0.398332257870779
"6573" "Ntsc3504" "BA" "veg" -0.474413017316239
"6574" "Ntsc3504" "BA" "sex" 0.470110210631127
"6575" "Ntsc3504" "sa" "veg" 0.255860952872225
"6576" "Ntsc3504" "sa" "sex" -0.386810999484467
"6577" "Ntsc1291" "BA" "veg" -0.00221292033667019
"6578" "Ntsc1291" "BA" "sex" -0.277485992002822
"6579" "Ntsc1291" "sa" "veg" -0.108340074563252
"6580" "Ntsc1291" "sa" "sex" -0.509868604774923
"6581" "Ntsc3493" "BA" "veg" 0.496989367841048
"6582" "Ntsc3493" "BA" "sex" -0.553306229399709
"6583" "Ntsc3493" "sa" "veg" 0.903581941244403
"6584" "Ntsc3493" "sa" "sex" 0.363880813163991
"6585" "Ntsc3505" "BA" "veg" 0.879430570632285
"6586" "Ntsc3505" "BA" "sex" 0.104083197837151
"6587" "Ntsc3505" "sa" "veg" 0.0423558282512808
"6588" "Ntsc3505" "sa" "sex" 0.0502873723145687
"6589" "Ntsc7852" "BA" "veg" 0.291179378869971
"6590" "Ntsc7852" "BA" "sex" -0.0470697386065183
"6591" "Ntsc7852" "sa" "veg" 0.341946197912774
"6592" "Ntsc7852" "sa" "sex" 0.331268296243851
"6593" "Ntsc3499" "BA" "veg" 0.395841636585347
"6594" "Ntsc3499" "BA" "sex" -0.374583958505067
"6595" "Ntsc3499" "sa" "veg" 0.289139854619459
"6596" "Ntsc3499" "sa" "sex" -0.0841591055238616
"6597" "Ntsc3494" "BA" "veg" 0.0441098516522768
"6598" "Ntsc3494" "BA" "sex" 0.504195114053537
"6599" "Ntsc3494" "sa" "veg" 0.630539768619618
"6600" "Ntsc3494" "sa" "sex" 0.4545645138993
"6601" "Ntsc3500" "BA" "veg" 0.549237932580464
"6602" "Ntsc3500" "BA" "sex" 0.355799320067991
"6603" "Ntsc3500" "sa" "veg" 0.738941404943897
"6604" "Ntsc3500" "sa" "sex" 0.390134265072806
"6605" "Ntsc1288" "BA" "veg" 0.421560142063263
"6606" "Ntsc1288" "BA" "sex" 0.766295346623752
"6607" "Ntsc1288" "sa" "veg" 0.267999418479808
"6608" "Ntsc1288" "sa" "sex" 0.146851460532211
"6609" "Ntsc3490" "BA" "veg" 0.512988240843757
"6610" "Ntsc3490" "BA" "sex" 0.558318874579745
"6611" "Ntsc3490" "sa" "veg" 0.345516916548206
"6612" "Ntsc3490" "sa" "sex" 0.14221614060624
"6613" "Ntsc1290" "BA" "veg" -0.668876822538299
"6614" "Ntsc1290" "BA" "sex" -0.700441480618765
"6615" "Ntsc1290" "sa" "veg" -0.305654691533058
"6616" "Ntsc1290" "sa" "sex" -0.369823917816218
"6617" "Ntsc3508" "BA" "veg" -0.653321448851006
"6618" "Ntsc3508" "BA" "sex" 0.0805841873224734
"6619" "Ntsc3508" "sa" "veg" 0.00362986936497389
"6620" "Ntsc3508" "sa" "sex" 0.647755071273915
"6621" "Ntsc3496" "BA" "veg" -0.411200027548139
"6622" "Ntsc3496" "BA" "sex" 0.221093428773846
"6623" "Ntsc3496" "sa" "veg" -0.337074526553602
"6624" "Ntsc3496" "sa" "sex" -0.442552041493936
"6625" "Ntsc3489" "BA" "veg" -0.583167969124535
"6626" "Ntsc3489" "BA" "sex" -0.393283594095661
"6627" "Ntsc3489" "sa" "veg" 0.172392383484574
"6628" "Ntsc3489" "sa" "sex" -0.180713258547136
"6629" "Ntsc1289" "BA" "veg" -0.0138163661049167
"6630" "Ntsc1289" "BA" "sex" 0.709600737634942
"6631" "Ntsc1289" "sa" "veg" 0.393433809136869
"6632" "Ntsc1289" "sa" "sex" 0.724553642216693
"6633" "Ntsc3507" "BA" "veg" -0.693679559079223
"6634" "Ntsc3507" "BA" "sex" -0.239344653672233
"6635" "Ntsc3507" "sa" "veg" -0.113996580744976
"6636" "Ntsc3507" "sa" "sex" -0.355349367963495
"6637" "Ntsc3495" "BA" "veg" 0.349928375705756
"6638" "Ntsc3495" "BA" "sex" 0.90224365126539
"6639" "Ntsc3495" "sa" "veg" 0.318117120200822
"6640" "Ntsc3495" "sa" "sex" -0.217766089126445
"6641" "Ntsc3293" "BA" "veg" NA
"6642" "Ntsc3293" "BA" "sex" NA
"6643" "Ntsc3293" "sa" "veg" NA
"6644" "Ntsc3293" "sa" "sex" NA
"6645" "Ntsc3287" "BA" "veg" NA
"6646" "Ntsc3287" "BA" "sex" NA
"6647" "Ntsc3287" "sa" "veg" NA
"6648" "Ntsc3287" "sa" "sex" NA
"6649" "Ntsc3286" "BA" "veg" 0.529615065971754
"6650" "Ntsc3286" "BA" "sex" -0.274209391848373
"6651" "Ntsc3286" "sa" "veg" 0.563305065784183
"6652" "Ntsc3286" "sa" "sex" 0.710724874243073
"6653" "Ntsc1222" "BA" "veg" 0.645187542917506
"6654" "Ntsc1222" "BA" "sex" -0.299464811368416
"6655" "Ntsc1222" "sa" "veg" -0.380371903628316
"6656" "Ntsc1222" "sa" "sex" -0.370761143169411
"6657" "Ntsc3292" "BA" "veg" -0.832962769480322
"6658" "Ntsc3292" "BA" "sex" -0.518678930086006
"6659" "Ntsc3292" "sa" "veg" 0.351595873080052
"6660" "Ntsc3292" "sa" "sex" -0.74510738573546
"6661" "Ntsc1219" "BA" "veg" 0.502401341640617
"6662" "Ntsc1219" "BA" "sex" -0.635067857219009
"6663" "Ntsc1219" "sa" "veg" 0.295489817891973
"6664" "Ntsc1219" "sa" "sex" -0.785933481668168
"6665" "Ntsc1218" "BA" "veg" -0.621628155934921
"6666" "Ntsc1218" "BA" "sex" -0.205378671560536
"6667" "Ntsc1218" "sa" "veg" -0.0912725976100268
"6668" "Ntsc1218" "sa" "sex" -0.147388733387765
"6669" "Ntsc3291" "BA" "veg" 0.573199254942898
"6670" "Ntsc3291" "BA" "sex" -0.750215422403108
"6671" "Ntsc3291" "sa" "veg" -0.0401736920237794
"6672" "Ntsc3291" "sa" "sex" -0.497256120081614
"6673" "Ntsc3285" "BA" "veg" -0.383295646872483
"6674" "Ntsc3285" "BA" "sex" -0.000973123980880158
"6675" "Ntsc3285" "sa" "veg" 0.490428307244389
"6676" "Ntsc3285" "sa" "sex" -0.123607408777388
"6677" "Ntsc1217" "BA" "veg" 0.0553328022116158
"6678" "Ntsc1217" "BA" "sex" -0.0523047780141993
"6679" "Ntsc1217" "sa" "veg" 0.48039064855906
"6680" "Ntsc1217" "sa" "sex" 0.28781754038649
"6681" "Ntsc3284" "BA" "veg" 0.42117201904362
"6682" "Ntsc3284" "BA" "sex" -0.484476802473063
"6683" "Ntsc3284" "sa" "veg" -0.195235870246243
"6684" "Ntsc3284" "sa" "sex" -0.0977769401474508
"6685" "Ntsc1216" "BA" "veg" -0.743015868726525
"6686" "Ntsc1216" "BA" "sex" 0.344732803330391
"6687" "Ntsc1216" "sa" "veg" -0.135767021274236
"6688" "Ntsc1216" "sa" "sex" 0.707552399873089
"6689" "Ntsc3290" "BA" "veg" 0.0471934603063857
"6690" "Ntsc3290" "BA" "sex" 0.640489406111165
"6691" "Ntsc3290" "sa" "veg" 0.0280324483684089
"6692" "Ntsc3290" "sa" "sex" -0.509210182807336
"6693" "Ntsc7835" "BA" "veg" -0.359210232521594
"6694" "Ntsc7835" "BA" "sex" 0.278118704817513
"6695" "Ntsc7835" "sa" "veg" 0.392224347789067
"6696" "Ntsc7835" "sa" "sex" 0.347783565142095
"6697" "Ntsc3289" "BA" "veg" 0.883166486175809
"6698" "Ntsc3289" "BA" "sex" 0.754192599488348
"6699" "Ntsc3289" "sa" "veg" 0.59501564069055
"6700" "Ntsc3289" "sa" "sex" 0.898025240263272
"6701" "Ntsc1221" "BA" "veg" -0.613839183612001
"6702" "Ntsc1221" "BA" "sex" 0.640419925260154
"6703" "Ntsc1221" "sa" "veg" -0.223125698095997
"6704" "Ntsc1221" "sa" "sex" 0.0530173753249072
"6705" "Ntsc3294" "BA" "veg" 0.285224967384488
"6706" "Ntsc3294" "BA" "sex" 0.742666525871518
"6707" "Ntsc3294" "sa" "veg" 0.0424058080890886
"6708" "Ntsc3294" "sa" "sex" -0.274346224718908
"6709" "Ntsc1224" "BA" "veg" 0.368171152723754
"6710" "Ntsc1224" "BA" "sex" 0.306528909076194
"6711" "Ntsc1224" "sa" "veg" 0.128552842585955
"6712" "Ntsc1224" "sa" "sex" 0.284677551597767
"6713" "Ntsc3283" "BA" "veg" -0.444456171552722
"6714" "Ntsc3283" "BA" "sex" -0.463290747243073
"6715" "Ntsc3283" "sa" "veg" -0.284596110861869
"6716" "Ntsc3283" "sa" "sex" -0.487573782564298
"6717" "Ntsc1223" "BA" "veg" 0.635842705652223
"6718" "Ntsc1223" "BA" "sex" 0.695596336634455
"6719" "Ntsc1223" "sa" "veg" 0.563448459255177
"6720" "Ntsc1223" "sa" "sex" 0.909062829764906
"6721" "Ntsc3282" "BA" "veg" -0.372904584966705
"6722" "Ntsc3282" "BA" "sex" -0.15819771388076
"6723" "Ntsc3282" "sa" "veg" 0.805467151677473
"6724" "Ntsc3282" "sa" "sex" -0.342777549203781
"6725" "Ntsc3297" "BA" "veg" -0.474590840734405
"6726" "Ntsc3297" "BA" "sex" -0.926697134262474
"6727" "Ntsc3297" "sa" "veg" -0.382507085512435
"6728" "Ntsc3297" "sa" "sex" 0.0383297714028976
"6729" "Ntsc3296" "BA" "veg" 0.742610720837727
"6730" "Ntsc3296" "BA" "sex" 0.0553985817517604
"6731" "Ntsc3296" "sa" "veg" 0.873983611399846
"6732" "Ntsc3296" "sa" "sex" 0.389454343173455
"6733" "Ntsc3288" "BA" "veg" -0.36574566042197
"6734" "Ntsc3288" "BA" "sex" -0.0563738600077296
"6735" "Ntsc3288" "sa" "veg" -0.0264685309596227
"6736" "Ntsc3288" "sa" "sex" 0.153308348603753
"6737" "Ntsc3295" "BA" "veg" 0.725052465769265
"6738" "Ntsc3295" "BA" "sex" 0.336565356334334
"6739" "Ntsc3295" "sa" "veg" -0.0842026694811842
"6740" "Ntsc3295" "sa" "sex" -0.475262653622119
"6741" "Ntsc3281" "BA" "veg" 0.490803252983466
"6742" "Ntsc3281" "BA" "sex" 0.0194573594756362
"6743" "Ntsc3281" "sa" "veg" -0.419334552170934
"6744" "Ntsc3281" "sa" "sex" 0.270066466559677
"6745" "Ntsc7834" "BA" "veg" -0.752142851629053
"6746" "Ntsc7834" "BA" "sex" 0.170184935007641
"6747" "Ntsc7834" "sa" "veg" 0.14715081872892
"6748" "Ntsc7834" "sa" "sex" 0.749330679731173
"6749" "Ntsc1220" "BA" "veg" 0.055721690285843
"6750" "Ntsc1220" "BA" "sex" 0.652631051960274
"6751" "Ntsc1220" "sa" "veg" -0.106543923537998
"6752" "Ntsc1220" "sa" "sex" 0.469891406110477
"6753" "Ntsc3105" "BA" "veg" -0.761737988684299
"6754" "Ntsc3105" "BA" "sex" -0.444152908746022
"6755" "Ntsc3105" "sa" "veg" -0.21118456514084
"6756" "Ntsc3105" "sa" "sex" -0.749303482268255
"6757" "Ntsc1169" "BA" "veg" 0.260495784270474
"6758" "Ntsc1169" "BA" "sex" 0.458701506316286
"6759" "Ntsc1169" "sa" "veg" 0.305086757358291
"6760" "Ntsc1169" "sa" "sex" 0.244053037858075
"6761" "Ntsc3096" "BA" "veg" -0.202538582321046
"6762" "Ntsc3096" "BA" "sex" 0.0347163223524173
"6763" "Ntsc3096" "sa" "veg" -0.565198458183218
"6764" "Ntsc3096" "sa" "sex" 0.943235086569832
"6765" "Ntsc3104" "BA" "veg" -0.146276232124432
"6766" "Ntsc3104" "BA" "sex" -0.360175638474614
"6767" "Ntsc3104" "sa" "veg" 0.158646354579714
"6768" "Ntsc3104" "sa" "sex" 0.828612997407074
"6769" "Ntsc1163" "BA" "veg" 0.155783745418399
"6770" "Ntsc1163" "BA" "sex" 0.144815237586449
"6771" "Ntsc1163" "sa" "veg" -0.680246427127589
"6772" "Ntsc1163" "sa" "sex" 0.0173669260605903
"6773" "Ntsc3108" "BA" "veg" 0.0388220765807232
"6774" "Ntsc3108" "BA" "sex" -0.0456179901166084
"6775" "Ntsc3108" "sa" "veg" 0.678641133195205
"6776" "Ntsc3108" "sa" "sex" 0.264721041703261
"6777" "Ntsc3103" "BA" "veg" -0.0360489492620932
"6778" "Ntsc3103" "BA" "sex" 0.728984075209083
"6779" "Ntsc3103" "sa" "veg" 0.515389025621248
"6780" "Ntsc3103" "sa" "sex" 0.817245864659889
"6781" "Ntsc3095" "BA" "veg" -0.0345501852585298
"6782" "Ntsc3095" "BA" "sex" 0.307984990136987
"6783" "Ntsc3095" "sa" "veg" 0.0311184248442595
"6784" "Ntsc3095" "sa" "sex" 0.579454772421599
"6785" "Ntsc1162" "BA" "veg" 0.294916619389936
"6786" "Ntsc1162" "BA" "sex" 0.682021478267467
"6787" "Ntsc1162" "sa" "veg" -0.0972153777772441
"6788" "Ntsc1162" "sa" "sex" -0.139844370584218
"6789" "Ntsc1161" "BA" "veg" 0.515917188061395
"6790" "Ntsc1161" "BA" "sex" -0.0500907444354805
"6791" "Ntsc1161" "sa" "veg" 0.304732734720459
"6792" "Ntsc1161" "sa" "sex" -0.109886905003145
"6793" "Ntsc3102" "BA" "veg" -0.701745111168255
"6794" "Ntsc3102" "BA" "sex" -0.721767950529544
"6795" "Ntsc3102" "sa" "veg" -0.525826887482394
"6796" "Ntsc3102" "sa" "sex" -0.87910633470418
"6797" "Ntsc3094" "BA" "veg" 0.346487493423405
"6798" "Ntsc3094" "BA" "sex" -0.160022567766354
"6799" "Ntsc3094" "sa" "veg" 0.222336696309647
"6800" "Ntsc3094" "sa" "sex" -0.593464775483078
"6801" "Ntsc7820" "BA" "veg" -0.566683784649466
"6802" "Ntsc7820" "BA" "sex" -0.10807810218674
"6803" "Ntsc7820" "sa" "veg" -0.29402534692879
"6804" "Ntsc7820" "sa" "sex" -0.374208853696105
"6805" "Ntsc3101" "BA" "veg" -0.696051198830885
"6806" "Ntsc3101" "BA" "sex" -0.0344427683985607
"6807" "Ntsc3101" "sa" "veg" -0.457392637057352
"6808" "Ntsc3101" "sa" "sex" -0.130191839609416
"6809" "Ntsc1168" "BA" "veg" -0.807251900158862
"6810" "Ntsc1168" "BA" "sex" 0.178636583289885
"6811" "Ntsc1168" "sa" "veg" -0.109432617700436
"6812" "Ntsc1168" "sa" "sex" -0.00711347080746602
"6813" "Ntsc3100" "BA" "veg" -0.501303805036571
"6814" "Ntsc3100" "BA" "sex" -0.344544680822812
"6815" "Ntsc3100" "sa" "veg" 0.0560283398666476
"6816" "Ntsc3100" "sa" "sex" 0.421362197391274
"6817" "Ntsc1167" "BA" "veg" 0.0190779389270168
"6818" "Ntsc1167" "BA" "sex" 0.555772890421707
"6819" "Ntsc1167" "sa" "veg" 0.562519268594878
"6820" "Ntsc1167" "sa" "sex" -0.0274161979673674
"6821" "Ntsc3093" "BA" "veg" -0.59697265665728
"6822" "Ntsc3093" "BA" "sex" 0.77880685979888
"6823" "Ntsc3093" "sa" "veg" -0.030146343436668
"6824" "Ntsc3093" "sa" "sex" 0.323916295553133
"6825" "Ntsc3099" "BA" "veg" 0.606504859211103
"6826" "Ntsc3099" "BA" "sex" -0.546379915152054
"6827" "Ntsc3099" "sa" "veg" -0.200796934083004
"6828" "Ntsc3099" "sa" "sex" -0.0876739349823407
"6829" "Ntsc3092" "BA" "veg" 0.611835308099724
"6830" "Ntsc3092" "BA" "sex" 0.456103045969878
"6831" "Ntsc3092" "sa" "veg" 0.191948932655688
"6832" "Ntsc3092" "sa" "sex" -0.178779276387522
"6833" "Ntsc3112" "BA" "veg" -0.63333445968571
"6834" "Ntsc3112" "BA" "sex" -0.691234492574223
"6835" "Ntsc3112" "sa" "veg" -0.591350641698626
"6836" "Ntsc3112" "sa" "sex" -0.490945316359761
"6837" "Ntsc3091" "BA" "veg" -0.299657646194977
"6838" "Ntsc3091" "BA" "sex" 0.071766855103393
"6839" "Ntsc3091" "sa" "veg" -0.286096025630799
"6840" "Ntsc3091" "sa" "sex" -0.477944875257684
"6841" "Ntsc7819" "BA" "veg" 0.006924704387916
"6842" "Ntsc7819" "BA" "sex" 0.422746035922882
"6843" "Ntsc7819" "sa" "veg" -0.0365969153301523
"6844" "Ntsc7819" "sa" "sex" 0.562882413325095
"6845" "Ntsc3107" "BA" "veg" 0.658960055712061
"6846" "Ntsc3107" "BA" "sex" 0.0563290132834343
"6847" "Ntsc3107" "sa" "veg" 0.572807438745107
"6848" "Ntsc3107" "sa" "sex" 0.794130177206585
"6849" "Ntsc3090" "BA" "veg" 0.168195539055772
"6850" "Ntsc3090" "BA" "sex" -0.682470862291026
"6851" "Ntsc3090" "sa" "veg" 0.0245304804839313
"6852" "Ntsc3090" "sa" "sex" -0.740469546779385
"6853" "Ntsc3089" "BA" "veg" -0.348180404352927
"6854" "Ntsc3089" "BA" "sex" 0.428311982892302
"6855" "Ntsc3089" "sa" "veg" 0.0273052167901633
"6856" "Ntsc3089" "sa" "sex" 0.0779843241324504
"6857" "Ntsc3098" "BA" "veg" 0.544944151846473
"6858" "Ntsc3098" "BA" "sex" -0.015675172243704
"6859" "Ntsc3098" "sa" "veg" -0.100114812080405
"6860" "Ntsc3098" "sa" "sex" 0.0208454108618662
"6861" "Ntsc3088" "BA" "veg" 0.357341603721663
"6862" "Ntsc3088" "BA" "sex" -0.137553086413036
"6863" "Ntsc3088" "sa" "veg" 0.236674115960646
"6864" "Ntsc3088" "sa" "sex" -0.493350004111463
"6865" "Ntsc3097" "BA" "veg" -0.328930777052464
"6866" "Ntsc3097" "BA" "sex" 0.755097327727577
"6867" "Ntsc3097" "sa" "veg" -0.0283266151773864
"6868" "Ntsc3097" "sa" "sex" 0.244327000558601
"6869" "Ntsc1170" "BA" "veg" -0.179948793176329
"6870" "Ntsc1170" "BA" "sex" -0.82376168026555
"6871" "Ntsc1170" "sa" "veg" -0.378464544877966
"6872" "Ntsc1170" "sa" "sex" 0.0961400021975511
"6873" "Ntsc1166" "BA" "veg" 0.335812108797459
"6874" "Ntsc1166" "BA" "sex" 0.442782174352267
"6875" "Ntsc1166" "sa" "veg" 0.185568528890172
"6876" "Ntsc1166" "sa" "sex" -0.0753033480373592
"6877" "Ntsc3106" "BA" "veg" -0.0420170437209042
"6878" "Ntsc3106" "BA" "sex" 0.606831577375188
"6879" "Ntsc3106" "sa" "veg" 0.112050730321547
"6880" "Ntsc3106" "sa" "sex" 0.648393106839999
"6881" "Ntsc1165" "BA" "veg" -0.610467657234771
"6882" "Ntsc1165" "BA" "sex" -0.473543991691087
"6883" "Ntsc1165" "sa" "veg" -0.577712862224396
"6884" "Ntsc1165" "sa" "sex" -0.0509450607445537
"6885" "Ntsc3087" "BA" "veg" -0.403300907670667
"6886" "Ntsc3087" "BA" "sex" -0.181739062073691
"6887" "Ntsc3087" "sa" "veg" -0.0914769302881875
"6888" "Ntsc3087" "sa" "sex" -0.637724775867017
"6889" "Ntsc3111" "BA" "veg" -0.699803344877228
"6890" "Ntsc3111" "BA" "sex" 0.240124303908114
"6891" "Ntsc3111" "sa" "veg" -0.257313625737726
"6892" "Ntsc3111" "sa" "sex" -0.330081379999107
"6893" "Ntsc3110" "BA" "veg" 0.324578013020037
"6894" "Ntsc3110" "BA" "sex" 0.355601292830564
"6895" "Ntsc3110" "sa" "veg" -0.459709207296842
"6896" "Ntsc3110" "sa" "sex" 0.617794979046165
"6897" "Ntsc3086" "BA" "veg" -0.156180968999936
"6898" "Ntsc3086" "BA" "sex" 0.649147440882456
"6899" "Ntsc3086" "sa" "veg" -0.131697257627434
"6900" "Ntsc3086" "sa" "sex" -0.323808666281286
"6901" "Ntsc1164" "BA" "veg" -0.162373223872944
"6902" "Ntsc1164" "BA" "sex" -0.390233952910804
"6903" "Ntsc1164" "sa" "veg" 0.231584864597546
"6904" "Ntsc1164" "sa" "sex" -0.736532078250029
"6905" "Ntsc3109" "BA" "veg" -0.145594245142968
"6906" "Ntsc3109" "BA" "sex" -0.409946439312617
"6907" "Ntsc3109" "sa" "veg" -0.180445285698377
"6908" "Ntsc3109" "sa" "sex" -0.56373809593826
"6909" "Ntsc3085" "BA" "veg" 0.847322051600332
"6910" "Ntsc3085" "BA" "sex" 0.313891690933113
"6911" "Ntsc3085" "sa" "veg" 0.734203957848708
"6912" "Ntsc3085" "sa" "sex" 0.826354434333855
"6913" "Ntsc2748" "BA" "veg" -0.313504022497524
"6914" "Ntsc2748" "BA" "sex" -0.75654306009382
"6915" "Ntsc2748" "sa" "veg" 0.167637745498273
"6916" "Ntsc2748" "sa" "sex" -0.0869639811177371
"6917" "Ntsc1042" "BA" "veg" -0.0293424234018646
"6918" "Ntsc1042" "BA" "sex" -0.883565415722129
"6919" "Ntsc1042" "sa" "veg" -0.110265408254276
"6920" "Ntsc1042" "sa" "sex" -0.507667702214352
"6921" "Ntsc2750" "BA" "veg" 0.103524630906373
"6922" "Ntsc2750" "BA" "sex" -0.444162759366834
"6923" "Ntsc2750" "sa" "veg" 0.274679919397167
"6924" "Ntsc2750" "sa" "sex" 0.215062560904136
"6925" "Ntsc2749" "BA" "veg" 0.711373553174215
"6926" "Ntsc2749" "BA" "sex" 0.342057526041127
"6927" "Ntsc2749" "sa" "veg" 0.747054596111976
"6928" "Ntsc2749" "sa" "sex" 0.240732045901116
"6929" "Ntsc6184" "BA" "veg" -0.397858416924623
"6930" "Ntsc6184" "BA" "sex" -0.690735001394256
"6931" "Ntsc6184" "sa" "veg" 0.275692906178736
"6932" "Ntsc6184" "sa" "sex" -0.0982888749694662
"6933" "Ntsc8056" "BA" "veg" 0.103873570638965
"6934" "Ntsc8056" "BA" "sex" 0.163365113353187
"6935" "Ntsc8056" "sa" "veg" 0.630580034872132
"6936" "Ntsc8056" "sa" "sex" 0.0564843305910839
"6937" "Ntsc6214" "BA" "veg" 0.594053965887787
"6938" "Ntsc6214" "BA" "sex" 0.0787026369620221
"6939" "Ntsc6214" "sa" "veg" 0.113279249220274
"6940" "Ntsc6214" "sa" "sex" 0.632761240079767
"6941" "Ntsc6197" "BA" "veg" -0.0739201355148906
"6942" "Ntsc6197" "BA" "sex" 0.881514759525166
"6943" "Ntsc6197" "sa" "veg" -0.120286378960818
"6944" "Ntsc6197" "sa" "sex" 0.374256008296995
"6945" "Ntsc6198" "BA" "veg" -0.692505519154765
"6946" "Ntsc6198" "BA" "sex" -0.314162714760658
"6947" "Ntsc6198" "sa" "veg" 0.513836267224596
"6948" "Ntsc6198" "sa" "sex" -0.0626495295552709
"6949" "Ntsc6199" "BA" "veg" 0.0468690338722345
"6950" "Ntsc6199" "BA" "sex" -0.171877354950534
