	Geneid	crassa_BA_sex	crassa_BA_veg	crassa_sa_sex	crassa_sa_veg	L1_BA_sex	L1_BA_veg	L1_sa_sex	L1_sa_veg	L10_BA_sex	L10_BA_veg	L10_sa_sex	L10_sa_veg	L6_BA_sex	L6_BA_veg	L6_sa_sex	L6_sa_veg	sito_BA_sex	sito_BA_veg	sito_sa_sex	sito_sa_veg
3725	Ntsc4772	8.47793825860252	8.24622538657277	8.549844300244	8.32576111523495	8.70026688760366	8.59780304783554	8.93618496931349	8.77074498960415	8.61170809708194	8.83400706676552	9.21262015488332	9.11685452421727	8.43345046666066	8.60769320973887	8.98666665494598	8.87770898203403	8.90093798547917	8.85400226616103	8.9102667469872	8.97031260376917
3726	Ntsc4773	11.4290624200813	11.2010330838819	11.4666600744674	11.1454018615775	11.1031971575253	11.7326207486211	10.9528428209677	11.8265357945264	11.2449668411263	11.7670455286216	11.3024902201833	11.8496048528697	11.2273782326786	11.6366500775272	11.0813052559465	11.6973612700589	10.940121455006	11.8619438357386	10.9762304189672	12.0136202183645
3727	Ntsc4774	9.58751131717601	8.9588904951254	9.39948045602348	8.9272803697967	9.65563283692137	8.83861140373805	9.93140728500972	9.05893711268096	9.23790491183907	8.60815363115394	9.18670702394601	8.82610983709264	9.23851287461134	8.90951797961453	9.77008786232657	9.15204879626571	9.81460659021865	8.61203954693373	9.91232356890835	8.69718116990424
3728	Ntsc4775	2.29803449255677	2.45446537216836	2.37129874478301	2.3150208985172	2.96007117994518	2.45625920996255	2.89995721770598	2.42049262443449	3.34680789264483	3.78905925947965	2.52120152905422	8.41527814833069	6.56332970592299	5.62011581387378	3.39916035644746	3.17698659430637	3.06803377828955	2.72359436746001	3.06820834720619	2.33494387146509
3729	Ntsc4776	12.4555261922583	9.16790675803274	12.7343222223931	9.31564000045893	12.0012393738541	9.66107062558355	11.3246771634953	9.94826595077168	11.8561548505644	8.78756541913996	12.4597459319709	11.4913051279799	12.5699705760392	10.6679821680902	11.6332861386014	10.1040556861077	11.5703767361562	7.72335656523833	11.7461033204646	8.00906420105564
3730	Ntsc4777	6.05933064723627	6.09690203095968	6.18896967674786	6.12111808900942	6.08779282646091	6.62203901356086	6.07749129584711	7.08185415650551	6.12797407611533	7.32502094773241	5.84229318390287	7.10438634153876	6.51636861620839	6.21979941108703	6.30585855768551	7.04109949306293	5.81229166658433	8.1111316280946	6.17588754538066	8.52264598098042
3731	Ntsc4778	8.81504081170504	8.50366463155813	8.86456199321289	8.61387294239132	8.20361160612003	7.79325784726716	8.14742846906981	7.79621345829388	6.78965232790248	9.2414153905569	7.29900010361917	8.40190241119985	7.83240107107024	7.48003073698924	8.04036342878146	7.75061639888721	11.0471527553492	11.9590753825581	11.5619439970906	11.9241493942504
3732	Ntsc4779	10.2189270405191	10.3833387369704	10.2078728363086	10.3446085095743	9.97087065705342	10.0225879294753	9.83306823887633	10.1256759418944	9.9606907645548	10.2174844755753	10.0604782855159	10.1435564849833	10.0542155950963	10.0021824388525	9.9094833846156	10.1097860007479	9.58568989563101	9.96839639221847	9.65069091092717	9.96492269109619
3733	Ntsc4780	5.74929375374056	5.88312820263373	5.80879613195425	5.79290260382899	6.53026746887361	5.4465335686403	6.66342504187742	5.53331130501805	7.27701836393968	6.15197238207902	7.04882747859358	5.89866952085075	6.41358425962332	6.1744332914823	6.5709514759723	5.84178690147062	6.57580806911723	6.21946830306802	6.72325928882883	6.1081366887248
3734	Ntsc4781	7.01831455920187	6.76521176587034	7.05378158682004	6.65046741557371	7.04097563194495	7.03518443177472	7.16425117246947	6.95971997156207	6.98201914307345	6.64338223540435	6.69963228001287	6.77981103129797	7.96302179573904	7.09555057034221	7.75064209934186	7.07996524146275	6.22799682058108	6.06883195023867	6.14225564251366	5.70624834622022
3735	Ntsc4782	2.91309880091217	2.99575814640199	3.01033155628615	2.87240719858317	3.0499292881047	2.75416778415086	2.87121994432198	2.63841330749928	2.9200593163566	2.64224164686564	2.82263745196512	2.5692750898927	2.90449161815287	3.23753581713101	2.8731976218325	2.70456638695412	3.04187277608939	2.97299926623436	3.02004703597685	2.95104817314722
3736	Ntsc4783	7.44425142723582	7.49425288486417	7.66538059381323	7.65997878053857	7.54942985281584	7.35312421499022	7.18424884104803	7.39630174897013	7.87228511815094	7.48101070081952	7.19002224755434	7.57476128879404	7.72538584001643	7.16343777303935	7.56910576965608	7.27960270426096	7.68496703563397	8.49836279734423	7.72342773000906	8.41338684705715
3737	Ntsc4784	9.98084108468137	8.99200303298136	9.93774648170558	9.02418730786289	9.92534095649176	9.41703501668496	9.99763529892855	9.38614664104519	9.54173250638141	9.3269041464185	9.4823795766547	9.35583304636343	9.33430019504868	9.02854684227037	9.7024838107434	9.34850741169614	9.56861547716347	9.22981688729411	9.5363639326847	9.36606074571409
3738	Ntsc4785	8.24519895654838	7.7568382644147	8.16076950478311	7.67534946209473	8.76177007830647	8.40172281782299	8.31860004901806	8.15959409089722	9.19341844726389	8.51421385126974	9.25196133350037	8.55993785094404	8.94040975428684	8.3321451652369	8.6198971254952	8.14608676368803	8.72598464261737	8.86590626527338	8.9480065218662	8.83711157844397
3739	Ntsc4786	8.92622881208391	8.72352533504362	9.03112615585151	8.69595203127679	8.11088292709492	8.30665618928379	8.07429852569475	8.11417956033693	7.48488381144011	7.52868743324501	8.78817570133676	8.38553230724929	7.54860757408445	7.5428264796254	7.81902828107733	7.87252474443615	8.35274603045595	8.26404956199938	8.44094450907705	8.13235039210442
3740	Ntsc4787	5.07258040794178	4.34692466406134	5.08821474350292	4.58374513848901	5.10811806815985	4.67746906399736	5.04358256466842	4.54618260619847	5.18227792406336	4.30048317699244	5.46002226192519	4.76441234101397	5.00039356059266	4.51103817553954	5.0115422138072	4.51264587885094	5.3237251353583	4.43698827873166	5.48227351015899	4.5913878540745
3741	Ntsc4788	10.4173967979438	10.3876279897167	10.3175162595014	10.3209462986103	10.3665430564985	11.4518098180397	10.248941241177	11.3094630280366	10.537572958312	11.1525712651248	10.5858774137164	11.1023357404062	10.4281214251783	10.8831876241009	10.3377026755767	10.9611132778805	10.6315401826414	11.1511882159153	10.5478383165465	11.1774840615943
